Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 YEAR  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -1.17   -1.39   -1.53   -1.18   -2.00
 1961   -1.06   -1.64   -1.05   -1.65   -1.29
 1962   -1.43   -1.11   -1.81   -1.37   -2.19
 1963   -1.27   -1.26   -1.00   -1.97   -1.16
 1964   -1.25   -1.05   -1.80   -1.46   -1.82
 1965   -1.48   -1.84   -1.64   -1.77   -2.07
 1966   -1.22   -1.23   -1.22   -1.32   -1.66
 1967   -0.80   -1.34   -0.84   -0.94   -1.74
 1968   -1.38   -1.18   -1.50   -1.70   -1.70
 1969   -1.11   -1.05   -1.23   -1.41   -1.16
 1970   -0.64   -0.75   -1.17   -1.29   -0.97
 1971   -1.26   -0.81   -1.06   -1.26   -2.55
 1972   -0.90   -1.53   -1.18   -1.81   -1.21
 1973   -1.28   -0.84   -1.19   -2.08   -2.00
 1974   -1.15   -1.05   -1.39   -2.01   -1.48
 1975   -1.45   -0.61   -0.94   -3.94   -0.95
 1976   -0.76   -0.82   -1.11   -0.98   -1.19
 1977   -0.77   -0.57   -0.75   -1.99   -1.28
 1978   -0.58   -1.69   -0.96   -1.16   -0.91
 1979   -0.71   -0.58   -0.79   -1.32   -1.49
 1980   -0.75   -1.02   -0.84   -0.99   -1.64
 1981   -1.05   -1.15   -1.25   -1.05   -1.24
 1982   -0.72   -0.95   -0.47   -1.90   -0.65
 1983   -0.59   -0.91   -0.94   -1.38   -0.60
 1984   -0.90   -0.99   -0.97   -1.13   -0.73
 1985   -0.39   -0.84   -0.95   -0.66   -0.53
 1986   -0.56   -0.90   -1.05   -1.62   -1.06
 1987   -0.62   -0.99   -0.87   -0.71   -0.54
 1988   -0.41   -0.44   -0.71   -1.00   -0.48
 1989   -0.61   -0.62   -1.11   -0.90   -0.86
 1990   -0.54   -1.06   -1.13   -0.79   -0.71
 1991   -0.07   -0.27   -0.33   -0.27   -0.82
 1992   -0.77   -1.16   -0.87   -1.04   -1.22
 1993   -0.49   -1.19   -0.93   -0.61   -0.66
 1994   -0.25   -0.51   -0.89   -0.97   -1.18
 1995   -0.15   -0.62   -0.88   -0.22   -0.93
 1996   -0.49   -0.83   -0.95   -0.88   -0.87
 1997   -0.30   -0.69   -0.83   -1.18   -0.86
 1998    0.04   -0.58   -0.42   -1.18   -0.63
 1999   -0.54   -0.61   -0.54   -0.64   -1.46
 2000   -0.01   -0.23   -0.24   -0.48   -1.08
Projections under SRES A2 scenario
 2000    0.03   -1.19   -0.08   -0.39   -0.22
 2001   -0.25   -0.40   -1.38   -1.02   -0.83
 2002   -0.69   -0.49   -0.63   -0.82   -0.82
 2003   -0.07   -0.53   -0.33   -0.46   -0.64
 2004   -0.42   -0.59   -0.78   -0.51   -0.85
 2005   -0.97   -1.27   -0.57   -0.85   -1.17
 2006   -0.36   -0.89   -0.61   -1.19   -0.58
 2007   -0.14   -0.16   -0.20   -1.03   -0.44
 2008   -0.12   -0.67    0.07   -0.82   -0.89
 2009   -0.34   -0.42   -0.59   -1.27   -0.54
 2010   -0.02   -0.41   -0.90   -1.02    0.03
 2011    0.20    0.14   -0.35   -0.71   -0.44
 2012    0.31   -0.01   -0.21    0.05   -0.35
 2013    0.13   -0.08   -0.19   -0.62   -0.67
 2014    0.20   -0.42   -0.28   -0.39   -0.27
 2015    0.01   -0.27   -0.31   -0.64    0.23
 2016   -0.01   -0.14    0.13   -0.01   -0.95
 2017   -0.04   -0.16   -0.95   -0.35    0.21
 2018   -0.10    0.16   -0.01   -0.57   -0.45
 2019   -0.17   -0.13   -0.11   -0.45   -0.74
 2020   -0.03    0.10   -0.32   -0.25   -0.54
 2021    0.11    0.34   -0.71   -0.14   -0.30
 2022   -0.13   -0.43   -0.37   -0.06   -0.43
 2023    0.53   -0.04    0.41    0.07    0.52
 2024    0.22    0.37    0.22   -1.13    0.00
 2025    0.35   -0.03    0.26    0.35    0.26
 2026    0.09   -0.58   -0.19   -0.12   -0.01
 2027    0.40   -0.33    0.18   -0.13    0.28
 2028    0.47    0.14    0.12    0.09   -0.03
 2029    0.70   -0.05    0.19    0.13    0.42
 2030    0.12   -0.13   -0.05    0.29    0.06
 2031   -0.16    0.25   -0.25   -1.38    0.22
 2032    0.59    0.35    0.33   -0.11    0.51
 2033    0.70    0.34    0.35    0.50    0.22
 2034    0.75    0.20    0.68    0.80    0.15
 2035   -0.18   -0.19   -0.18   -0.36    0.02
 2036    0.22   -0.04   -0.26    0.15    0.21
 2037    0.68   -0.28    0.41    0.24    0.41
 2038    0.68    0.08    0.18   -0.26    0.84
 2039    0.77    0.75   -0.64    0.65    0.76
 2040    0.56    0.04    0.37   -0.22    0.51
 2041    0.91    0.81    0.42    0.61    0.24
 2042    0.71    0.11    0.19    0.65    0.29
 2043    1.11    0.56    0.61    0.96    0.52
 2044    0.69    0.37    0.19   -0.14    0.70
 2045    0.93    0.78    0.22    1.04    0.39
 2046    1.00    0.58    0.62    0.61    0.28
 2047    1.12    0.61    0.61    0.29    0.80
 2048    1.10    0.37    0.83    0.43    0.94
 2049    0.46    0.45    0.37    0.36    0.64
 2050    0.65    0.84    0.49   -0.64    0.94
 2051    1.25    0.93    0.66    0.89    1.10
 2052    1.17    0.38    0.85    0.27    1.12
 2053    1.34    1.06    1.26    1.03    1.11
 2054    1.07    0.51    0.82    1.03    1.16
 2055    1.11    1.07    1.31    0.12    0.79
 2056    1.59    1.26    0.96    0.67    1.33
 2057    1.23    1.06    0.94    0.93    1.24
 2058    1.16    0.45    0.49    1.04    0.88
 2059    1.55    0.88    1.32    1.45    1.59
 2060    1.25    0.57    0.36    1.24    1.95
 2061    1.85    1.43    1.15    1.48    1.67
 2062    1.35    1.37    1.36    1.20    1.49
 2063    1.67    1.20    1.20    1.30    1.86
 2064    1.83    1.22    1.65    1.09    1.52
 2065    1.19    0.79    0.44    1.30    1.56
 2066    1.44    1.36    1.21    1.46    1.38
 2067    1.38    0.76    1.40    1.07    1.42
 2068    1.62    0.81    0.95    1.70    1.53
 2069    1.59    1.06    1.66    1.40    1.28
 2070    2.15    1.47    1.71    1.68    1.65
 2071    2.36    1.93    2.09    1.76    1.98
 2072    2.25    1.71    1.47    1.24    1.69
 2073    1.83    1.75    1.47    2.03    1.42
 2074    2.43    1.64    2.36    2.06    1.77
 2075    2.24    1.98    1.80    1.83    1.95
 2076    2.20    1.85    1.80    1.91    2.20
 2077    2.50    2.30    1.95    1.92    2.77
 2078    2.28    2.19    1.55    2.46    2.39
 2079    2.31    1.80    2.23    2.42    2.17
 2080    2.13    1.53    1.54    2.00    2.18
 2081    2.52    2.49    1.89    2.11    2.18
 2082    2.49    1.63    2.23    2.38    2.78
