Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 1991  -35.16 -108.53  -42.00  -12.94  -28.80
 1992  -19.41  -52.13  -18.96   -7.72  -21.59
 1993  -16.30  -38.59  -54.99   -3.19  -49.12
 1994  -17.48  -64.53  -38.80   -4.44  -28.42
 1995  -36.16  -76.30  -61.00   -7.21  -33.38
 1996  -16.72  -29.91  -38.58   -3.15  -26.85
 1997  -14.16  -69.75  -42.98   -7.47  -33.47
 1998  -16.85  -52.74  -60.96   -6.58  -46.85
 1999  -14.68  -18.87  -34.10   -5.47  -18.95
 2000   -9.68  -60.81  -36.56   -3.10   -8.85
Projections under SRES A2 scenario
 2000  -30.97  -78.38  -21.19   -7.07  -17.96
 2001  -24.00  -49.21  -40.34   -6.76  -18.40
 2002  -14.22  -56.99  -24.45   -9.25  -28.89
 2003  -21.04  -64.59  -57.25   -9.27  -27.36
 2004  -23.90  -63.41  -25.49   -5.07  -37.37
 2005  -14.14  -53.27  -22.08   -6.44  -37.80
 2006  -13.67  -49.70  -33.35   -5.19  -14.23
 2007  -21.87  -79.41  -30.55   -4.30  -26.89
 2008  -49.87 -157.88  -36.38   -4.35  -35.18
 2009  -11.18  -40.70  -51.95   -5.25  -26.88
 2010  -26.10  -65.57  -36.20   -5.20  -42.19
 2011  -15.64  -58.72  -44.11  -11.64  -28.95
 2012  -24.14  -81.05  -42.92   -2.28  -24.87
 2013  -23.30  -58.67  -39.21   -2.77  -24.27
 2014  -20.07  -57.59  -39.46   -7.21  -25.79
 2015  -36.28 -121.05  -41.61   -8.14  -14.46
 2016  -13.94  -36.91  -26.91   -4.05  -34.20
 2017  -14.80  -49.01  -22.94   -4.15  -24.86
 2018  -19.85  -32.33  -44.83   -3.32  -42.23
 2019  -32.95 -115.97  -47.60   -7.01  -22.71
 2020  -47.91 -132.16  -45.19   -8.57  -29.39
 2021  -21.33  -80.85  -29.51   -5.30  -18.30
 2022  -23.22  -71.08  -23.11   -6.43  -42.52
 2023  -44.68 -108.50  -57.16   -4.73  -39.17
 2024  -15.64  -65.22  -26.67   -5.62  -16.53
 2025  -25.39  -33.11  -51.07   -8.17  -27.59
 2026  -21.08  -51.21  -40.53  -11.07  -28.70
 2027  -13.22  -37.59  -26.39   -3.80  -28.43
 2028  -13.90  -38.27  -20.05   -7.46  -31.87
 2029  -20.33  -56.22  -29.91   -4.19  -24.75
 2030  -37.58  -86.31  -43.48   -5.64  -26.24
 2031  -17.18  -68.28  -16.08   -3.41  -39.17
 2032  -11.73  -43.25  -25.13   -7.09  -27.91
 2033  -14.59  -39.22  -49.83   -6.22  -23.74
 2034  -40.76  -78.47  -88.06   -4.55  -33.16
 2035  -17.25  -77.37  -53.55   -7.19  -28.12
 2036  -20.43  -58.05  -51.13   -8.39  -30.32
 2037  -26.96  -75.56  -27.49   -6.17  -35.07
 2038  -14.96  -32.74  -27.76   -4.74  -41.54
 2039  -24.94  -66.73  -32.81   -7.59  -34.94
 2040  -17.60  -55.04  -35.04   -6.98  -38.50
 2041  -30.37  -79.03  -44.69   -5.41  -25.19
 2042  -25.08  -29.51  -45.41   -8.26  -27.46
 2043  -14.65  -36.78  -45.32   -9.69  -35.77
 2044  -16.40  -88.83  -21.36   -7.05  -31.47
 2045  -27.63  -63.37  -53.03   -7.56  -42.66
 2046  -19.24  -42.05  -44.08   -6.45  -38.40
 2047  -18.02  -36.98  -34.85   -7.97  -49.05
 2048  -24.88  -42.89  -47.75   -6.16  -36.39
 2049  -32.51 -121.49  -37.63   -5.39  -34.40
 2050  -17.61  -49.67  -34.28   -4.20  -27.79
 2051   -9.98  -56.11  -32.44   -7.82  -43.09
 2052  -14.06  -34.14  -34.44   -4.97  -39.75
 2053  -23.61  -75.23  -39.56   -9.37  -51.16
 2054  -27.65  -95.66  -40.40   -3.94  -32.63
 2055  -19.51  -57.58  -10.89   -5.97  -40.58
 2056  -23.03  -84.39  -25.59   -8.20  -35.37
 2057  -10.45  -20.96  -51.16   -8.53  -29.75
 2058  -19.43  -77.39  -46.42   -7.84  -34.63
 2059  -16.83  -60.97  -35.49   -7.71  -26.99
 2060  -13.07  -33.34  -46.38   -7.15  -26.49
 2061  -26.72 -126.70  -44.15   -6.95  -32.83
 2062  -14.77  -31.97  -44.76   -8.13  -34.32
 2063  -10.37  -50.43  -14.31   -8.86  -38.31
 2064  -15.81  -60.10  -33.47   -4.28  -43.80
 2065  -12.15  -42.70  -30.08   -6.89  -33.74
 2066  -14.52  -68.72  -24.15  -10.89  -30.94
 2067  -17.51  -39.68  -39.18   -7.22  -26.28
 2068  -13.91  -45.11  -55.00   -3.67  -39.43
 2069  -40.69 -117.11  -34.82   -4.26  -27.28
 2070  -19.67  -67.45  -37.17   -5.37  -29.92
 2071  -18.59  -80.89  -30.78   -6.09  -36.63
 2072  -18.26  -19.00  -37.82  -10.30  -31.51
 2073  -20.02  -62.02  -48.95   -7.99  -43.86
 2074  -16.29  -59.69   -9.49   -5.43  -31.62
 2075  -21.72  -41.10  -32.70   -6.89  -33.03
 2076  -26.94  -53.76  -63.76   -8.33  -29.66
 2077  -24.73  -83.16  -40.61   -8.55  -38.79
 2078  -13.73  -18.25  -26.26   -7.59  -25.89
 2079  -17.96  -32.64  -25.17   -9.23  -27.50
 2080   -3.97  -29.24  -59.51   -7.01  -38.18
 2081  -28.30  -60.33  -40.97   -7.59  -39.67
 2082  -24.04  -30.42  -62.47   -6.33  -46.56
 2083  -14.40  -16.84  -26.96   -7.82  -41.61
 2084  -12.88  -32.35  -21.34   -9.12  -34.54
 2085  -36.56  -77.24  -46.47   -8.00  -31.50
 2086  -13.96  -33.83  -29.14   -7.12  -27.04
 2087  -21.66  -46.61  -23.53   -9.60  -33.53
 2088  -32.89  -61.08  -76.00   -4.26  -36.36
 2089  -26.52  -37.01  -56.70   -7.31  -28.79
 2090  -18.32  -73.95  -57.17   -7.60  -26.47
 2091  -24.87  -49.07  -32.24   -6.16  -48.15
 2092  -13.86  -29.68  -29.66   -6.89  -38.51
 2093  -19.37  -62.04  -28.88   -8.40  -38.49
 2094  -27.15  -57.97  -73.79   -7.89  -55.50
 2095  -18.98  -31.82  -51.44   -7.29  -29.36
 2096  -34.79  -94.77  -34.56   -8.46  -35.79
 2097  -21.45  -24.77  -45.50   -8.13  -47.05
 2098  -23.66  -69.51  -44.51   -8.12  -43.77
 2099  -29.39  -57.15  -39.57   -8.10  -36.06
 2100  -21.02  -27.16  -31.27   -8.35  -24.98
Projections under SRES A1B scenario
 2000  -30.97  -78.38  -24.21   -7.07  -14.96
 2001  -13.19  -19.61  -33.35   -4.55  -23.48
 2002  -28.59  -73.88  -43.52   -6.41  -23.28
 2003  -19.39  -43.98  -40.77   -6.78  -22.78
 2004  -17.80  -39.55  -35.75   -7.23  -17.01
 2005   -9.75  -35.26  -15.57   -7.53  -34.83
 2006  -15.08  -45.92  -31.08   -7.82  -33.76
 2007  -14.25  -51.17  -19.71   -5.19  -27.31
 2008  -20.38  -59.98  -60.90   -6.82  -39.41
 2009   -7.82  -57.94  -15.45   -6.43  -31.32
 2010  -24.85  -67.27  -21.19   -5.94  -35.89
 2011  -16.15  -48.42  -37.37   -5.68  -52.44
 2012  -19.25  -30.18  -52.28   -6.93  -35.45
 2013  -22.45  -57.56  -37.85   -5.37  -18.48
 2014  -44.26 -122.84  -28.68   -5.58  -52.36
 2015  -18.03  -28.78  -56.57   -7.35  -34.80
 2016   -8.01  -52.78  -32.40  -11.88  -23.71
 2017  -22.76  -38.73  -66.28   -5.71  -29.33
 2018  -11.48  -40.79  -41.12   -6.66  -13.08
 2019  -15.61  -61.66  -34.13   -6.28  -29.76
 2020  -31.43 -120.51  -31.49   -6.33  -33.33
 2021  -30.21  -57.82  -60.80   -7.12  -30.31
 2022  -16.68  -65.90  -35.37   -4.59  -46.85
 2023  -14.83  -52.92  -55.19   -6.34  -45.16
 2024  -13.92  -41.36  -35.77   -4.25  -37.39
 2025  -16.71  -46.48  -33.56   -4.54  -23.29
 2026  -28.21  -59.55  -43.14   -7.12  -50.59
 2027   -7.88  -26.95  -40.25   -4.93  -28.55
 2028  -22.92  -66.12  -29.67   -8.24  -27.54
 2029  -11.79  -24.52  -32.66   -5.58  -28.13
 2030  -14.77  -29.15  -34.28   -7.03  -24.51
 2031  -17.02  -98.55  -29.03   -9.28  -26.88
 2032  -18.92  -60.71  -39.48   -7.21  -40.28
 2033  -19.14  -27.45  -45.29   -3.47  -37.56
 2034  -18.67  -32.51  -42.39   -4.12  -49.83
 2035  -23.31  -66.43  -25.52   -6.76  -30.41
 2036  -11.77  -32.11  -28.61   -7.95  -38.03
 2037  -23.48 -103.56  -42.78   -5.95  -39.57
 2038   -9.39  -23.41   -8.10   -8.27  -34.13
 2039  -14.42  -36.54  -26.34   -6.59  -27.17
 2040  -10.83  -38.48  -27.43   -8.27  -28.71
 2041  -31.45  -87.13  -31.68   -4.38  -37.08
 2042  -25.85  -35.51  -67.47   -7.29  -55.71
 2043  -17.98  -50.80  -46.19  -13.12  -37.85
 2044  -25.60  -81.41  -24.87   -8.36  -36.39
 2045  -27.18 -110.77  -37.58   -5.40  -30.41
 2046  -19.38  -48.47  -63.58   -8.23  -22.21
 2047  -25.52  -73.45  -26.04   -4.54  -47.87
 2048  -17.60  -37.54  -33.98   -7.71  -37.55
 2049  -22.00  -68.01  -40.98   -7.42  -32.57
 2050  -25.51 -132.26  -39.04   -6.06  -29.42
 2051  -18.18  -26.38  -35.97   -5.47  -34.51
 2052  -19.29  -59.11  -34.43   -8.55  -43.82
 2053  -25.40  -71.95  -30.69   -5.99  -20.64
 2054  -20.08  -79.26  -35.25   -5.78  -29.08
 2055  -12.49  -38.84  -59.42  -12.98  -42.14
 2056  -19.38  -69.42  -87.35   -5.69  -35.19
 2057  -15.71  -60.76  -17.28  -11.61  -41.31
 2058  -32.48 -107.95  -30.96   -7.22  -36.74
 2059  -23.34  -72.43  -49.00   -5.67  -42.04
 2060  -10.37  -28.18  -51.62   -5.81  -35.33
 2061  -24.54  -89.79  -37.81   -5.91  -33.80
 2062  -13.59  -54.62  -26.37  -12.60  -34.03
 2063  -22.40  -53.32  -47.80   -5.81  -42.35
 2064  -19.80  -34.94  -58.90   -5.53  -16.59
 2065  -18.42  -43.11  -38.04   -3.91  -22.04
 2066  -20.55  -31.51  -52.29  -18.44  -32.01
 2067  -15.96  -59.66  -19.31   -6.20  -32.55
 2068  -13.14  -39.17  -46.97   -7.55  -32.12
 2069  -12.91  -60.77  -18.53   -5.20  -50.93
 2070  -13.80  -78.00  -19.48   -4.82  -35.47
 2071  -42.45  -97.65  -46.88   -4.82  -46.94
 2072  -21.42  -42.17  -37.44   -6.78  -39.40
 2073  -21.49  -45.66  -46.68   -8.28  -40.00
 2074  -31.25 -100.86  -34.64   -4.51  -28.04
 2075  -25.49  -76.15  -32.35   -8.78  -41.46
 2076  -29.89  -88.29  -51.43   -6.43  -49.93
 2077  -18.12  -29.09  -22.20   -7.58  -51.49
 2078   -9.83  -57.37  -27.57   -8.30  -31.69
 2079  -11.98  -35.44  -32.47   -7.84  -41.87
 2080  -17.00  -52.34  -26.13   -7.07  -27.88
 2081  -21.14  -61.91  -47.22   -8.01  -38.52
 2082  -18.03  -27.89  -20.10   -6.73  -58.09
 2083  -15.32  -16.20  -34.89   -3.85  -26.83
 2084  -12.82  -25.77  -33.96  -10.27  -39.65
 2085  -21.69  -28.97  -34.62   -7.23  -37.76
 2086  -15.82  -59.22  -22.74   -6.79  -28.89
 2087  -46.04 -116.35  -43.70  -17.89  -35.59
 2088  -29.72  -83.13  -31.98   -7.11  -38.16
 2089  -27.85  -64.34  -57.25   -8.20  -35.68
 2090  -16.67  -39.76  -35.11   -6.95  -26.07
 2091  -30.21  -31.43  -70.76   -8.21  -23.43
 2092  -23.91  -44.44  -23.09   -7.48  -37.56
 2093  -53.16 -123.05  -86.42   -6.91  -29.80
 2094  -16.90  -39.80  -61.61   -7.36  -32.97
 2095  -20.87  -68.65  -17.74   -5.69  -42.43
 2096  -30.45  -42.67  -36.45   -6.94  -45.85
 2097  -26.00  -88.40  -60.18   -7.12  -32.69
 2098  -16.05  -23.32  -36.89   -5.21  -50.04
 2099  -61.57 -236.16  -32.86   -6.22  -33.69
 2100  -28.65  -81.66  -22.39   -5.70  -34.72
Projections under SRES B1 scenario
 2000  -30.97  -78.38  -26.99   -7.07  -14.96
 2001  -14.07  -24.08  -59.67   -5.19  -23.45
 2002  -15.63  -43.98  -46.94   -5.26  -33.72
 2003  -13.78  -33.65  -35.09   -3.96  -21.55
 2004  -18.62  -45.39  -33.69   -6.92  -30.30
 2005  -10.22  -59.56  -30.00   -7.99  -25.76
 2006  -32.49  -65.35  -46.73   -6.59  -18.41
 2007  -18.40  -77.75  -44.30   -9.30  -20.89
 2008  -26.19  -71.03  -33.58  -11.13  -23.66
 2009  -24.62  -72.97  -17.96   -2.27  -42.10
 2010  -18.26  -68.04  -51.35   -4.57  -23.07
 2011  -15.74  -68.48  -39.04   -4.51  -22.33
 2012   -9.17  -19.94  -34.52   -8.83  -34.49
 2013  -10.78  -40.08  -33.75   -4.18  -29.43
 2014  -21.00  -38.93  -28.28   -4.15  -46.79
 2015  -17.14  -60.20  -54.93   -3.37  -29.82
 2016  -15.27  -50.29  -36.48   -2.47  -30.72
 2017  -13.24  -43.17  -37.39   -5.86  -30.53
 2018  -15.57  -51.91  -53.21   -8.19  -30.24
 2019  -17.45  -43.11  -32.92  -13.75  -27.11
 2020  -14.81  -45.15  -29.73   -5.44  -35.21
 2021  -16.64  -25.93  -32.97   -4.90  -37.10
 2022  -30.97 -103.18  -39.17   -6.68  -38.22
 2023  -16.82  -73.68  -22.40   -3.32  -27.07
 2024  -16.69  -79.64  -63.77   -4.76  -25.49
 2025  -14.78  -57.28  -32.98   -5.96  -31.64
 2026  -25.54  -67.70  -47.21   -3.97  -22.39
 2027  -15.60  -63.85  -24.86   -6.56  -25.51
 2028  -14.12  -37.15  -43.88   -8.89  -33.71
 2029   -9.19  -52.25  -31.13   -4.08  -23.53
 2030  -14.79  -45.70  -44.89   -7.99  -25.58
 2031  -27.09  -67.78  -43.36   -8.67  -43.92
 2032  -12.94  -35.55  -28.77   -7.52  -17.49
 2033  -12.93  -48.61  -10.12   -5.43  -20.72
 2034  -22.95  -44.90  -52.07   -5.00  -29.33
 2035  -31.23  -88.94  -37.88   -4.01  -39.02
 2036  -23.99  -75.02  -44.56   -8.21  -27.19
 2037  -37.21 -105.73  -51.84   -4.42  -30.33
 2038  -21.70  -61.77  -25.26   -9.29  -23.23
 2039  -15.92  -46.93  -51.13   -4.43  -22.93
 2040  -24.94  -78.93  -30.11   -2.95  -26.99
 2041  -26.87 -107.05  -22.36   -6.40  -24.14
 2042   -9.32  -31.95  -13.25  -14.45  -24.69
 2043  -33.90 -123.67  -44.28   -5.40  -27.93
 2044  -10.19   -1.78  -39.38   -2.21  -35.32
 2045  -19.65  -54.69  -41.66   -4.21  -31.47
 2046  -17.75  -43.29  -62.77   -5.21  -30.82
 2047  -15.85  -44.00  -39.47   -9.50  -37.07
 2048  -31.42  -79.74  -28.80   -7.58  -36.81
 2049  -22.55  -74.90  -57.52   -4.81  -29.07
 2050  -21.76  -51.26  -38.69   -4.48  -22.19
 2051  -16.65  -52.37  -32.00   -6.34  -35.92
 2052  -24.33  -48.26  -48.84   -8.58  -64.26
 2053  -43.67 -122.76  -42.64   -5.44  -32.77
 2054  -20.53  -45.76  -41.17   -8.21  -41.19
 2055  -23.98  -81.76  -31.44   -4.27  -29.65
 2056  -22.97  -95.39  -45.92   -6.71  -37.64
 2057  -23.05  -58.68  -68.73   -5.94  -30.29
 2058  -17.89  -34.59  -45.57   -3.43  -31.71
 2059  -29.64  -56.19  -49.43   -7.75  -45.53
 2060  -29.50  -33.06  -46.22   -7.14  -38.37
 2061  -28.67  -52.52  -39.54   -4.01  -22.99
 2062  -30.69  -84.94  -32.21   -8.93  -24.86
 2063  -25.26  -52.10  -68.53   -7.97  -48.67
 2064  -19.91  -56.02  -69.08   -7.07  -39.26
 2065  -20.23  -24.34  -67.57   -6.70  -22.56
 2066  -34.15  -70.28  -46.56   -5.67  -28.48
 2067  -17.08  -85.71  -26.43   -7.69  -47.40
 2068  -24.51  -66.03  -74.46   -8.24  -23.43
 2069  -16.44  -52.72  -22.86   -8.21  -38.22
 2070  -17.88  -32.63  -34.40  -10.29  -35.59
 2071  -26.64  -66.49  -36.27  -11.82  -18.06
 2072  -16.57  -78.68  -32.95   -7.22  -30.15
 2073  -10.70  -31.50  -24.37   -4.07  -38.87
 2074  -13.62  -42.96  -29.66   -6.09  -41.28
 2075  -18.69  -49.79  -44.29   -6.15  -51.12
 2076  -44.93 -110.31  -41.29   -7.95  -28.85
 2077  -19.83  -36.78  -57.49   -4.94  -41.13
 2078  -17.76  -76.65  -32.45   -9.00  -31.20
 2079  -37.57 -115.01  -28.00   -6.88  -25.82
 2080  -26.32  -70.70  -36.44   -6.19  -33.64
 2081  -23.52  -75.40  -46.96   -6.45  -24.42
 2082  -36.22  -69.20  -52.85   -7.02  -25.35
 2083  -23.40  -49.63  -51.03   -6.79  -34.40
 2084  -28.63  -62.49  -31.49   -4.00  -33.45
 2085  -13.81  -33.16  -37.58   -7.86  -32.57
 2086  -11.32  -34.09  -29.19   -5.16  -24.28
 2087  -24.72  -63.18  -51.79  -10.46  -27.27
 2088  -30.70  -79.66  -30.21   -9.32  -24.33
 2089  -18.69  -39.34  -21.67   -4.34  -52.04
 2090  -31.43  -74.32  -60.38   -7.86  -35.70
 2091  -25.46  -56.42  -37.92   -6.81  -30.95
 2092  -17.04  -50.69  -21.34   -6.06  -36.32
 2093  -19.92  -49.66  -61.75   -6.67  -30.85
 2094  -16.23  -61.57  -29.85   -8.58  -24.35
 2095  -28.79  -51.56  -80.92   -7.89  -20.63
 2096  -22.89  -66.63  -39.49   -7.90  -30.04
 2097   -8.08  -58.65  -36.61  -10.11  -44.23
 2098  -21.75  -45.81  -20.15   -7.45  -47.08
 2099  -12.30  -40.84  -19.59   -6.60  -27.63
 2100  -16.38  -45.53  -25.21   -3.93  -50.66
