Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
         80.6   202.6    69.4     1.0    48.7
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
 1960   16.40   38.33   17.29    0.16   10.77
 1961    7.29   29.26   17.38   -0.11    8.41
 1962    9.91   39.01    2.79   -1.08   -7.36
 1963    6.54   25.44   -0.46   -1.47    3.22
 1964  -13.61  -25.18  -36.69   -1.53  -11.88
 1965   -6.84   -0.96  -22.51   -0.73   -4.95
 1966   -8.80   11.59  -39.17   -1.56  -19.60
 1967  -11.92  -11.18  -20.43   -1.39  -13.72
 1968   -5.91   -8.72  -11.52   -0.36  -17.38
 1969    3.03   23.33    0.16   -1.18   -9.25
 1970  -16.65  -44.98  -30.51   -1.03   -1.65
 1971   -0.10   -6.86  -22.26   -0.93   -0.15
 1972   -4.47  -13.23    4.49   -0.85  -12.44
 1973  -14.29  -37.17  -16.32   -0.87   -4.62
 1974   -2.09   -4.34   -7.04   -0.03    0.36
 1975   -0.80    5.92    4.72   -0.62  -23.72
 1976    1.55  -14.84   28.55   -0.65   -7.79
 1977   -8.19   -6.35  -18.34   -0.29   -6.82
 1978    7.09   14.15   11.47   -0.87    4.55
 1979   11.25    2.50  -17.54   -0.29   23.10
 1980    2.87   -9.81   17.75   -0.13    3.63
 1981    1.44   16.43    1.32   -0.10  -12.20
 1982   -5.57  -34.46  -16.32   -0.04   28.26
 1983  -13.55  -34.63  -12.90    0.02   -9.39
 1984   -5.30   -6.90  -18.84   -0.18    3.80
 1985    0.70   15.42   -4.67   -0.04   -8.66
 1986   10.73    6.97   12.96   -0.14   17.38
 1987  -15.09  -21.54  -26.28   -0.37  -14.02
 1988   -1.34   -4.75    3.34    0.26   -5.24
 1989    2.79   17.77    6.81   -0.57  -12.84
 1990   -6.22    4.92   -9.07   -0.71  -20.01
 1991   -2.89   -3.91  -10.61   -0.01    0.99
 1992  -17.30  -57.56   -9.15   -0.72   -5.09
 1993    5.63   16.48    2.42   -0.03    0.36
 1994  -17.98  -20.24  -39.81   -0.11  -15.32
 1995  -18.87  -33.81  -28.16   -0.10  -14.97
 1996   -8.03   -7.13  -10.09   -0.79  -14.13
 1997    5.14   16.21   -0.55   -0.15    4.86
 1998   -0.70   10.61  -10.26   -0.74  -10.49
 1999   -1.32  -17.17   11.09    0.10    0.70
 2000   -5.11  -24.70   16.05   -0.60  -11.18
 2001    4.96   13.97    6.44    0.35   -0.94
 2002   -5.48  -35.37    2.20   -0.46   11.73
 2003    1.66    4.62   14.71   -0.19  -12.49
 2004    8.14    6.10   30.00    0.14   -3.67
 2005  -11.35  -42.00  -10.43    2.42    4.61
 2006   -0.19   -2.43    1.90   -0.59    0.36
