Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
       Annual     DJF     MAM     JJA     SON
         80.9   206.0    68.9     0.4    48.2
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961     7.29   29.26   31.59   -0.11   17.61
1962    17.31   42.03   20.41   -0.31    7.11
1963    18.09   49.30   -0.13   -0.56   23.77
1964    -9.28    8.62  -34.29   -0.84  -10.61
1965    -6.84   -0.96  -21.24   -0.20   -4.95
1966    -0.51   11.59    2.82    1.77  -18.23
1967     6.24   -6.90   18.58    0.18   13.10
1968    -0.93   -2.45   -2.35    0.93    0.16
1969    15.42   26.74   31.03   -0.72    4.62
1970     1.12   13.60  -26.96   -0.57   18.42
1971    -0.09   20.60  -21.29   -0.93    1.27
1972    -4.47  -13.23    8.63   -0.85  -12.44
1973   -14.29  -35.36  -16.32   -0.87   -4.62
1974    12.99   23.48   28.16   -0.03    0.36
1975    -0.56   12.15    9.95   -0.62  -23.72
1976    15.15   17.46   51.58   -0.65   -7.79
1977    -0.69   -5.53    4.95   -0.11   -2.06
1978    23.34   37.71   48.72   -0.55    7.49
1979    11.50   10.21   12.99   -0.29   23.10
1980     2.87   -9.81   17.75   -0.11    3.63
1981     1.44   16.43    1.32    0.23  -12.20
1982    -5.57  -34.46  -16.03   -0.04   28.26
1983   -13.54  -34.38  -12.90    0.27   -7.15
1984    -5.30   -5.99  -18.84   -0.18    3.80
1985     0.70   15.42   -4.67    0.73   -8.66
1986    10.85    6.97   16.75   -0.14   19.82
1987   -13.61  -17.19  -22.85   -0.37  -14.02
1988    -1.34   -4.38    3.34    0.91   -5.24
1989     2.79   17.77    6.81   -0.57  -12.84
1990    -6.22    4.92   -9.07   -0.71  -20.01
1991    -1.25   -1.80  -10.61    6.42    0.99
1992   -17.30  -54.25   -9.15   -0.72   -5.09
1993     6.40   16.48    8.78   -0.02    0.36
1994   -16.66  -16.22  -36.12    1.01  -15.32
1995   -18.67  -33.81  -27.94    0.06  -13.01
1996    -8.03   -7.13  -10.09   -0.79  -14.13
1997     5.14   16.21   -0.55    0.04    4.86
1998     2.17   28.46   -8.58   -0.74  -10.49
1999    31.14   15.67   32.25    0.22   76.40
2000    -5.11  -24.70   16.05   -0.60  -11.18
2001     4.96   13.97    6.44    0.35   -0.94
2002    -5.48  -35.37    2.20   -0.46   11.73
2003     1.66    4.62   14.71   -0.19  -12.49
2004     8.14    6.10   30.00    0.14   -3.67
2005   -11.35  -42.00  -10.43    2.42    4.61
2006    -0.19   -2.43    1.90   -0.59    0.36
