Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
         80.6   202.6    69.4     1.0    48.7
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
 1960   16.40   38.33   17.29    0.16   10.77
 1961   12.56   40.66   28.43    0.13   14.38
 1962   14.48   42.43   13.96   -0.35    2.22
 1963   14.63   41.55   -0.22   -0.71   18.21
 1964  -11.00   -3.86  -28.62   -0.72  -10.48
 1965    1.01   15.77  -12.51   -0.27    1.37
 1966   -3.19   14.19  -12.18    0.32  -14.79
 1967    0.24   -8.61    5.66   -0.18    4.40
 1968   -2.97   -1.53   -5.28    0.33   -5.11
 1969   11.00   25.36   18.00   -0.55    1.50
 1970   -5.24   -8.85  -25.15   -0.53   13.90
 1971    0.97   14.42  -12.41    0.07    2.12
 1972   -1.64   -8.66    7.67   -0.04   -5.22
 1973   -3.76   -6.65   -8.40   -0.53    0.87
 1974    8.79   17.59   14.75    0.55    2.57
 1975   -0.05   10.45    7.03   -0.44  -16.91
 1976   11.68    8.38   45.10   -0.26   -6.19
 1977   -3.38   -5.35   -2.87   -0.13   -4.86
 1978   17.94   28.90   36.79   -0.48    6.87
 1979   11.38    7.20    3.08    0.20   25.56
 1980    3.43   -9.73   18.25   -0.12    5.31
 1981    3.99   21.86    3.86    0.07   -9.83
 1982   -4.20  -30.02  -16.17   -0.04   29.44
 1983  -13.54  -34.50  -11.54    0.15   -8.27
 1984   -4.35   -6.44  -15.00   -0.03    4.09
 1985    2.00   17.55   -3.42    0.34   -6.49
 1986   10.79    9.69   14.86    0.00   18.60
 1987  -14.35  -19.37  -24.56   -0.18  -13.28
 1988   -0.10   -4.56    7.50    0.58   -3.92
 1989    4.75   21.75    8.49   -0.33  -10.92
 1990   -4.07   10.89   -8.90   -0.43  -17.85
 1991   -2.07   -2.86   -9.98    3.20    1.35
 1992  -16.42  -55.91   -6.36   -0.38   -3.03
 1993    6.01   17.00    5.60   -0.03    1.49
 1994  -17.32  -18.23  -37.97    0.45  -13.54
 1995  -18.77  -33.03  -28.05   -0.02  -13.99
 1996   -6.73   -6.85   -7.03   -0.43  -12.61
 1997    5.98   17.81   -0.20   -0.06    6.38
 1998    0.73   19.54   -9.42   -0.43   -6.77
 1999   14.91   -0.75   21.67    0.16   38.55
 2000    2.13   -7.48   16.33   -0.27   -0.04
 2001    4.96   13.97    6.44    0.35   -0.94
 2002   -5.48  -35.37    2.20   -0.46   11.73
 2003    1.66    4.62   14.71   -0.19  -12.49
 2004    8.14    6.10   30.00    0.14   -3.67
 2005  -11.35  -42.00  -10.43    2.42    4.61
 2006   -0.19   -2.43    1.90   -0.59    0.36
