Frequency of Hot Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        13.65     NaN     NaN     NaN     NaN
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960     3.74     NaN     NaN     NaN     NaN
1961     1.81     NaN     NaN     NaN     NaN
1962     3.94     NaN     NaN     NaN     NaN
1963     8.97     NaN     NaN     NaN     NaN
1964     4.53     NaN     NaN     NaN     NaN
1965     2.22     NaN     NaN     NaN     NaN
1966     5.87     NaN     NaN     NaN     NaN
1967     3.61     NaN     NaN     NaN     NaN
1968     5.17     NaN     NaN     NaN     NaN
1969     8.64     NaN     NaN     NaN     NaN
1970     7.24     NaN     NaN     NaN     NaN
1971     4.08     NaN     NaN     NaN     NaN
1972     8.25     NaN     NaN     NaN     NaN
1973    17.51     NaN     NaN     NaN     NaN
1974     5.10     NaN     NaN     NaN     NaN
1975     2.44     NaN     NaN     NaN     NaN
1976     4.20     NaN     NaN     NaN     NaN
1977     8.30     NaN     NaN     NaN     NaN
1978     6.31     NaN     NaN     NaN     NaN
1979    12.34     NaN     NaN     NaN     NaN
1980     9.68     NaN     NaN     NaN     NaN
1981     7.49     NaN     NaN     NaN     NaN
1982     9.93     NaN     NaN     NaN     NaN
1983    15.88     NaN     NaN     NaN     NaN
1984    18.96     NaN     NaN     NaN     NaN
1985    18.02     NaN     NaN     NaN     NaN
1986    11.04     NaN     NaN     NaN     NaN
1987    30.97     NaN     NaN     NaN     NaN
1988    18.40     NaN     NaN     NaN     NaN
1989    11.56     NaN     NaN     NaN     NaN
1990    20.30     NaN     NaN     NaN     NaN
1991    18.94     NaN     NaN     NaN     NaN
1992    10.82     NaN     NaN     NaN     NaN
1993    17.01     NaN     NaN     NaN     NaN
1994    13.44     NaN     NaN     NaN     NaN
1995    21.45     NaN     NaN     NaN     NaN
1996    19.29     NaN     NaN     NaN     NaN
1997    19.37     NaN     NaN     NaN     NaN
1998    27.39     NaN     NaN     NaN     NaN
1999      NaN     NaN     NaN     NaN     NaN
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
