Frequency of Hot Days - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
          NaN   10.50     NaN     NaN     NaN
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN    6.81     NaN     NaN     NaN
1961      NaN    3.43     NaN     NaN     NaN
1962      NaN    6.82     NaN     NaN     NaN
1963      NaN    3.50     NaN     NaN     NaN
1964      NaN    1.88     NaN     NaN     NaN
1965      NaN    5.47     NaN     NaN     NaN
1966      NaN    5.93     NaN     NaN     NaN
1967      NaN    2.78     NaN     NaN     NaN
1968      NaN   23.74     NaN     NaN     NaN
1969      NaN   29.64     NaN     NaN     NaN
1970      NaN    4.45     NaN     NaN     NaN
1971      NaN    7.65     NaN     NaN     NaN
1972      NaN   34.78     NaN     NaN     NaN
1973      NaN    3.05     NaN     NaN     NaN
1974      NaN    4.05     NaN     NaN     NaN
1975      NaN    2.55     NaN     NaN     NaN
1976      NaN    3.41     NaN     NaN     NaN
1977      NaN    5.19     NaN     NaN     NaN
1978      NaN    8.99     NaN     NaN     NaN
1979      NaN    7.10     NaN     NaN     NaN
1980      NaN    4.53     NaN     NaN     NaN
1981      NaN   11.68     NaN     NaN     NaN
1982      NaN   17.39     NaN     NaN     NaN
1983      NaN   11.04     NaN     NaN     NaN
1984      NaN    5.47     NaN     NaN     NaN
1985      NaN   10.73     NaN     NaN     NaN
1986      NaN    7.72     NaN     NaN     NaN
1987      NaN   24.65     NaN     NaN     NaN
1988      NaN    8.06     NaN     NaN     NaN
1989      NaN   15.52     NaN     NaN     NaN
1990      NaN   11.32     NaN     NaN     NaN
1991      NaN    6.50     NaN     NaN     NaN
1992      NaN   10.83     NaN     NaN     NaN
1993      NaN   14.25     NaN     NaN     NaN
1994      NaN   15.37     NaN     NaN     NaN
1995      NaN   16.50     NaN     NaN     NaN
1996      NaN   10.82     NaN     NaN     NaN
1997      NaN     NaN     NaN     NaN     NaN
1998      NaN     NaN     NaN     NaN     NaN
1999      NaN     NaN     NaN     NaN     NaN
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
