Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
        186.4    40.4   161.5   313.3   138.6
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual      JF     MAM    JJAS     OND
 1960   20.26  -53.24    0.10   42.51   10.88
 1961   30.04   17.41    7.09   50.84   45.47
 1962   24.20   49.61   26.47   22.75   37.83
 1963   31.94  137.49   13.17   34.39   31.04
 1964   13.85  -10.59   29.10   10.82   25.21
 1965   15.80   84.87   19.26   19.39   18.29
 1966   25.14   64.24   15.69   31.95   45.69
 1967   20.78  -15.01   18.72   35.40   16.75
 1968   32.84  119.75   22.18   28.20   54.69
 1969   16.81   -7.66   23.29   11.95   48.45
 1970    4.69   67.99   20.07   10.27   -1.26
 1971    4.04   36.66    3.60    5.14   40.49
 1972    7.95   46.02   28.30    2.86   16.19
 1973    5.36  -12.75    9.08    4.34   22.18
 1974    1.17   13.40   -9.21   10.71    0.06
 1975    4.93   13.21   11.72   -2.79   27.81
 1976    4.95   23.94   17.83    0.39   38.45
 1977    7.07   10.88   36.48   10.57   20.23
 1978   11.35   90.08   17.42   20.22   22.95
 1979   10.10    0.05    8.11   14.05   19.58
 1980   -0.25   37.52    1.66   -5.29   12.27
 1981   -0.18  -13.74   14.54   -0.41  -12.26
 1982   -2.96   24.15   38.62  -11.89  -13.69
 1983  -10.14  -27.33   -0.49   -5.44  -16.86
 1984    0.06   -5.83    9.58    3.44  -15.24
 1985   -0.95   34.51  -13.46   13.68  -24.96
 1986  -14.95   -7.00   -1.11  -19.00  -18.39
 1987   -2.77   11.27  -19.86    3.88   -7.54
 1988   -6.81  -24.82  -19.88    2.24  -12.15
 1989    3.02  -19.43  -17.36    9.61   10.08
 1990   -1.77   -5.36   -6.07   -8.32   30.02
 1991    1.83   10.46    3.30    5.63    8.80
 1992    2.61   -2.94   26.95   -3.08   15.62
 1993    9.90   28.38   10.61   10.30   11.63
 1994    7.14   11.01   -5.75   10.65   17.03
 1995    5.19  -19.60    3.29    6.06   13.02
 1996    9.44  113.14    1.28   16.48   -4.67
 1997   -2.69    9.13  -17.31    2.47   -2.45
 1998    2.23   -7.01   17.86   11.24   -1.10
 1999    5.03    8.86   -8.48   16.60   14.41
 2000    9.26    0.93   10.04   12.40    6.79
 2001    4.97    5.45   -2.51    3.92   16.17
 2002   -0.44   32.13  -14.14    1.20    4.07
 2003   15.31   11.23   45.67    3.87   12.65
 2004    0.92  -27.52    2.26   -3.26   16.41
 2005  -21.83  -18.63  -43.17  -22.09    2.34
 2006    3.99  -19.01   -5.14   15.62  -12.45
