Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     JFM     AMJ     JAS     OND
      22.9633      23.0923      23.9591      22.7031      22.0986
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual     JFM     AMJ     JAS     OND
1960    -0.93   -1.13   -0.84   -1.33   -0.41
1961    -0.84   -0.71   -0.51   -0.98   -1.15
1962    -1.06   -1.35   -0.82   -1.17   -0.88
1963    -1.09   -1.00   -1.02   -1.36   -0.99
1964    -0.80   -0.28   -0.33   -1.56   -1.03
1965    -0.59   -0.68   -0.08   -0.24   -1.35
1966    -0.93   -0.89   -0.55   -1.29   -0.98
1967    -0.65   -0.24   -0.41   -0.88   -1.05
1968    -0.89   -1.16   -0.90   -0.98   -0.53
1969    -0.14   -0.48    0.32   -0.48    0.08
1970    -0.11    0.01    0.44   -0.84   -0.04
1971    -0.85   -0.05   -0.46   -1.59   -1.31
1972    -0.27   -0.27   -0.09   -0.58   -0.13
1973    -0.47    1.09   -0.50   -1.40   -1.08
1974    -0.73   -0.76   -0.59   -0.98   -0.60
1975    -0.85   -0.34   -0.61   -1.79   -0.65
1976    -0.55   -0.27   -1.08   -0.71   -0.13
1977    -0.55   -0.40   -0.53   -0.75   -0.53
1978    -0.51   -0.56   -0.10   -0.91   -0.49
1979     0.13   -0.48    0.17    0.35    0.48
1980     0.36    0.21    0.46    0.32    0.45
1981     0.03    0.01   -0.24   -0.03    0.36
1982     0.16    0.23    0.08    0.63   -0.29
1983     0.20    0.02    0.45    0.32    0.02
1984     0.03   -0.17    0.27   -0.02    0.04
1985    -0.48   -0.08   -1.08   -0.55   -0.20
1986    -0.11   -0.37   -0.35   -0.16    0.42
1987     0.48    0.11    0.10    0.96    0.74
1988     0.32    0.71    0.42    0.18   -0.03
1989    -0.19   -0.67   -0.41    0.17    0.13
1990     0.23   -0.47    0.26    0.67    0.48
1991     0.37    0.42    0.31    0.70    0.07
1992     0.28    0.19    0.48    0.46    0.00
1993     0.42   -0.12   -0.10    1.01    0.90
1994     0.58    0.61    0.83    0.66    0.23
1995     0.60    0.24    0.51    0.87    0.79
1996     0.21    0.56   -0.27    0.55    0.01
1997     0.30    0.30   -0.19    1.17   -0.07
1998     0.62    0.21    1.13    0.76    0.39
1999     0.33    0.06    0.71    0.55   -0.01
2000     0.52    0.33    0.71    0.85    0.20
2001     0.58    0.09    0.64    0.82    0.75
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
