Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
         94.4   248.4    78.7     2.5    48.2
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960    0.45   22.15  -10.23  -35.13   52.17
 1961   18.98   -1.32   54.80  -40.83   68.22
 1962   13.85   -2.41   13.89    4.49   98.13
 1963   16.25   16.37   18.59  -15.70   13.44
 1964   13.61   24.45    7.68  -26.69  -30.48
 1965   12.88   10.67   12.45  -74.27   29.60
 1966   23.83    8.79   37.23    9.94   80.21
 1967   -2.45   13.36  -37.90  -39.89  -24.08
 1968   -2.67   -2.95    3.60  -19.21  -10.59
 1969   25.65   37.43   -5.14  -30.35   18.17
 1970    1.61   -6.29   21.97  -22.37   10.33
 1971  -15.42  -17.43    1.94   23.80  -35.49
 1972  -12.07   -3.89  -16.43  -42.00  -45.50
 1973  -29.94  -18.69  -62.53   73.06  -40.10
 1974  -21.49  -27.52   18.47   28.85  -58.40
 1975    6.50    2.06   24.61  -28.39    1.60
 1976   -9.12  -14.96   36.37   19.72  -54.86
 1977   -7.40   -7.77   11.59  -38.02  -34.92
 1978  -12.55  -10.33  -26.23    5.08   -2.60
 1979    4.23   14.28  -21.26  -45.30   -3.34
 1980   12.78   20.54  -23.47    5.60   32.37
 1981    9.35  -12.55   33.12   90.14   79.20
 1982  -19.19    2.36  -48.58  -39.03  -81.28
 1983    8.86    6.73   50.88   28.99  -49.89
 1984   19.92   22.43   10.16  -10.10   24.50
 1985  -18.28  -39.19   81.90   25.87  -76.55
 1986   -0.98    1.63  -23.12  -17.42   22.62
 1987    9.68   13.55   21.56   -8.95  -28.70
 1988    9.58    4.07   -8.45   14.73   67.23
 1989   24.68    3.76   43.86   -6.21  102.79
 1990   21.44   15.67   51.43   22.03    2.17
 1991    0.30   -6.47  -11.16  -54.47   56.77
 1992   11.65    5.96    9.00   -3.90   46.15
 1993    0.43    3.93  -27.22  -21.61   28.78
 1994   -0.94   15.47  -49.30  -20.58   -5.53
 1995   -5.99   -2.02  -11.79   82.19  -21.65
 1996   16.00   20.93  -11.96   -1.27   37.13
 1997  -12.15   -7.76  -24.40  -29.32  -13.88
 1998    0.70   16.47  -37.11    0.19  -18.81
 1999    7.83    5.02  -13.85  -31.32   59.84
 2000    7.33    2.81  -46.02   -8.58  118.71
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -28.44   92.28  -20.12
 2002   23.93   13.32   45.97  218.11   32.35
 2003  -16.77  -26.01    9.49  -11.90  -12.31
 2004   11.73   17.09   14.57  -29.24  -18.37
 2005  -14.97   -5.63  -28.05  -48.17  -39.97
 2006   11.37   -5.40   57.36   33.92   21.51
 2007   -1.67   -2.93  -13.68  -33.40   26.08
 2008  -21.57   -8.60  -46.22   10.73  -49.92
 2009    2.54    2.53   14.68    5.62  -17.41
 2010   -1.38    0.84  -13.71  -39.36    9.29
 2011    5.10   28.10  -56.05  -54.86  -10.39
 2012   -7.53    9.31  -54.53   78.36  -22.08
 2013   -4.71   -8.61   15.57  -21.63  -16.82
 2014   11.41   26.03  -21.37  -34.14   -7.96
 2015  -11.31   -4.51  -30.81  -48.31  -12.54
 2016    6.19    0.12  -18.84  -51.52   81.44
 2017   13.38    0.98   24.71  -29.01   61.04
 2018   29.81   32.33   35.46   49.25    6.62
 2019   14.81    8.57   16.25  -20.06   46.45
 2020    2.97   13.53  -30.46  -28.37    4.86
 2021   18.06   34.18    2.82  -22.83  -38.00
 2022    0.86   -3.94   26.53   -1.17  -16.20
 2023    3.79   -5.28   15.57   25.36   30.15
 2024   14.42   10.15   17.79   73.86   27.83
 2025    2.82   -1.20    5.13  -48.67   22.50
 2026   18.68   -4.50  100.90   38.29    2.83
 2027   10.06   -5.59   57.25   12.43   13.51
 2028  -14.72   -6.16  -15.34  -11.27  -58.01
 2029  -10.90    2.12  -31.64  -20.93  -43.56
 2030  -27.11  -17.68  -40.23  -23.13  -54.49
 2031  -11.32   -1.06   -0.34  -27.23  -81.32
 2032    5.99    6.79    6.85   -0.48    0.79
 2033    9.10   10.62   -6.94  119.12   21.71
 2034    0.08   -1.74   -1.87  -71.40   16.38
 2035    4.00    0.53   25.68  -34.24  -11.54
 2036   20.13   28.92   31.40  -49.06  -39.92
 2037    6.56   11.27   37.70   44.21  -70.56
 2038   -4.41    1.66  -18.66  -27.67  -11.20
 2039   -5.67    6.74  -30.43  -33.06  -27.80
 2040   14.44   13.68   33.78  -77.09   -8.42
 2041   21.50    7.24   20.38   45.03   95.63
 2042   27.30    8.84   64.22   -3.05   63.72
 2043   17.06   18.73   24.23   34.11   -4.19
 2044   -3.17   13.11  -27.14  -66.63  -44.61
 2045   21.10   24.46   34.06   26.99  -17.73
 2046  -20.37    2.69  -56.00  -46.17  -79.73
 2047   -9.84    0.75  -42.84  -17.63  -10.12
 2048   20.92   18.40   63.35  -16.49  -33.42
 2049  -24.97  -12.61  -38.06   -8.30  -68.23
 2050    1.67   14.36  -43.56  -33.66   11.99
 2051   -3.33   11.24  -30.45  -49.53  -31.68
 2052    9.16   11.37   49.37  -64.14  -64.08
 2053   -2.99   -7.05   21.13   24.55  -22.88
 2054    2.18   -6.40   15.22  -31.65   26.85
 2055  -20.66  -23.19   26.22  -20.13  -84.25
 2056  -17.15  -24.22  -17.26  -59.28   21.74
 2057   12.16    9.93   -0.48   44.08   42.63
 2058   20.55    7.37   70.76  -71.72   11.32
 2059   26.02   12.96   45.50  -68.68   66.48
 2060    3.81   -6.59   19.46  -30.91   33.71
 2061   12.36   20.87   17.81  -75.73  -35.81
 2062    2.78   14.24  -45.18  -53.74   25.03
 2063   -4.24   -8.93   26.01  -33.57  -27.98
 2064   19.56   38.25  -42.53   58.91   22.58
 2065    3.93    3.12  -12.52  -49.01   37.80
 2066   20.00   40.83  -30.69  -46.13   -1.09
 2067   38.93   45.22   43.84  -47.91    3.08
 2068   -3.47    9.27   -6.02  -14.34  -64.44
 2069   26.35   46.48  -16.22  -76.09   -2.48
 2070   18.35   28.79  -17.00  -76.11   27.24
 2071   16.42    7.43  -21.56  -64.53  129.10
 2072    4.50   16.49    8.79  -44.33  -61.74
 2073   -7.27    6.15   -0.13   47.26  -91.07
 2074    7.37    7.01   -7.72  -41.56   36.49
 2075    1.72   10.48   11.31  -26.84  -57.62
 2076    8.32    8.81  -12.20  -50.33   42.41
