Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        25.44   25.81   25.94   24.57   25.85
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.15    0.17   -0.21   -0.06   -0.40
 1961   -0.58   -0.27   -1.08   -0.36   -0.56
 1962   -1.44   -1.54   -1.68   -1.30   -1.31
 1963   -0.57   -1.13   -0.44   -0.63   -0.23
 1964    0.11   -0.25   -0.03    0.05    0.55
 1965    0.14    0.74    0.12    0.24   -0.38
 1966   -1.45   -1.38   -1.99   -1.37   -1.04
 1967   -1.06   -1.49   -1.71   -1.08   -0.09
 1968   -0.01    0.06    0.28    0.04   -0.40
 1969   -0.29   -0.47   -0.77   -0.12    0.08
 1970   -0.15   -0.14    0.14   -0.28   -0.26
 1971    0.36    0.79    0.51    0.04    0.34
 1972    0.38    0.93    0.79   -0.17    0.33
 1973   -0.43   -0.95   -0.09   -0.39   -0.48
 1974   -0.89   -0.67   -1.05   -1.20   -0.47
 1975   -0.35   -0.51   -0.84   -0.22    0.08
 1976    0.04    0.42   -0.37    0.17    0.01
 1977    0.07    0.12    0.21   -0.10    0.13
 1978   -0.37   -0.10   -0.49   -0.47   -0.30
 1979   -0.32   -0.67   -0.26   -0.17   -0.36
 1980    0.17   -0.08    0.25    0.28    0.11
 1981   -0.43    0.26   -0.57   -0.52   -0.63
 1982   -0.44   -0.97   -0.43   -0.30   -0.30
 1983   -0.25   -0.50    0.01   -0.54    0.04
 1984   -0.10   -0.12   -0.27    0.03   -0.08
 1985    0.00   -0.45   -0.05    0.06    0.28
 1986    0.11    0.14    0.79   -0.06   -0.36
 1987   -0.35   -0.22   -0.80   -0.30   -0.04
 1988    0.13    0.21    0.20    0.04    0.12
 1989    0.60    0.16    0.76    0.81    0.46
 1990    0.02    0.25   -0.39    0.32   -0.12
 1991   -0.15   -0.16   -0.83   -0.08    0.42
 1992   -0.02    0.34   -0.26    0.09   -0.17
 1993    0.38    0.69    0.69   -0.01    0.39
 1994    0.89    0.97    1.18    1.10    0.24
 1995    0.08   -0.16    0.41    0.33   -0.42
 1996   -0.70   -1.39   -1.15   -0.37   -0.23
 1997    0.45    0.61    0.42    0.31    0.56
 1998    1.04    1.04    1.26    1.10    0.74
 1999    0.24    0.12    0.22    0.50    0.01
 2000   -0.05    0.31   -0.03   -0.20   -0.12
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.18    0.25   -0.17    0.19    0.46
 2002    0.55    0.50    0.75    0.55    0.37
 2003    0.43    0.70    0.53    0.46    0.09
 2004    0.34    0.06   -0.14    0.31    1.04
 2005    0.96    1.03    1.05    1.01    0.75
 2006    0.13    0.44   -0.35    0.19    0.33
 2007    0.37    0.12    0.07    0.41    0.78
 2008    0.80    0.93    0.93    0.89    0.48
 2009    0.19    0.04   -0.63    0.46    0.77
 2010    0.47    0.34   -0.07    0.66    0.84
 2011    0.55    0.44    0.24    0.59    0.88
 2012    0.20    0.42   -0.26    0.47    0.16
 2013    0.46    0.07    0.51    0.55    0.56
 2014    0.70    0.56    0.48    0.81    0.89
 2015    1.17    1.59    1.38    1.32    0.46
 2016    0.86    0.55    0.72    0.95    1.08
 2017    0.77    0.76    0.61    0.94    0.72
 2018    0.78    0.72    0.84    0.82    0.71
 2019    0.15    0.56   -0.11    0.21    0.06
 2020    0.68    0.19    0.36    0.91    1.03
 2021    1.57    1.51    2.34    1.45    0.99
 2022    0.44    0.91   -0.15    0.22    1.01
 2023    0.84    0.70    0.81    1.11    0.62
 2024    0.90    0.65    0.66    1.00    1.19
 2025    1.22    0.95    1.28    1.47    0.99
 2026    1.09    0.92    1.00    1.24    1.09
 2027    0.91    1.09    0.63    0.98    0.97
 2028    1.24    1.02    0.94    1.22    1.71
 2029    1.53    1.63    1.71    1.53    1.27
 2030    1.44    2.08    1.93    1.07    1.03
 2031    1.16    1.20    0.96    1.02    1.50
 2032    1.70    1.39    2.16    1.45    1.79
 2033    1.12    0.92    0.77    1.36    1.29
 2034    1.22    1.45    1.63    1.07    0.85
 2035    1.61    1.67    1.67    1.43    1.77
 2036    1.49    1.74    1.48    1.96    0.72
 2037    1.21    0.95    0.74    1.24    1.79
 2038    1.64    1.18    2.02    1.49    1.78
 2039    1.53    1.35    0.85    1.76    2.01
 2040    2.02    2.71    1.84    2.15    1.58
 2041    1.27    1.65    0.80    1.58    1.08
 2042    0.81    0.64    0.67    0.98    0.82
 2043    1.33    1.31    0.69    1.53    1.71
 2044    2.41    1.84    2.78    2.57    2.20
 2045    1.56    1.18    1.55    1.76    1.57
 2046    2.21    1.35    2.67    2.10    2.46
 2047    2.30    2.81    2.64    2.24    1.69
 2048    1.75    1.63    1.19    1.86    2.23
 2049    2.49    2.20    2.62    2.44    2.62
 2050    2.86    2.73    2.96    3.10    2.51
 2051    1.53    1.58    1.86    1.42    1.32
 2052    2.04    1.60    2.15    2.24    1.97
 2053    2.87    3.11    3.29    2.95    2.19
 2054    2.13    2.36    1.62    2.25    2.34
 2055    1.84    2.09    1.34    1.78    2.26
 2056    2.75    2.00    3.46    2.72    2.58
 2057    2.24    2.58    2.35    2.55    1.49
 2058    2.04    1.78    2.08    1.93    2.32
 2059    2.10    1.87    2.12    2.17    2.14
 2060    2.54    3.57    2.29    2.78    1.79
 2061    1.94    1.79    1.26    1.82    2.88
 2062    2.91    2.33    3.63    3.13    2.30
 2063    2.70    2.65    2.37    2.92    2.78
 2064    2.56    1.98    2.53    2.70    2.78
 2065    2.45    2.40    2.07    2.61    2.66
 2066    2.91    3.64    2.56    3.07    2.54
 2067    2.62    2.59    2.30    2.69    2.87
 2068    2.83    2.39    2.96    3.04    2.71
 2069    2.72    2.53    2.70    2.84    2.69
 2070    3.00    2.83    3.70    2.95    2.46
 2071    3.32    2.59    3.35    4.02    2.83
 2072    2.39    2.57    2.22    2.39    2.42
 2073    3.11    3.14    2.57    3.45    3.16
 2074    3.36    3.00    3.50    3.83    2.82
 2075    3.07    3.18    2.94    2.82    3.45
 2076    3.03    3.12    2.89    3.36    2.66
 2077    3.07    2.84    3.31    3.87    1.91
 2078    2.53    2.24    2.06    2.70    2.96
 2079    2.93    3.38    2.39    2.84    3.28
 2080    3.75    3.23    4.22    4.01    3.28
 2081    3.46    3.21    3.59    3.56    3.36
 2082    3.45    3.66    3.04    3.61    3.53
 2083    3.79    2.85    3.35    3.98    4.60
 2084    3.87    3.77    3.85    3.95    3.83
 2085    3.78    3.75    3.55    3.70    4.14
 2086    3.78    3.50    3.53    3.88    4.10
 2087    3.64    3.87    3.27    4.05    3.31
 2088    3.54    3.41    3.14    3.69    3.82
 2089    3.75    3.86    3.06    3.82    4.30
 2090    4.39    4.37    4.48    4.80    3.75
 2091    3.55    3.60    3.58    3.71    3.28
 2092    4.26    3.48    5.10    4.28    3.91
 2093    3.76    3.68    3.62    3.73    3.98
 2094    3.90    2.96    3.86    4.37    3.94
 2095    4.59    4.48    5.22    5.11    3.36
 2096    3.79    3.26    3.51    4.46    3.51
 2097    3.94    2.76    3.55    4.40    4.51
 2098    4.72    3.58    4.76    5.33    4.61
 2099    5.02    4.92    4.65    5.27    5.13
 2100    4.62    4.59    4.39    5.18    4.12
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.38   -0.16    1.33    0.23   -0.01
 2002    0.19    0.17   -0.13    0.53    0.09
 2003    1.22    0.63    1.46    1.15    1.48
 2004    0.01    0.49   -0.23    0.22   -0.34
 2005   -0.23   -0.29   -0.45   -0.21   -0.01
 2006    0.60    0.40    0.71    0.51    0.76
 2007    0.97    0.74    1.50    1.04    0.50
 2008    0.70    1.10    0.34    0.63    0.89
 2009    0.28    0.29   -0.01    0.15    0.72
 2010    0.45    0.26    0.31    0.61    0.49
 2011    0.55    0.97    0.17    0.62    0.56
 2012    0.80    1.04    0.33    0.77    1.14
 2013    0.28    0.05    0.01    0.63    0.23
 2014    0.68    0.38    0.54    0.90    0.70
 2015    0.99    0.54    0.52    1.37    1.25
 2016    0.64    0.69    0.67    0.66    0.55
 2017    0.49    0.07    0.45    0.62    0.62
 2018    0.39    0.49    0.01    0.29    0.83
 2019    0.73    0.61    0.77    0.42    1.20
 2020    1.04    1.18    1.36    1.20    0.43
 2021    0.96    0.35    1.01    1.25    0.92
 2022    0.83    1.44    0.40    0.80    0.91
 2023    1.08    1.24    0.91    0.73    1.60
 2024    0.90    0.95    1.01    1.08    0.52
 2025    1.62    0.99    1.54    1.73    1.97
 2026    1.80    1.29    1.64    2.13    1.85
 2027    0.60    1.25    0.40    0.37    0.70
 2028    0.49    0.48    0.41    0.43    0.66
 2029    0.82    0.76    0.28    1.04    1.12
 2030    2.15    2.23    2.67    2.35    1.32
 2031    0.62    0.78    0.37    0.79    0.53
 2032    0.96    0.64    0.63    1.27    1.07
 2033    1.70    1.58    1.91    1.36    2.02
 2034    2.65    1.89    3.52    2.96    1.88
 2035    1.33    1.84    0.71    1.41    1.49
 2036    1.53    1.29    1.76    1.33    1.74
 2037    2.03    1.85    2.77    1.66    1.89
 2038    2.01    1.75    2.23    2.65    1.13
 2039    0.47    0.79    0.16    0.64    0.34
 2040    1.16    0.61    0.99    1.23    1.60
 2041    2.37    2.06    2.30    2.42    2.60
 2042    2.15    2.43    2.37    2.36    1.45
 2043    1.23    0.91    0.88    1.47    1.46
 2044    1.71    1.55    2.06    1.64    1.57
 2045    1.74    1.57    1.35    2.04    1.83
 2046    1.47    2.02    0.78    1.64    1.54
 2047    1.49    0.94    0.89    1.78    2.08
 2048    2.60    2.48    2.49    2.69    2.66
 2049    1.70    1.57    1.51    2.10    1.45
 2050    1.85    1.48    1.58    1.94    2.24
 2051    2.47    2.66    2.62    2.37    2.31
 2052    2.13    2.11    1.51    2.43    2.35
 2053    1.80    2.48    1.26    1.97    1.68
 2054    2.19    1.63    1.81    2.14    3.03
 2055    2.60    2.77    2.36    3.07    2.09
 2056    1.73    1.31    1.82    1.74    1.90
 2057    2.21    1.66    1.84    2.10    3.09
 2058    2.55    2.45    2.80    2.89    1.92
 2059    1.69    1.79    1.19    1.60    2.26
 2060    2.25    2.11    2.25    2.50    2.01
 2061    2.58    2.27    2.12    2.94    2.78
 2062    2.30    2.57    2.36    2.42    1.91
 2063    2.13    1.50    1.96    2.57    2.11
 2064    2.52    2.59    2.26    2.86    2.28
 2065    2.40    2.89    2.15    2.29    2.49
 2066    2.62    2.46    2.36    2.43    3.22
 2067    3.15    2.74    3.27    3.11    3.34
 2068    3.12    3.13    3.10    3.27    2.92
 2069    2.09    2.12    1.66    2.41    2.07
 2070    2.73    2.82    1.98    2.82    3.28
 2071    3.38    3.51    3.72    3.51    2.79
 2072    2.55    2.76    2.42    2.49    2.60
 2073    2.84    2.69    3.23    2.82    2.57
 2074    3.36    2.62    3.37    3.91    3.11
 2075    3.07    2.89    3.06    3.62    2.48
 2076    2.68    2.24    2.88    2.88    2.51
 2077    3.26    2.80    3.73    3.39    2.94
 2078    2.81    2.83    2.61    3.21    2.45
 2079    3.00    2.34    2.99    3.09    3.34
 2080    2.99    3.26    2.56    3.02    3.18
 2081    2.97    2.31    2.37    3.21    3.68
 2082    3.45    3.59    3.57    3.60    3.04
 2083    2.61    2.28    2.90    2.77    2.31
 2084    2.72    1.88    2.30    2.85    3.52
 2085    3.43    2.96    4.09    3.55    2.93
 2086    3.01    2.91    2.98    3.10    3.00
 2087    3.44    2.85    3.21    3.77    3.61
 2088    4.00    3.50    4.10    4.18    3.96
 2089    4.09    4.39    4.18    4.04    3.88
 2090    3.06    2.89    2.68    3.51    2.93
