Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
         74.5   140.2    73.7    11.6   115.3
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    2.98  -22.70  -22.82   -2.70   53.48
 1961   24.25   51.13   14.89    3.34   43.58
 1962    8.60   -3.64   15.95   -2.27   23.91
 1963   -0.00  -28.42    8.36    0.41   10.03
 1964   -2.60   -5.73   -1.71    4.42  -10.76
 1965   -5.34  -11.36  -25.76    0.39   11.46
 1966   -0.15  -31.30   10.07    2.02    7.51
 1967   -7.55   -1.41  -13.18    2.53  -19.44
 1968    2.69   -6.41   13.04    0.17    1.74
 1969    8.69  -21.31    6.52   -2.48   45.75
 1970   -3.46   -9.88   -5.28   -2.74    1.68
 1971   -2.28   45.28  -20.18   -0.55  -18.39
 1972   -1.80  -44.39   23.32    1.09   -2.39
 1973    6.51  -16.77   -8.07    4.32   39.52
 1974    7.28   13.10   29.92    0.68  -10.46
 1975   -3.51   -4.53   -6.81   -1.21   -2.60
 1976    1.06   -6.85   -7.50   -0.68   17.22
 1977    0.72   23.98   -0.57   -2.25   -9.55
 1978   -4.54  -36.38    4.32   -1.06    3.18
 1979    7.80    3.84    1.41    2.18   24.34
 1980   -0.10   42.07  -12.75    1.87  -18.19
 1981  -19.91  -30.25  -25.25   -2.68  -30.63
 1982    8.54   40.77   13.87    2.21   -9.84
 1983   -1.80  -10.07    4.55    6.23  -13.35
 1984   -7.55  -28.84    7.84   -0.33  -18.36
 1985   11.12   54.79   -0.11   -0.67    8.95
 1986    1.93   -2.49   21.19   -4.07   -6.40
 1987   -5.78  -33.27   -6.03   -3.11    9.24
 1988   -0.16  -13.76   14.93    1.08   -7.84
 1989    5.92   -0.24  -14.40    3.65   33.38
 1990    6.71   31.53   12.13    2.01   -8.99
 1991   -3.82   15.43  -15.20    0.27  -10.72
 1992   11.24    3.01   22.60    2.14   17.51
 1993    6.29  -12.58   -8.36   -1.29   43.61
 1994    4.33    2.23    0.09    1.78   13.39
 1995   -0.42   14.86    0.08   -0.71  -10.71
 1996   -4.78  -14.61    0.67   -2.90   -6.19
 1997   -5.96  -12.98   -9.15    1.19   -7.61
 1998  -14.58  -25.76   -3.87   -4.21  -31.67
 1999    0.99   12.74  -13.39   -2.25   11.87
 2000   11.12  -12.43    9.18    0.09   43.46
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    9.48    3.16   16.21    7.04   10.21
 2002    9.10    9.14   16.84   -3.81   18.54
 2003   13.39    8.15   23.51    0.18   24.38
 2004    5.85  -16.15   33.96    4.33   -5.57
 2005    6.53    7.28  -23.60    1.97   42.22
 2006    3.11   -1.92   -1.78   -1.71   17.79
 2007    2.65    9.07    9.00   -1.33   -2.68
 2008   -1.35   -6.40    2.45   -2.64   -0.06
 2009    9.48   28.08  -10.87    1.67   27.86
 2010   10.50   45.53   12.47   -0.88    0.34
 2011   -6.63   -7.69  -27.91   -3.35   11.00
 2012   10.71   -4.75   16.95   -0.80   30.13
 2013   16.44   34.72   45.27   -2.81    1.07
 2014    1.73   25.53  -11.84   -1.51    3.74
 2015    0.67  -46.68  -13.21    1.15   45.48
 2016    2.72    9.36    1.49   -0.85    4.28
 2017    7.65   -0.32   -4.04   -0.08   34.95
 2018   -5.98    2.05  -15.41   -0.72   -8.90
 2019   -2.61    6.24  -11.90   -2.02   -0.01
 2020   -0.52  -10.93   18.54   -2.92   -9.43
 2021   22.11   45.45   12.53   -4.42   51.48
 2022    4.66    2.76  -16.53    3.15   29.13
 2023    2.36    3.43   21.27   -0.11  -13.97
 2024    9.88   -6.00   -0.25   -2.93   47.68
 2025    2.93  -21.78  -26.65   -2.66   56.43
 2026   -1.33  -11.01   -6.64    3.27    4.28
 2027    1.71    2.11  -11.38   -3.08   20.94
 2028   -3.74  -58.17    3.46   -3.93   25.58
 2029   12.28   -8.48   13.10    5.11   34.84
 2030    4.26   11.92   23.76   -0.09  -14.56
 2031   -0.37   -6.04  -16.55    0.77   18.07
 2032    4.48   -5.61   10.31   -0.82   12.46
 2033   -1.74    0.16    3.92    0.34  -11.44
 2034   14.85   15.35   41.24   -2.67   11.47
 2035    8.15   14.17   10.46   -2.05   15.44
 2036   20.38    4.31   22.62    2.43   52.78
 2037  -13.25   -7.33  -21.66   -2.93  -22.55
 2038   -0.91  -22.09  -10.91   -2.93   25.92
 2039    6.04   -3.72   12.93    1.38   11.87
 2040   -5.59    0.52   -0.86   -4.61  -15.71
 2041    4.13   19.62  -25.20    1.04   27.23
 2042    7.43   -6.91   17.79    1.29   14.83
 2043   -8.65  -53.01   -8.74   -1.62   11.63
 2044   -0.00  -16.50  -11.83   -3.12   26.98
 2045   15.59   28.23   21.59   -1.18   23.54
 2046    3.34   -1.61   10.08   -0.55    5.08
 2047   10.68   32.12   19.49    1.20    0.22
 2048    6.13   -3.63   24.68    4.65   -3.94
 2049   -8.94  -55.00   -3.21   -2.73    7.77
 2050   20.58   12.60   -7.25    0.86   80.02
 2051    2.48  -34.95    4.18    2.23   26.04
 2052   11.89  -11.03   10.36    0.74   43.56
 2053    0.24    1.63    1.61    4.70   -8.01
 2054   -4.98   25.46   -1.67   -2.47  -31.92
 2055   -4.74  -31.12   -5.87    0.24    7.33
 2056    3.02  -32.63   12.40    0.04   21.39
 2057   14.72   -3.65   11.72   -2.52   52.95
 2058   10.60   41.11   -0.42    0.57   14.65
 2059   -1.15    5.82   -2.63   -1.68   -3.61
 2060   -8.19  -34.76   -8.29   -1.88    1.19
 2061    1.40   16.49  -16.08   -2.65   14.25
 2062    3.18    9.40   -4.40   -2.01   13.54
 2063    6.81    0.98   33.85   -4.89   -0.73
 2064   13.95   18.06   -4.25    5.23   41.05
 2065    6.29    3.09   32.47    1.71  -11.64
 2066   -3.06  -15.48   21.17   -3.99  -17.78
 2067    0.70  -44.42  -12.84   -0.96   46.52
 2068    0.21  -14.30   12.43    0.30   -2.46
 2069   -2.09    3.46  -14.46   -3.88    8.95
 2070   -6.35    3.67   -1.23   -2.70  -23.03
 2071    2.42  -18.40   -6.89   -2.55   32.23
 2072    2.79  -17.61  -18.41   -2.46   44.60
 2073    8.11   21.34    3.99   -0.26   14.57
 2074   -6.36    8.56  -25.25   -0.44   -5.30
 2075   15.81   19.11   42.30    1.29    6.47
 2076   -5.43   23.56   -7.05   -1.59  -28.25
 2077    3.74   13.53    9.75   -2.53   -0.45
 2078   -1.79  -43.19   16.41   -0.88    6.39
 2079    7.83   -5.74   -5.12   -0.42   40.83
 2080   11.93   11.92   -2.23    4.33   36.21
 2081    3.62  -16.79   14.25   -3.03   15.48
 2082   -1.41   -5.32    2.12   -1.48   -2.26
 2083  -11.47  -19.46   -9.98   -1.91  -20.38
 2084    0.47    0.05   12.39    0.66  -11.43
 2085    2.93   -9.32   12.68   -4.76   11.60
 2086    3.59   -6.54  -14.11   -0.67   33.71
 2087    1.44    3.62   13.31   -3.86   -4.83
 2088    2.48   -5.32  -17.90    4.22   25.75
 2089   -0.03  -14.26    6.99   -3.13    6.57
