Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    0.74  -19.77   13.20    0.01   12.01
 1961    3.55    0.04    4.73    0.57   -5.06
 1962    5.27   12.96    2.21   -0.58   -5.22
 1963   -3.01   -9.95    0.55   -0.61   -1.35
 1964    2.73   10.48    0.69    0.55   -4.92
 1965    1.32    2.91   -1.18    0.39   -2.89
 1966   -0.72    4.64    3.41    0.12    4.46
 1967   -1.17   -1.41   -7.54    2.47   -8.51
 1968    2.11   -7.84   -0.10    0.21    2.03
 1969    1.56    1.23    6.52   -0.57    7.35
 1970   -1.15    4.17   -3.84   -2.15   -0.25
 1971    0.73    7.39    0.06   -0.09   -9.95
 1972    4.19    5.82   -4.35    1.09    1.30
 1973    0.63   -5.85   -1.55    1.43    1.69
 1974   -0.10   -1.66    9.09   -0.74   -9.67
 1975    0.70   -4.53    0.48   -1.21   -2.60
 1976   -2.69  -10.60    9.40   -1.04  -10.81
 1977    4.67   -0.23   -6.76   -0.26    2.99
 1978    1.44    5.19    4.32   -0.79    3.95
 1979    0.11    2.67   -0.73   -0.30    5.75
 1980    0.02   -0.08    4.15   -1.54   -3.32
 1981    0.42    8.94    5.34   -2.00   -8.10
 1982    1.13    1.07    5.43    0.40   -9.84
 1983   -3.96   -9.57  -10.24   -0.54   -2.78
 1984    2.46  -19.28    6.39   -0.33    5.75
 1985    1.84   -0.33   -0.11   -0.50    6.47
 1986   -3.06    1.50   -2.18    0.33   -8.97
 1987    1.21  -14.22   -3.22    0.70    6.41
 1988   -0.16    2.38    1.41    0.74   -7.84
 1989    1.13   -0.24   -6.26   -0.77    5.90
 1990   -0.59    1.88    0.42   -0.64   -4.16
 1991   -1.95   -3.44    0.48   -0.13   -6.28
 1992    6.73    5.96    5.89    0.91   12.35
 1993   -6.61    1.95   -8.12   -1.29   -1.68
 1994    1.17   -2.61    2.05   -1.58   11.13
 1995   -0.42   -0.58   -7.12   -1.37   -1.04
 1996    3.01   10.15    5.95    1.74   -6.19
 1997   -4.15   -8.62   -3.67   -0.95   -3.03
 1998    1.84   16.60   -3.87   -0.61    2.66
 1999    0.99   12.74  -14.09   -1.27  -11.38
 2000    3.62   -1.62    7.94    0.98   -1.72
Projections under SRES A2 scenario
 2000    2.17   -7.24    6.52   -5.66    8.56
 2001    4.12   10.87    4.47    1.17    7.57
 2002    3.89    6.61    6.13    1.73    9.59
 2003    7.62    3.51   12.50    0.32   10.05
 2004    3.63    6.68    2.31   -2.10   -2.15
 2005   -1.68   -0.13    2.79   -0.71   -3.20
 2006    3.19   -3.94    2.72   -1.67    5.57
 2007    1.99    7.36   11.00   -0.14   -2.68
 2008    1.60    6.11    2.45    0.77   -2.09
 2009    7.84    8.78    1.73    0.45    7.31
 2010    3.63    7.43   -0.59   -1.39    8.92
 2011    0.78   -3.40    6.26   -0.74   -1.54
 2012    4.74   -2.01    5.65   -0.76    4.91
 2013    4.30    2.85   16.47   -2.04    6.97
 2014    1.13   17.19   -5.01   -1.13    4.09
 2015    2.16   -9.32    7.29   -1.12    1.36
 2016    2.59    3.35    6.43   -0.85    2.36
 2017    7.92   -0.32    1.92    2.23   17.65
 2018    2.49    4.78    7.74    0.55    0.04
 2019    0.81    6.24   -2.94   -1.39   10.12
 2020    1.83    4.63    8.06   -0.59   -0.58
 2021    1.77   11.34   10.92   -0.68    8.50
 2022    2.39    2.76    6.72   -0.25    7.58
 2023    2.36    0.57   15.20   -1.58   -0.96
 2024    7.06    0.69    4.41   -1.83    6.91
 2025    6.58   18.06   14.91   -0.24    3.07
 2026    0.22    7.04    6.45    1.30   -4.88
 2027    2.50    6.14   16.03   -0.48    5.13
 2028    3.54    2.03    7.44   -2.90    5.66
 2029    3.49   -3.74    4.63    1.28    6.41
 2030    1.64    5.18    4.85   -0.09    5.87
 2031   -0.37    2.16    0.57    0.81   -4.89
 2032    1.25   -5.61   -4.39    0.27    9.31
 2033    1.35   11.85    0.12   -0.77    8.86
 2034   -1.41   -4.25   -1.66   -0.94    0.09
 2035    6.70    9.19    5.45   -2.05    9.00
 2036    0.90    4.31    4.71    1.89   -1.95
 2037    8.47   24.75    4.42    0.45    7.28
 2038    2.10   19.40    2.53   -1.10    2.26
 2039    2.40    9.80    4.64   -0.67   -2.76
 2040    0.83    1.75   -0.42   -2.05   -1.01
 2041    5.58    5.07    4.45   -0.69   14.37
 2042    3.35   -1.75    6.36   -1.87   14.83
 2043    4.45   19.35    7.96   -0.71    2.47
 2044   -0.00    8.70   11.12   -0.29    2.81
 2045    7.21   11.27    4.59   -0.50    2.05
 2046    5.45   15.55    9.68   -0.55   10.70
 2047    7.61   13.21    7.87   -1.15   14.42
 2048    3.79    8.45    9.38   -0.97   -3.94
 2049    7.88    4.55   10.98   -1.42    7.77
 2050    7.32   29.68   11.63    0.62    4.77
 2051    2.44  -17.04   11.94    1.58    6.91
 2052    7.13    4.70    8.23    0.62   -0.64
 2053    2.13    1.63    1.61    0.83   12.73
 2054    1.42   12.71    7.25   -0.44    5.31
 2055   12.04   11.24   20.36    0.15    7.33
 2056    7.25    7.81    2.69   -2.50   -3.92
 2057    7.46   13.50    6.75   -1.03   10.83
 2058    8.63   26.65   -0.42    0.57   -0.30
 2059    9.43    5.82   14.47   -1.56    8.25
 2060    4.00   12.97    8.69   -1.88   -2.25
 2061    7.31   -2.71   18.35   -0.36   14.25
 2062    6.61   13.55    3.48   -0.22   12.40
 2063    9.25   18.75   17.61   -2.43   -0.73
 2064    4.88   18.06   12.72   -0.42   -0.37
 2065    5.46    9.35    5.88   -1.66    0.86
 2066    0.60   -3.81   20.30    0.44   12.58
 2067    7.20   -0.66    9.61   -0.70   14.59
