Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.23   -0.33   -0.13   -0.45   -0.40
 1961   -0.21   -0.27   -0.17   -0.26   -0.27
 1962   -0.31   -0.28   -0.30   -0.34   -0.34
 1963   -0.33   -0.36   -0.10   -0.45   -0.51
 1964   -0.45   -0.58   -0.37   -0.25   -0.43
 1965   -0.47   -0.66   -0.57   -0.46   -0.54
 1966   -0.34   -0.74   -0.45   -0.28   -0.39
 1967   -0.28   -0.22   -0.15    0.04   -0.12
 1968   -0.26   -0.22   -0.20   -0.39   -0.40
 1969   -0.29   -0.47   -0.44   -0.28   -0.36
 1970   -0.20   -0.43   -0.18   -0.29   -0.18
 1971   -0.25   -0.23   -0.40   -0.31   -0.27
 1972   -0.16   -0.26   -0.26   -0.24   -0.30
 1973   -0.11   -0.11   -0.21   -0.20   -0.21
 1974   -0.21   -0.41   -0.19   -0.06   -0.17
 1975   -0.26   -0.23   -0.14   -0.16   -0.23
 1976   -0.22   -0.26   -0.35   -0.22   -0.15
 1977   -0.06   -0.22   -0.04   -0.10   -0.04
 1978   -0.04   -0.00   -0.16   -0.04   -0.24
 1979   -0.24   -0.44   -0.27   -0.17   -0.08
 1980    0.00   -0.16   -0.04   -0.01   -0.05
 1981   -0.01    0.12   -0.11    0.02   -0.02
 1982   -0.06    0.07    0.09   -0.04   -0.01
 1983   -0.19   -0.09    0.01   -0.11   -0.19
 1984   -0.10   -0.06   -0.11   -0.07   -0.15
 1985   -0.08   -0.11   -0.01    0.01   -0.14
 1986   -0.06   -0.22   -0.03   -0.14    0.02
 1987    0.22    0.30    0.05    0.22    0.22
 1988    0.23    0.20    0.20    0.26    0.35
 1989    0.27    0.20    0.38    0.32    0.03
 1990    0.20    0.04    0.11    0.31    0.15
 1991    0.25    0.31    0.35    0.19    0.11
 1992   -0.15   -0.13   -0.26   -0.14   -0.26
 1993    0.06   -0.16    0.05   -0.00    0.07
 1994    0.27    0.24    0.25    0.26    0.18
 1995    0.12    0.14    0.26    0.38    0.15
 1996    0.20    0.06    0.04    0.22    0.17
 1997    0.39    0.52    0.23    0.37    0.43
 1998    0.23    0.25    0.14    0.17    0.37
 1999    0.17    0.12    0.15    0.23    0.25
 2000    0.26    0.42    0.43    0.37    0.05
Projections under SRES A2 scenario
 2000    0.40    0.18    0.21    0.37    0.06
 2001    0.44    0.30   -0.09    0.41    0.46
 2002    0.40    0.39    0.43    0.55    0.36
 2003    0.32    0.44    0.30    0.43    0.17
 2004    0.38    0.21    0.23    0.47    0.49
 2005    0.38    0.49    0.57    0.40    0.46
 2006    0.27    0.30    0.23    0.19    0.33
 2007    0.48    0.50    0.28    0.45    0.54
 2008    0.71    0.58    0.83    0.68    0.47
 2009    0.38    0.29    0.60    0.27    0.31
 2010    0.56    0.34    0.35    0.67    0.73
 2011    0.62    0.75    0.58    0.60    0.60
 2012    0.70    0.60    0.70    0.65    0.59
 2013    0.59    0.41    0.51    0.53    0.56
 2014    0.63    0.45    0.76    0.69    0.45
 2015    0.89    0.72    0.60    0.98    0.51
 2016    0.74    0.55    0.66    0.71    1.04
 2017    0.76    0.68    0.74    0.94    0.54
 2018    0.63    0.68    0.79    0.79    0.67
 2019    0.77    0.62    0.69    0.88    0.76
 2020    0.75    0.83    0.54    0.87    0.89
 2021    0.58    0.70    0.82    0.58    0.47
 2022    0.76    0.81    0.57    0.65    0.67
 2023    0.89    0.88    0.91    0.92    0.92
 2024    0.88    0.68    0.79    0.89    0.91
 2025    1.00    0.68    0.96    1.11    0.99
 2026    0.85    0.88    0.63    0.81    0.96
 2027    0.76    0.75    0.66    0.76    0.86
 2028    0.80    0.91    0.62    0.87    0.86
 2029    1.02    1.07    1.03    1.08    0.92
 2030    1.06    1.08    0.86    1.07    1.03
 2031    1.10    0.99    0.84    1.28    1.00
 2032    1.25    1.07    1.28    1.31    1.17
 2033    1.29    1.17    1.16    1.46    1.29
 2034    1.31    1.24    1.18    1.21    1.17
 2035    1.16    1.06    1.12    1.30    1.26
 2036    1.39    1.36    1.48    1.43    1.46
 2037    1.33    0.99    1.31    1.52    1.35
 2038    1.34    1.17    1.25    1.38    1.28
 2039    1.23    1.25    1.36    1.42    1.24
 2040    1.40    1.15    1.32    1.48    1.42
 2041    1.39    1.48    1.40    1.49    1.24
 2042    1.37    1.24    1.55    1.39    1.02
 2043    1.37    1.29    1.49    1.53    1.46
 2044    1.44    1.35    1.41    1.63    1.44
 2045    1.56    1.25    1.26    1.60    1.51
 2046    1.45    1.36    1.60    1.72    1.47
 2047    1.53    1.18    1.43    1.67    1.63
 2048    1.57    1.43    1.58    1.41    1.91
 2049    1.79    1.84    1.82    2.02    1.55
 2050    1.68    1.27    1.63    1.76    1.70
 2051    1.70    1.74    1.60    1.86    1.56
 2052    1.86    1.77    1.72    1.94    1.94
 2053    1.92    1.81    1.91    1.95    1.67
 2054    1.95    1.69    1.61    1.94    1.92
 2055    1.95    1.82    1.90    1.94    2.01
 2056    1.90    1.89    2.00    2.08    1.97
 2057    2.06    1.96    2.03    2.31    2.00
 2058    2.04    1.78    1.86    2.12    2.20
 2059    2.10    1.88    2.12    2.25    1.65
 2060    2.18    2.06    2.16    2.25    2.32
 2061    2.22    2.08    2.21    2.36    2.06
 2062    2.40    1.98    2.30    2.53    2.30
 2063    2.27    2.14    2.32    2.57    2.35
 2064    2.23    2.18    2.23    2.27    2.14
 2065    2.38    2.12    2.20    2.38    2.44
 2066    2.39    2.17    2.29    2.57    2.54
 2067    2.52    2.57    2.30    2.77    2.58
 2068    2.78    2.39    2.50    2.76    2.71
 2069    2.60    2.35    2.42    2.55    2.60
 2070    2.69    2.69    2.54    2.83    2.47
 2071    2.57    2.37    2.45    2.67    2.71
 2072    2.56    2.30    2.43    2.74    2.78
 2073    2.70    2.73    2.57    2.92    2.55
 2074    2.79    2.48    2.85    2.91    2.86
 2075    2.91    2.78    2.93    2.99    2.84
 2076    2.92    2.72    2.89    3.05    2.93
 2077    2.93    2.82    2.87    3.23    2.91
 2078    3.18    3.05    2.86    3.23    3.12
 2079    2.98    2.85    2.79    3.15    3.09
 2080    3.01    2.73    2.70    3.13    3.28
 2081    3.19    2.72    3.03    3.35    3.08
 2082    3.38    3.00    3.28    3.29    3.47
 2083    3.32    2.87    3.15    3.70    3.40
 2084    3.45    3.36    3.00    3.51    3.70
 2085    3.38    3.21    3.26    3.57    3.33
 2086    3.41    3.27    3.30    3.80    3.49
 2087    3.42    3.17    3.25    3.48    3.49
 2088    3.54    3.56    3.38    3.69    3.51
