Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        101.1   190.9   106.3    21.7   142.0
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    2.92  -19.77   13.20   -5.27   18.70
 1961   13.14   22.07    4.11    1.80   31.32
 1962   15.30   31.53   11.55   -0.58   29.40
 1963   -7.76  -20.13  -44.20   -0.42   27.15
 1964   16.02   52.32   21.90    2.65    3.78
 1965    2.26   11.55    4.52   -3.34    1.26
 1966  -17.15   -5.52  -49.57   -6.47   -6.73
 1967   -0.31   30.14  -17.24   -1.38   -2.26
 1968  -13.74  -39.84  -18.93   -5.00   -2.81
 1969  -22.62  -87.05  -19.43    0.92  -14.27
 1970   -1.15   13.52  -10.71   -2.28    0.15
 1971   36.61    8.08   37.60    0.39  102.93
 1972    6.11    9.39   11.68    2.51    3.17
 1973   -5.71    5.73    6.01    7.05  -42.06
 1974   -2.27  -24.76   23.03   -4.44   -9.67
 1975  -13.42  -18.67  -32.31   -3.31   -4.51
 1976    0.62  -10.60    9.02    0.45   -0.06
 1977    7.21   26.44   11.60    2.71   -4.00
 1978    1.44  -16.76  -26.28    0.65   42.33
 1979   -3.65  -17.74   -0.05    3.18   -6.97
 1980   17.68   34.41    1.04    2.33   43.62
 1981   -5.70    8.94  -13.49    5.22  -22.22
 1982   -6.96    4.68  -10.74    0.40  -20.75
 1983   12.75   29.21  -14.38   -0.97   47.22
 1984   10.15  -19.28   -5.40   -2.98   62.81
 1985   -3.43  -37.38   32.33   -1.07  -19.69
 1986  -11.83   51.49  -40.64    0.33  -41.45
 1987    1.21   29.94   -7.16   -0.01   -7.95
 1988   -8.06   -8.77   21.37   -1.22  -46.13
 1989   -9.56  -28.29  -24.26   -0.77    5.90
 1990    3.34   32.87    0.42   -3.62   -4.16
 1991  -16.03   -9.66   -6.43   -0.77  -50.21
 1992   -0.12    5.96   -6.38    4.65   -4.28
 1993   -7.65  -17.40   17.25    1.37  -38.08
 1994    1.17  -20.30   -1.68   -2.11   22.71
 1995    8.97  -15.80    8.78   -1.37   39.45
 1996  -10.47  -34.01   15.14    1.86  -36.84
 1997    1.80  -15.37   27.45   -3.10   -5.88
 1998   -4.47    1.51  -18.24   -6.91    8.59
 1999    1.41   32.60   -4.55    1.82  -13.95
 2000   34.58  -36.48   75.82    0.98   85.53
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   -1.18  -10.37   12.14   -3.22   -5.64
 2002    7.58   -5.15   21.20   -6.19   20.82
 2003   19.92    3.51   10.99    0.89   65.16
 2004    0.42    6.68    2.31   -3.53   -0.38
 2005   -8.95  -28.33   10.11   -1.31  -25.30
 2006   12.72   30.01    1.13   -1.67   31.98
 2007    1.99   21.67   11.00    0.20  -17.75
 2008   22.97   50.01    8.72    3.06   45.74
 2009   11.11    8.78   26.47    0.59   11.33
 2010    4.82  -11.01   48.81    1.36  -24.00
 2011   13.14    0.22   41.30    0.03   11.07
 2012    8.16   18.55   40.23    1.80  -22.34
 2013    5.61    2.85   11.34    1.68    6.97
 2014   -1.23   -2.38   26.06   -2.77  -25.70
 2015   13.26    4.89   34.34   -4.18   20.99
 2016    6.98   31.93   18.96   -4.27   -6.64
 2017   10.67  -21.63   41.35   -1.42   17.65
 2018    9.34   17.97   18.34    0.16    6.82
 2019    4.02   26.92   -1.11   -1.39    1.11
 2020   -2.15    4.63   19.93   -2.25  -28.62
 2021   11.67   15.60   38.92    1.18   -4.21
 2022   10.04  -42.77   18.53    3.71   45.22
 2023    1.70   -9.56   33.89   -4.83  -14.29
 2024   -1.56    3.33  -12.66   -2.02    6.91
 2025   18.01   78.57   32.43    0.23  -13.09
 2026   -3.05  -24.90    6.45   -1.40   -0.18
 2027   12.12   64.38   24.10    2.21  -21.51
 2028   25.67   83.52   21.05   -4.69   32.21
 2029   12.09   61.03  -35.59    1.28   41.55
 2030   22.35   51.32   27.90    1.69   25.03
 2031   -0.02   16.04    0.57    4.56  -17.45
 2032   14.65   63.31  -26.22    0.27   42.27
 2033   -0.77  -16.63  -11.96   -4.39   25.83
 2034   -1.41  -19.20   17.09   -0.78   -8.90
 2035   -4.62  -32.08   11.78    1.59  -10.99
 2036   13.56   47.85    4.71   -0.85   18.74
 2037  -13.42   17.32  -26.25   -3.18  -34.76
 2038    2.81   14.34    0.05   -0.49    2.26
 2039    9.10   28.12   49.12    2.53  -34.83
 2040    0.83   38.72   19.26   -1.52  -39.71
 2041   18.51   18.22   41.66   -4.88   26.72
 2042   24.57   19.53   21.66    5.54   56.22
 2043    2.13   30.20   -3.13    3.36  -12.95
 2044   14.44   80.26   31.25   -1.43  -25.12
 2045   11.41   34.72   20.03    0.32    2.05
 2046    8.41  -14.21   22.26   -2.98   24.82
 2047    6.65   16.45   19.76   -6.52    4.58
 2048    4.43   27.98  -11.66   -3.79   15.79
 2049   13.12    4.55   43.48   -0.80    7.03
 2050   10.73   29.68   16.30    0.62    6.02
 2051    2.39  -25.32   24.27    5.84   -5.62
 2052    8.91   26.59   30.14    1.00  -13.57
 2053    9.63    2.43    2.46   -4.25   40.11
 2054   25.18   64.31   35.58    7.65   12.04
 2055   20.68   72.48   54.87    0.15  -20.67
 2056   19.32   23.62   45.13   -3.76   21.42
 2057   22.23   97.32   37.88    2.17  -16.75
 2058   21.51   44.23   63.09   -1.62   -4.37
 2059   21.98    5.72   51.49    4.90   26.06
 2060   13.26   44.99   33.79   -1.57   -8.67
 2061   20.76   18.71   48.85    5.80   13.99
 2062   31.56  106.30   70.73   -3.64  -10.50
 2063   20.01   60.34   50.30    2.16  -13.35
 2064   17.13   52.01   34.78   -0.42   -0.37
 2065   19.67   44.62   23.10    4.65   19.62
 2066   16.45   63.37   27.69   -3.34    0.31
 2067    6.85   33.90   26.26   -0.62  -20.63
 2068   10.82   21.39   19.59   -2.09   12.22
 2069   30.17   22.28   99.96    5.17   -1.04
 2070   31.27   26.31   59.71    5.25   40.81
 2071   17.77   27.84   44.16    1.63    6.19
 2072   16.62   65.69   46.96    0.58  -25.05
 2073   19.20  -22.24   76.39    1.60   13.09
 2074   30.28   54.85   78.89    0.92    4.42
 2075    6.09  -21.14   35.81   -2.67    6.23
 2076   23.82   28.95   66.53    5.98    1.50
 2077   22.68   32.71   36.85   -2.56   35.46
 2078   13.98   63.22   25.65   -4.63   -5.72
 2079   32.05   30.21   64.52    0.36   43.04
 2080   25.62   38.70   39.89   -0.84   37.90
 2081   34.54   34.66   84.39    5.76   22.97
 2082   29.47   80.49   52.93    3.13    7.14
 2083   42.79   78.62   55.95   -2.72   66.42
 2084   18.54   40.51   59.68    1.86  -14.99
 2085   35.19   44.59   68.22   -1.71   45.10
 2086   18.01   76.18   40.46    1.53  -21.25
 2087   19.71   36.56   29.49   -0.98   26.27
 2088   20.23   42.58   54.31   -2.07    0.97
 2089   27.20   -9.04   39.97    2.74   71.21
 2090   38.79   53.61   46.85   -1.28   74.30
 2091   22.34   39.26   61.33    0.12    1.70
 2092   15.21   15.67   12.43    4.26   32.29
 2093   30.97   38.87   75.00   -4.46   28.92
 2094   30.13   86.28   39.90    1.86   20.62
 2095   35.14   64.67   67.59   -2.68   33.44
 2096   44.43   50.14   52.07    5.08   85.45
 2097   42.41   99.30   88.84    6.12    6.43
 2098   23.25   10.53   73.10    4.54    6.84
 2099   22.19   44.58   56.42    0.75    1.64
 2100   56.35   99.26   75.83   -0.93   84.65
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   -0.18   26.12   25.37   -4.94  -36.92
 2002   -4.73   21.26    5.13   -3.12  -34.06
 2003    3.72   36.59   24.47   -1.79  -31.60
 2004    0.80  -12.17   -2.20   -5.38   20.68
 2005    9.06  -15.70   54.19   -3.88   -2.31
 2006    6.34   -2.81   18.12   -5.17   15.99
 2007    0.63  -53.64    9.80   -2.34   31.58
 2008   10.40    8.08   11.53   -3.50   29.34
 2009   10.07   54.18   37.88   -0.01  -33.72
 2010    9.67    3.66   57.96   -0.41  -21.18
 2011    9.06  -46.81   30.55   -0.43   37.48
 2012   -0.84   11.59   13.01   -1.18  -22.51
 2013    0.68   17.28   22.27   -3.36  -26.57
 2014    2.49   25.02   -3.94   -2.06   -0.03
 2015    6.55   29.02   10.19    0.26   -3.68
 2016   21.83   64.54   57.45    4.51  -19.16
 2017   21.42  -11.90   62.24   -4.39   37.23
 2018   -3.37   46.32   -6.12   -2.80  -34.53
 2019   -5.88  -13.66    2.35   -0.86  -15.63
 2020   25.51   33.24   69.42    0.82    9.36
 2021    3.84   -9.28   49.20   -0.82  -26.54
 2022   12.39   14.25   28.51    2.20    8.63
 2023    7.59   27.76   -0.03   -5.15   18.76
 2024   36.00   62.01   49.06    3.43   49.04
 2025   19.91   57.21   27.42    0.65   13.19
 2026   10.36   42.04   25.52    2.02  -14.82
 2027   14.25   73.02   10.48   -3.41    2.41
 2028   -2.22  -38.95   43.57   -3.54  -21.75
 2029   23.47   14.15   64.12   -2.35   23.45
 2030   -3.60   25.00   19.45    1.99  -53.16
 2031   19.73   41.77   13.88   -0.26   37.51
 2032   15.36   12.24   25.88   -2.86   31.22
 2033   26.84   14.57   47.34   -0.42   50.86
 2034   15.79  -18.35   20.97   -2.19   57.34
 2035    0.82   13.70    6.38   -3.21   -7.94
 2036   13.93   20.34   12.67   -5.38   36.68
 2037   17.87   45.75   50.13    0.93  -10.39
 2038   24.88   94.40   47.59   -5.58   -3.55
 2039    8.92   -1.79   31.11   -3.56   10.52
 2040   27.45   64.44   15.68   -1.00   52.50
 2041   18.22   44.91   23.65    1.28   17.58
 2042   29.45   21.37   79.73    0.86   22.66
 2043   14.98   20.98   33.73   -3.90   17.40
 2044   14.74   43.15   20.89   -0.20    9.58
 2045   14.86   21.13   69.31   -3.14  -19.77
 2046   21.67   53.86   31.22   -0.02   19.59
 2047   23.44  -25.76   41.57   -0.72   70.35
 2048    0.81   -6.74    9.49   -3.51    2.90
 2049   11.57   64.74   31.27   -4.11  -22.67
 2050   -2.64   -5.91   20.60   -0.31  -26.79
 2051   17.93   31.65   32.88   -1.97   20.38
 2052    4.62   25.92   -2.92    6.12   -4.02
 2053   27.22   30.67   76.87    1.23    9.94
