Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     JFM     AMJ     JAS     OND
1960      NaN     NaN     NaN     NaN     NaN
1961    98.42   27.08  167.99  140.49   58.11
1962   122.26   37.17  199.37  149.55  102.95
1963   138.34   55.73  164.50  238.96   94.17
1964   103.91   57.35  157.02  137.20   64.09
1965   110.00   44.74  164.84  172.93   57.49
1966   108.24   36.70  155.93  168.09   72.23
1967   100.18   37.24  165.79  137.37   60.32
1968   143.06   51.64  179.68  261.99   78.95
1969   106.57   36.65  152.68  149.43   87.53
1970    96.51   38.63  134.67  153.41   59.32
1971   106.69   56.34  141.43  179.25   49.75
1972   101.69   44.62  161.73  135.29   65.10
1973   102.69   35.90  138.66  178.77   57.42
1974   109.10   44.09  134.88  196.98   60.45
1975   102.81   46.09  143.80  160.55   60.80
1976   100.94   44.72  160.09  104.52   94.42
1977    86.30   28.74  119.04  134.73   62.69
1978   102.86   50.46  160.70  128.02   72.27
1979   120.14   31.90  177.20  196.98   74.48
1980   105.65   34.12  139.08  172.35   77.05
1981    98.83   40.10  142.71  160.01   52.51
1982    93.76   45.22  144.35  126.45   59.02
1983    76.35   15.05  146.63  103.93   39.80
1984   107.30   39.76  149.94  182.78   56.71
1985   106.83   40.50  130.51  202.29   54.01
1986    93.73   40.08  125.90  148.18   60.74
1987   105.06   38.91  113.14  211.95   56.25
1988   100.19   38.29  143.14  163.73   55.60
1989   115.05   33.92  152.25  208.48   65.54
1990    92.52   20.79  131.38  138.67   79.24
1991   118.49   45.88  184.04  177.41   66.63
1992    86.26   17.28  146.24  124.70   56.83
1993    98.21   34.57  130.73  160.89   66.66
1994    98.79   29.39  143.21  141.35   81.19
1995   104.76   32.34  152.04  171.18   63.48
1996   108.26   35.96  169.15  169.53   58.41
1997   104.85   31.41  198.60  112.85   76.55
1998    90.59   21.66  138.57  135.49   66.66
1999   110.56   30.79  113.37  226.75   71.33
2000    98.79   39.95  142.66  163.69   48.89
2001    93.25   28.19  158.36  128.19   58.26
2002   104.10   30.12  163.41  149.24   73.62
2003   108.86   37.01  165.40  150.95   82.08
2004    97.13   37.61  113.77  165.11   72.03
2005    94.95   39.85  141.25  127.33   71.38
2006   104.58   61.93  144.04  148.03   64.31
