Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
        149.3   138.9   195.4    54.7   236.0
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual      JF     MAM    JJAS     OND
 1960   17.33   25.70   18.61    9.58   13.32
 1961   -2.61  -19.76    9.46  -13.30  -15.02
 1962  -14.57  -14.84  -12.65  -23.76  -18.47
 1963  -22.00  -24.88   10.48  -36.14  -43.97
 1964  -16.47  -26.76   -2.65  -44.79  -22.13
 1965   -5.65   -7.86   -7.13  -22.74  -26.62
 1966   -7.84  -46.32   -0.48   -6.79   -5.10
 1967   -6.94   -0.05   -8.21  -15.41  -13.42
 1968   -8.09  -14.31    8.74  -44.55  -27.25
 1969  -21.22  -54.99    7.66  -13.33  -35.75
 1970   -1.70  -17.17  -13.74   -3.85   -1.46
 1971   -6.24  -19.92   -0.84    1.62  -10.50
 1972   -7.66  -19.37   -9.51  -33.61    0.46
 1973   -5.34    2.79    6.84  -39.73  -19.92
 1974   -1.59   -7.25   -5.28  -21.77   -0.65
 1975    2.17    5.40   -4.54  -12.69    0.75
 1976  -13.23   12.85  -34.03  -20.87   -6.71
 1977   -7.56   -2.52  -13.11  -28.24    0.69
 1978  -14.10  -14.43  -14.34  -24.01  -12.39
 1979   -2.61  -15.21   10.18  -16.29  -16.39
 1980    2.00   11.67    0.15   -5.59   -1.21
 1981   -4.35   18.56  -16.99  -28.93    1.41
 1982   -4.13   11.14   -4.10  -21.19   -8.46
 1983  -26.57  -41.87  -39.52  -35.76  -14.28
 1984    5.50   -6.97    6.52   30.24  -14.07
 1985    8.71    1.52    7.53   24.97    2.11
 1986   -2.02    1.90    0.74   -7.70  -16.70
 1987   -7.11  -15.54  -11.67   13.80   -6.20
 1988    6.71    5.88    5.56    6.37    2.98
 1989   -7.10  -25.89   -0.43  -10.10   -6.41
 1990    6.29    1.51   -9.30  -10.79   11.08
 1991  -13.44   11.29  -10.27  -27.41  -25.80
 1992  -12.28  -34.22   -0.03  -25.34  -15.94
 1993   -7.48  -12.54  -13.94   -6.43   -0.49
 1994    3.12  -27.98   -1.18    0.71   12.28
 1995   -2.56    2.86  -16.03   -1.33   -7.36
 1996   -5.00   -4.67    5.71  -32.01  -30.75
 1997   -5.82  -50.05    0.69  -11.14    4.40
 1998   -9.69  -48.07  -35.70   59.65    3.61
 1999    8.39    8.10   11.80   -5.23    1.12
 2000    1.54    6.38  -37.55   22.39    9.89
 2001   -7.06   25.77   17.85  -38.91  -30.46
 2002  -12.35  -10.69   -4.08  -14.67  -19.14
 2003  -12.53   -7.51  -17.56   24.01  -21.51
 2004  -15.17    3.01  -38.63  -14.99   -2.63
 2005  -25.87  -24.74  -32.88  -31.97  -18.60
 2006  -11.19  -21.66   -7.28   -0.47  -13.75
