Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
         87.1   144.4   141.7    13.2    92.9
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual      JF     MAM    JJAS     OND
1960      NaN     NaN     NaN     NaN     NaN
1961    23.96   -9.33  -12.47   42.39  108.69
1962     4.65   21.20   -1.86   10.37   -4.17
1963    20.96   20.70    8.15  -26.83   48.00
1964    -4.66   18.13    1.21  -19.10  -34.60
1965    -5.60  -18.62   -6.17  -23.06   11.82
1966    -9.18  -13.28   -0.91    8.83  -19.99
1967    15.35  -29.18   13.33  101.21   50.31
1968    18.13   13.04   30.47    8.16    7.20
1969   -15.04   -1.77  -18.42  -18.50  -23.42
1970     1.16   25.52   -4.24  -21.95  -12.54
1971   -11.34  -10.13   -9.18    3.04  -18.20
1972     4.50    0.56   -7.24   10.81   24.65
1973   -11.41    7.49  -17.48   -6.35  -23.21
1974    -7.33  -26.01   16.40   35.61  -29.63
1975   -13.64  -25.46   -1.45   41.61  -28.38
1976   -17.17  -13.89   -7.68   21.06  -40.90
1977     4.48    1.37   -3.62    6.89   19.13
1978    14.33   -0.89   12.64  -26.45   39.64
1979    19.87   32.80   25.93   -7.81    2.21
1980    -0.19  -11.24    8.10  -25.87    3.64
1981    -9.07  -16.30   -0.24  -11.43  -13.98
1982    13.13  -24.71   -1.72   26.36   72.07
1983   -11.37  -16.94  -12.58   16.07   -8.43
1984     3.22    4.82  -15.66   -4.72   30.37
1985    -0.56   -2.80   -5.45  -17.09   11.70
1986    10.79   -2.24    4.58  -45.70   43.06
1987   -14.36    8.28  -15.76   -0.98  -38.27
1988    -2.93   -2.19   -8.65   34.01   -1.66
1989    10.92    4.68    9.88   17.81   17.81
1990    -0.88   -4.75   12.68  -36.53  -10.51
1991     1.92    4.85    2.64   -4.02   -1.18
1992    -9.40  -12.59  -10.98  -34.00    0.40
1993   -12.56    7.74    4.16  -20.01  -56.87
1994    11.71   32.27   -1.07   -9.29   12.35
1995    -2.02   15.69   -3.38   13.57  -21.22
1996     3.47   33.80    2.78   10.36  -28.44
1997    15.48  -23.09   -7.03    5.61   90.27
1998    -5.10   38.83   -1.15   -7.58  -56.38
1999    14.37  -25.46   34.77   36.95   22.52
2000   -10.14  -29.51  -25.09    8.65   28.68
2001    -6.88    5.37  -17.63   29.07  -10.16
2002    19.06   18.28   21.51    4.07   18.85
2003   -23.00   -8.66  -23.37  -13.93  -39.00
2004    -8.74   -1.68  -14.27  -21.18   -5.96
2005   -27.79  -29.60  -11.72   -9.19  -52.42
2006     7.39  -24.84    0.26   -2.02   53.08
