Frequency of Cold Days - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
         9.41    9.17    9.60    8.88    9.70
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960     9.57   10.91    8.97    5.40    9.39
1961     6.62    7.57    2.95    9.05    9.79
1962     8.27   20.42    8.05    5.29    7.73
1963    10.06   11.17   10.09    5.22    7.05
1964     8.30   19.82    7.51    5.80    7.44
1965    11.13    3.01    6.03    7.83   16.29
1966     8.89    7.78    6.89    6.61   18.95
1967     9.18   11.54    7.76   10.97    5.84
1968     6.75   12.54    6.98    7.50    5.95
1969    14.21    9.87    9.94   14.87   19.46
1970     9.13   16.64   11.87    6.35    6.71
1971    13.13    8.04   16.80   11.64   11.87
1972    17.51   14.28   20.82   22.46   18.17
1973    13.38    9.56   13.31   11.67   10.94
1974    13.27    4.53   13.74   12.71   18.57
1975    10.29   13.03   13.95    8.80   10.62
1976    12.37    5.77   10.20    8.53   21.93
1977    13.64    8.18   11.89   25.83   12.08
1978    12.21   10.45   10.43   16.04   11.83
1979    12.10    8.37   11.29   10.50   16.62
1980    12.44   17.08   11.78   12.07   10.51
1981     9.76    4.63    5.15   20.86    4.54
1982     9.28   16.32    8.16    4.60   12.09
1983     8.19   12.43    8.74    7.87    2.64
1984    13.58   13.63   16.58   16.46   10.33
1985     8.98    9.33   12.47    2.90    5.44
1986     9.10   12.18   15.74    6.22    5.08
1987     5.96    5.23    4.62    4.07    6.05
1988     7.58    4.47    5.05    5.86    9.36
1989     3.32    1.47    5.70    3.55    2.57
1990     4.30   12.26    6.19    1.73    3.48
1991     9.21   10.68   10.31    6.84    8.03
1992     8.81    7.57    8.30    8.98    9.60
1993     9.18    7.76    8.29    5.47   17.27
1994     5.64    6.54    5.13    1.91    8.23
1995     5.20    9.15    4.88    1.56    7.21
1996     8.18    5.76    5.65    8.21    9.62
1997     4.34    2.18    2.47    7.10    3.45
1998     5.05   10.88    5.91    4.77    5.68
1999     7.01    6.77    2.55    0.68   10.48
2000     6.63    2.25    2.17    3.67    7.71
2001     6.00    3.99    3.87    4.22    8.55
2002     3.42    9.23    4.41    3.90    5.59
2003     5.52    6.61    4.31    0.66    5.24
