Frequency of Cold Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
         8.67    8.90    9.43    7.50    8.97
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960     8.58    4.74    5.34    6.46   12.32
1961     7.92   10.62    6.10   11.19    8.06
1962     9.20   17.82    5.44    8.43    7.75
1963    11.28   10.28    9.43    7.45   15.35
1964    11.48   20.00    5.19    7.09   15.58
1965    13.08    1.47   11.25   13.62   13.19
1966    12.05   14.89   12.20   11.80   16.98
1967    12.46   17.50   13.83   13.89    5.58
1968     8.67    9.25    6.58    8.74    8.52
1969    11.74   10.70    7.67   19.76    8.95
1970    13.98   19.48   17.55   11.38   16.55
1971    15.86   10.06   19.35   14.70   14.72
1972    13.01   10.33   16.59   17.32    9.32
1973    12.93   14.58   18.19    6.07   13.78
1974    16.75   12.38   11.48   15.77   26.13
1975    15.68   11.50   19.20   15.84   18.20
1976    11.12    1.67    9.89    9.02   17.01
1977    11.06    4.81   14.30   18.57    6.57
1978    12.65    5.39    7.93   17.99   15.68
1979     9.31    7.74   12.10    7.05   10.28
1980    10.16   21.15    7.81   11.80    9.90
1981     8.79    4.09    6.33    8.52    5.71
1982     5.92   19.32    4.93    4.46    6.50
1983     7.57   10.61    7.91    2.84    1.74
1984    10.74   10.50   13.31   10.57   10.04
1985     7.10    6.23    7.51    4.29    5.34
1986     6.53   10.32    9.39    6.39    3.69
1987     4.97    3.27    5.32    2.85    4.20
1988     5.45    7.02    4.43    1.65    6.05
1989     3.02    0.61    5.58    1.59    2.30
1990     2.90    8.28    3.65    2.76    2.45
1991     8.23   13.34   13.97    3.26    8.94
1992     7.21    7.93    4.06    7.69    7.10
1993     6.48    7.01    6.94    2.43    9.15
1994     4.50    7.69    4.43    1.91    4.16
1995     4.99    4.17    7.91    1.95    5.87
1996     7.16    3.68    6.08    4.16   11.49
1997     4.48    3.03    6.06    5.43    2.10
1998     6.64   10.79    6.59    5.34    6.46
1999     4.88    9.98    4.07    1.30    7.60
2000     5.40    6.02    2.61    3.00   11.53
2001     6.28   11.54    7.60   11.76    5.64
2002     9.57    7.76   12.85   11.23    5.71
2003     5.25    7.40    7.13    3.95    1.60
