Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
 1960  173.10  198.72  221.26   64.79  252.25
 1961  174.57  188.49  231.88   59.50  281.22
 1962  175.56  167.04  255.53   52.49  273.55
 1963  162.39  158.48  233.13   61.43  238.19
 1964  150.16  135.44  198.86   33.44  273.81
 1965  141.86  161.28  229.31   61.63  210.13
 1966  164.78  172.14  233.15   55.11  246.77
 1967  156.17  158.54  190.77   55.16  266.42
 1968  153.09  163.16  246.43   42.57  226.43
 1969  155.96  161.62  217.26   55.22  240.54
 1970  175.77  183.15  238.33   84.42  273.57
 1971  160.95  150.19  217.20   78.39  236.90
 1972  156.62  164.18  199.14   62.86  264.43
 1973  154.10  162.50  224.53   51.20  237.43
 1974  159.07  155.16  237.65   59.79  254.18
 1975  158.33  172.43  206.93   64.22  264.17
 1976  166.18  189.01  228.21   49.30  262.87
 1977  160.87  174.00  187.68   76.37  252.23
 1978  151.33  187.45  173.62   57.58  242.16
 1979  150.67  176.82  231.67   47.17  201.16
 1980  153.33  158.68  197.82   56.32  237.17
 1981  150.01  171.90  172.39   44.04  263.06
 1982  148.70  163.31  196.41   44.34  240.56
 1983  117.37  107.55  133.37   36.96  234.41
 1984  169.87  131.15  210.70  134.15  244.13
 1985  165.35  143.12  224.61   78.48  249.33
 1986  147.07  157.99  212.30   53.85  228.31
 1987  143.99  121.65  185.34   62.58  226.09
 1988  171.53  171.65  220.34   71.30  268.30
 1989  149.67  111.97  202.72   55.97  254.49
 1990  161.28  150.01  194.76   57.89  307.98
 1991  148.08  174.23  238.23   45.82  184.85
 1992  138.22  114.39  215.17   42.80  221.33
 1993  152.82  130.88  186.61   61.87  254.93
 1994  154.78  111.64  202.53   57.06  280.52
 1995  150.39  188.58  196.11   54.46  240.56
 1996  144.93  151.61  256.04   40.16  231.57
 1997  141.86   77.59  202.38   48.72  253.23
 1998  168.85   75.81  176.26   93.69  325.41
 1999  167.64  169.30  234.74   61.16  260.60
 2000  159.10  162.72  179.25   74.87  288.05
 2001  138.91  170.14  232.58   33.49  164.98
 2002  131.01  120.81  189.29   46.78  191.83
 2003  130.74  125.11  162.70   67.99  186.20
 2004  126.79  139.35  121.11   46.61  230.99
 2005  110.79  101.81  132.46   37.30  193.12
 2006  132.75  105.97  182.97   54.57  204.62
