Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.94    10.01    10.08     9.99     9.98
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     12.96    12.69     8.56     8.30    12.99
1962     10.23    13.10    17.37     9.23     6.50
1963      7.95     2.81    10.60    14.51    14.01
1964     13.73    12.82    11.07    10.90    18.41
1965     10.83     7.58     5.49     7.97    14.64
1966     13.43    19.43    10.13     5.87     7.42
1967     10.77    11.46    11.04     5.94    12.00
1968     10.31    12.68    11.87    15.41     8.25
1969      8.82     5.72    10.98    17.46     8.24
1970      6.72     9.22    15.69    15.48     1.81
1971     14.48    11.62    17.32    11.66    19.60
1972     10.85     9.46     7.62    12.43    14.86
1973     11.70    10.18     7.52     6.10    15.76
1974      7.87    17.59     2.93     2.71     2.24
1975     11.15    10.64     9.73    13.09     9.42
1976      7.75     5.03     5.74    11.75     8.78
1977     17.67    20.85     5.55     4.87    24.27
1978     10.64     7.95     9.65    15.15    15.65
1979     12.33    20.97    13.93    16.03     6.53
1980     17.86    23.31    15.47    14.30    15.47
1981      9.02     7.24    14.69    12.68     7.72
1982     10.18     9.99    17.06     4.08     8.63
1983     11.45    16.65     7.77    11.64     1.56
1984      7.31     4.92     7.94     9.16     5.91
1985      7.90     4.89     3.26     5.60    10.24
1986      5.04     4.96     5.37    11.61     6.42
1987      6.94     3.35     2.01    11.88    12.15
1988     10.10     5.78    13.27    12.46    16.69
1989     11.29    10.24    11.48     4.41     9.99
1990      8.85     3.90     6.65     4.18    14.91
1991      9.38     8.08    30.41     3.56     2.54
1992      8.89    11.69     8.70    14.46     7.86
1993      9.40    13.65     4.88     9.94     3.53
1994     14.46    18.74     7.84     8.08    16.39
1995      5.78     6.95    11.60    11.89     2.20
1996     10.18    11.10     4.72    10.33     7.92
1997      8.19     3.67    11.41    10.43    13.88
1998      8.18     4.76    14.92     7.20     8.71
1999      6.74     3.05     7.22    12.67     7.74
2000     14.35    16.53    12.45     4.79    12.12
