Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 Year  Annual      JF     MAM    JJAS     OND
 1960   21.75   22.45   22.21   20.72   22.21
 1961   22.56   23.91   23.52   21.86   21.64
 1962   22.28   23.05   22.66   21.55   22.37
 1963   22.41   22.82   22.65   21.94   22.53
 1964   22.43   23.69   23.20   21.46   22.13
 1965   22.66   23.55   23.01   22.00   22.58
 1966   22.68   23.76   22.95   22.04   22.56
 1967   22.55   23.95   23.33   21.51   22.23
 1968   22.34   23.22   22.43   21.69   22.53
 1969   22.79   23.07   23.41   22.12   22.86
 1970   22.66   23.74   22.90   21.87   22.75
 1971   22.46   23.72   23.11   21.45   22.33
 1972   22.90   23.52   23.43   22.24   22.82
 1973   22.83   23.96   23.75   21.85   22.74
 1974   22.57   23.58   22.80   21.66   22.87
 1975   22.63   24.17   23.24   21.44   22.58
 1976   22.54   23.62   22.74   21.60   22.90
 1977   22.50   23.54   22.96   21.76   22.55
 1978   22.27   23.37   22.42   21.68   22.31
 1979   22.47   23.21   22.99   21.82   22.83
 1980   22.90   24.45   23.34   21.94   22.78
 1981   22.91   24.08   23.37   22.12   23.16
 1982   22.91   24.17   23.52   22.38   22.42
 1983   23.17   24.25   24.38   22.54   22.56
 1984   22.82   23.35   23.60   22.20   22.87
 1985   22.75   23.70   22.80   21.89   23.23
 1986   23.04   24.10   23.00   22.33   23.30
 1987   23.57   24.80   23.70   23.05   23.71
 1988   23.08   24.49   23.75   22.25   22.57
 1989   22.39   22.94   22.45   22.31   22.91
 1990   23.00   23.47   23.47   22.31   23.17
 1991   22.88   23.93   23.62   22.04   22.58
 1992   22.77   24.07   24.13   22.03   22.38
 1993   23.03   23.04   23.47   22.54   23.88
 1994   22.94   24.56   23.64   22.11   22.82
 1995   23.33   24.24   24.10   22.78   23.47
 1996   22.97   24.25   23.58   22.01   22.89
 1997   23.19   24.46   23.44   22.71   23.32
 1998   23.30   24.11   24.48   22.21   23.17
 1999   22.95   24.96   23.26   22.15   22.61
 2000   23.17   23.86   23.96   22.44   22.86
 2001   23.24   24.07   23.07   22.44   23.95
 2002   23.29   24.54   23.02   23.17   22.89
 2003   23.11   24.41   23.29   22.02   23.54
 2004   23.34   24.74   23.65   22.47   23.28
 2005   23.94   25.60   24.23   22.79   24.08
 2006   20.80   23.23   21.34   19.76   20.02
