Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 Year  Annual      JF     MAM    JJAS     OND
 1960   20.75   21.39   21.02   20.01   21.06
 1961   21.34   22.40   22.39   20.62   20.55
 1962   21.10   21.61   21.47   20.45   21.27
 1963   21.25   21.62   21.53   20.78   21.36
 1964   21.41   22.99   22.18   20.31   21.05
 1965   21.59   22.59   22.10   20.82   21.44
 1966   21.70   22.98   22.08   20.86   21.58
 1967   21.61   23.23   22.46   20.46   21.20
 1968   21.42   22.50   21.51   20.63   21.66
 1969   21.92   22.67   22.55   21.01   22.01
 1970   21.87   23.09   22.27   20.87   21.98
 1971   21.61   22.98   22.45   20.45   21.41
 1972   21.94   22.57   22.57   21.18   21.89
 1973   22.03   23.40   22.82   20.87   21.85
 1974   21.69   22.99   22.02   20.65   21.89
 1975   21.66   23.22   22.33   20.49   21.51
 1976   21.63   22.72   22.07   20.62   21.81
 1977   21.62   22.47   22.12   20.83   21.60
 1978   21.50   22.78   21.81   20.69   21.40
 1979   21.79   22.60   22.35   20.92   21.87
 1980   22.07   23.39   22.70   21.14   21.81
 1981   22.07   23.36   22.48   21.07   22.13
 1982   22.01   23.14   22.80   21.17   21.57
 1983   22.25   23.44   23.46   21.28   21.56
 1984   21.89   22.62   22.71   20.99   21.79
 1985   21.71   22.93   21.91   20.75   21.96
 1986   21.84   22.95   22.07   21.06   21.93
 1987   22.46   23.29   22.79   21.74   22.54
 1988   22.09   23.46   22.77   21.16   21.72
 1989   21.56   21.81   21.87   21.11   21.70
 1990   21.97   22.46   22.22   21.30   22.28
 1991   22.12   23.61   22.92   21.11   21.67
 1992   22.14   23.53   23.20   21.03   21.64
 1993   22.21   22.43   22.66   21.53   22.54
 1994   22.09   23.44   22.60   21.17   21.92
 1995   22.43   23.46   23.13   21.52   22.26
 1996   22.16   23.48   22.70   21.18   22.07
 1997   22.49   23.86   22.82   21.84   22.12
 1998   22.58   23.53   23.65   21.48   22.32
 1999   22.18   24.02   22.67   21.25   21.70
 2000   22.30   23.46   23.36   21.32   21.75
 2001   22.02   23.13   22.52   20.98   22.16
 2002   22.09   23.89   22.50   21.37   21.43
 2003   22.06   23.79   22.92   20.64   21.93
 2004   22.20   24.01   23.08   20.98   21.74
 2005   22.67   24.57   23.49   21.28   22.41
 2006   20.80   23.23   21.34   19.76   20.02
