Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
         59.7   126.6    58.4    14.1    39.5
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960  -28.24  -22.12   -3.14   -1.67  -47.40
 1961   14.68   28.39    4.77  -50.45    8.70
 1962   10.72    8.55   17.57   19.24    4.50
 1963   30.00   23.83   87.43  -34.17  -12.25
 1964  -10.94    4.75  -33.02  -36.87  -19.34
 1965  -17.59  -14.47  -11.98  -48.26  -24.97
 1966    0.30   -0.01    2.22   37.80  -15.01
 1967   -5.39   11.20  -28.61  -30.65  -15.23
 1968  -19.46  -23.00  -16.03  -40.29   -5.71
 1969  -23.83  -30.40  -29.37  -28.49    7.11
 1970   -9.51   -4.12  -35.11  -12.71   12.21
 1971    1.50   17.63   -8.14    8.99  -38.67
 1972   16.74    9.77    0.53   -5.45   71.01
 1973    9.95   14.42   10.75    2.84   -3.02
 1974  -17.51  -17.72  -33.93    1.53    0.66
 1975    2.15    0.41   42.96  -51.41  -33.50
 1976   21.55   28.73   45.90  -17.34  -23.59
 1977   17.17    1.71   64.32  -28.34   13.30
 1978    9.88   -0.13   40.99  -23.46    7.90
 1979   -0.72    3.77    4.43  -15.29  -17.58
 1980   -9.13   -8.05  -17.37  -19.32    3.24
 1981   18.12   28.89   -5.56   14.77   19.81
 1982   -3.47    6.39  -10.27  -22.56  -18.17
 1983  -16.02  -27.73  -20.62  -11.66   26.76
 1984   -4.26   -6.50  -20.67   82.43   -3.79
 1985  -18.12  -40.18  -12.32  -54.96   57.27
 1986   11.74   42.50  -35.63   26.36  -22.06
 1987   12.95   16.67  -18.00   58.83   30.39
 1988  -26.20  -32.49  -36.74   22.91   -7.99
 1989    9.22   40.01  -52.31   33.51   -7.21
 1990  -17.81  -17.56  -36.02   41.95  -13.08
 1991   18.48   30.56   40.01  -33.48  -33.56
 1992  -18.14  -15.92  -18.49  -44.59  -15.25
 1993   -7.51  -31.14   47.93    2.97  -17.48
 1994   17.26   20.46   22.72    6.54    2.74
 1995  -15.23  -26.13  -14.87   10.84    9.90
 1996   11.77   11.22   21.44   17.37   -2.77
 1997  -10.60  -32.74    7.18   -7.74   33.08
 1998  -17.29  -20.23  -13.00   16.02  -26.13
 1999   13.04    7.51   39.87    0.43   -4.41
 2000  -11.82  -12.90  -19.85   16.40   -6.55
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
