Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     JFM     AMJ     JAS     OND
      16.8360      11.1321      18.3235      24.0791      13.9607
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual     JFM     AMJ     JAS     OND
1960     0.09    0.68    0.37    0.09   -0.76
1961     0.69    0.24    1.22    0.98    0.31
1962     0.12   -0.47    0.65    0.84   -0.55
1963    -0.22   -0.04   -0.59   -0.63    0.39
1964     0.31    0.12    1.03    0.70   -0.59
1965    -0.36   -0.38    0.85   -1.17   -0.73
1966     0.06    1.09    1.21   -0.21   -1.85
1967    -0.33    0.23   -0.58    0.33   -1.31
1968    -0.19   -1.25    0.00   -0.24    0.74
1969    -0.19    1.42   -0.77   -0.69   -0.72
1970     0.20    0.58    0.16    0.76   -0.69
1971    -1.21   -0.45   -2.16   -1.26   -0.95
1972    -1.56   -1.31   -1.82   -2.24   -0.88
1973    -0.46   -1.12    0.13   -0.16   -0.67
1974    -0.73   -1.07   -0.80   -0.19   -0.87
1975    -0.42   -0.01   -1.67    0.28   -0.28
1976    -1.06   -1.32   -1.41   -1.23   -0.27
1977    -0.13    0.98   -0.04   -1.60    0.12
1978     0.05    0.54   -1.26    0.64    0.26
1979    -0.18    0.41    0.09   -0.50   -0.72
1980     0.12   -0.05    0.51    0.66   -0.64
1981     0.29    0.04    0.09   -0.45    1.48
1982    -0.23    0.56    0.10   -0.55   -1.04
1983     0.69    0.75    0.70   -0.29    1.60
1984    -0.07   -0.62   -0.11    0.51   -0.08
1985     0.41    0.15   -0.04    1.00    0.54
1986    -0.12   -0.34   -0.04    0.45   -0.57
1987     0.82    1.01    1.78    0.15    0.35
1988     0.25    0.26   -0.26    1.26   -0.28
1989     0.38   -0.44   -0.16    0.60    1.51
1990     0.67    0.94    0.39    1.00    0.36
1991    -0.32   -1.20   -0.20    0.69   -0.58
1992    -0.45   -0.72   -0.55   -0.01   -0.51
1993    -0.51   -0.76    0.07   -0.22   -1.13
1994     0.64   -0.12    1.28    0.94    0.45
1995     0.74    0.60    0.93   -0.23    1.68
1996     0.19    0.16    0.78   -0.66    0.50
1997     0.67    1.67    0.58   -0.79    1.24
1998     0.93    1.74    0.58    1.12    0.28
1999     0.40   -0.84    2.33    0.31   -0.20
2000     0.73    0.93    1.26    0.79   -0.09
2001     1.40    1.58    2.08    0.45    1.47
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
