Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (%)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    0.88  -10.36    8.89    0.09    8.80
 1961    2.62    0.03    5.10    3.54   -3.58
 1962    5.88    6.66    1.79   -2.68   -2.71
 1963   -2.83   -6.78    0.33   -2.61   -0.76
 1964    2.71    6.73    0.74    3.21   -3.49
 1965    1.26    1.43   -1.03    3.76   -2.57
 1966   -0.87    2.73    2.96    0.67    3.17
 1967   -1.18   -1.01   -6.38   12.27   -5.55
 1968    2.14   -5.69   -0.06    1.50    1.51
 1969    2.14    0.63    7.58   -2.47    6.02
 1970   -1.13    2.14   -4.22  -17.22   -0.15
 1971    0.87    4.23    0.05   -0.41   -7.33
 1972    3.99    2.70   -3.48    4.53    1.00
 1973    0.61   -2.87   -1.31   10.40    1.20
 1974   -0.07   -0.76   10.14   -2.66   -6.81
 1975    0.78   -3.23    0.39   -8.88   -1.42
 1976   -2.54   -5.55    8.49   -9.04   -6.65
 1977    4.84   -0.10   -8.52   -3.75    1.65
 1978    1.42    3.37    5.86   -8.43    2.76
 1979    0.11    1.82   -0.64   -2.00    3.22
 1980    0.03   -0.04    2.49   -9.00   -2.95
 1981    0.48    4.68    5.31  -11.63   -4.20
 1982    1.11    0.84    4.89    1.84   -6.49
 1983   -3.73   -4.91   -8.01   -3.94   -1.74
 1984    2.34  -10.10    4.03   -2.84    3.51
 1985    1.74   -0.17   -0.15   -2.15    3.57
 1986   -2.26    0.74   -1.69    1.54   -5.82
 1987    1.19   -7.20   -2.79    4.72    3.72
 1988   -0.21    1.22    1.13    2.80   -6.80
 1989    1.35   -0.17   -5.01   -4.05    4.15
 1990   -0.54    1.07    0.40   -6.85   -2.93
 1991   -2.17   -1.96    0.42   -1.20   -4.77
 1992    7.03    3.12    4.35    5.28    6.81
 1993   -6.83    1.15   -7.16   -5.14   -1.15
 1994    1.16   -1.21    1.60   -9.92    8.52
 1995   -0.56   -0.40   -4.49   -6.14   -0.71
 1996    2.54    6.92    6.26    8.56   -4.51
 1997   -4.33   -4.22   -3.96   -5.28   -2.69
 1998    1.46    9.23   -5.25   -5.99    1.83
 1999    0.81    9.09  -12.24   -8.61   -7.73
 2000    2.97   -0.95    5.15    4.53   -1.25
Projections under SRES A2 scenario
 2000    2.08   -3.27    5.10  -25.65    6.06
 2001    3.27    6.04    4.89   12.45    5.31
 2002    3.73    3.24    5.35    9.57    6.80
 2003    8.50    1.84   13.93    3.41    6.90
 2004    2.88    3.50    2.18   -9.54   -1.20
 2005   -1.61   -0.07    1.68   -4.81   -2.45
 2006    4.04   -2.24    3.04  -14.80    3.82
 2007    1.97    3.42   12.21   -1.09   -2.18
 2008    2.19    3.47    2.22    3.25   -1.46
 2009   10.15    4.60    1.03    2.60    5.02
 2010    3.42    4.48   -0.52   -9.44    5.00
 2011    0.62   -1.94    6.96   -6.75   -1.04
 2012    3.65   -0.98    4.91   -5.15    3.48
 2013    4.13    1.49   12.67   -9.24    4.91
 2014    1.08    9.01   -3.34   -4.86    3.24
 2015    2.11   -5.94    7.49   -6.45    0.71
 2016    3.56    1.69    5.15   -7.38    2.03
 2017    8.70   -0.23    2.70    9.57   11.24
 2018    2.40    3.47    6.07    2.37    0.02
 2019    0.60    3.21   -1.85  -11.47    7.17
 2020    1.74    2.43    7.42   -3.47   -0.50
 2021    1.98    5.74   12.69   -4.60    4.68
 2022    2.86    1.97    5.91   -1.90    4.25
 2023    2.96    0.33   12.17   -8.35   -0.68
 2024    6.77    0.32    3.53   -4.74    4.86
 2025    7.15    9.28   10.36   -1.93    2.17
 2026    0.27    4.88    6.07    5.48   -3.35
 2027    2.34    4.81   12.48   -7.03    3.60
 2028    3.33    0.99    7.23  -18.22    3.97
 2029    3.89   -1.69    5.69    5.92    5.70
 2030    1.21    2.41    3.29   -0.80    4.03
 2031   -0.50    1.69    0.54    6.67   -4.35
 2032    1.71   -3.90   -3.52    1.86    6.88
 2033    1.27    5.35    0.13   -9.10    5.79
 2034   -1.40   -2.42   -1.44   -3.61    0.08
 2035    6.30    4.71    5.31  -16.34    6.43
 2036    0.67    3.08    4.44    7.08   -1.74
 2037    6.25   13.76    3.83    3.56    4.29
 2038    1.98   10.78    1.52   -6.53    1.59
 2039    2.89    4.96    5.01   -3.26   -1.95
 2040    0.83    0.86   -0.45   -7.45   -0.69
 2041    5.65    3.26    4.96   -9.45   10.22
 2042    4.03   -0.90    4.98   -8.04    8.75
 2043    4.15   10.91    6.90   -4.49    2.09
 2044   -0.00    6.29    6.66   -1.32    2.42
 2045    6.78    8.18    6.45   -7.31    1.44
 2046    6.37    7.97    8.02   -3.61    7.58
 2047    7.71    6.30    6.62   -4.56    8.35
 2048    3.01    6.62    7.09   -8.42   -3.42
 2049    8.37    2.39    6.58   -4.97    6.74
 2050    7.42   15.55   12.54    2.86    3.27
 2051    2.93   -8.89    9.78   12.65    3.59
 2052    7.82    3.02    8.88    4.60   -0.44
 2053    2.38    1.16    2.19    6.35    8.19
 2054    1.59    6.94    8.08   -1.15    2.75
 2055   10.75    7.55   22.69    0.69    6.36
 2056    5.76    3.63    2.26  -13.41   -2.03
 2057    8.44    6.97    5.68  -10.12    8.72
 2058    9.35   15.15   -0.57    4.46   -0.23
 2059    7.48    4.15   13.53   -6.58    5.85
 2060    4.81    6.63    8.65  -10.94   -1.58
 2061    7.12   -1.85   14.66   -3.21   11.04
 2062    7.37    7.97    3.48   -1.02   10.54
