Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        101.1   190.9   106.3    21.7   142.0
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    2.89  -10.36   12.42  -24.29   13.17
 1961   12.99   11.56    3.87    8.32   22.06
 1962   15.13   16.52   10.87   -2.68   20.70
 1963   -7.67  -10.55  -41.58   -1.95   19.12
 1964   15.84   27.41   20.60   12.22    2.66
 1965    2.23    6.05    4.25  -15.38    0.89
 1966  -16.96   -2.89  -46.63  -29.84   -4.74
 1967   -0.31   15.79  -16.22   -6.34   -1.59
 1968  -13.59  -20.87  -17.81  -23.04   -1.98
 1969  -22.37  -45.60  -18.28    4.25  -10.05
 1970   -1.13    7.09  -10.08  -10.51    0.11
 1971   36.21    4.23   35.38    1.81   72.48
 1972    6.05    4.92   10.99   11.57    2.23
 1973   -5.64    3.00    5.65   32.52  -29.62
 1974   -2.24  -12.97   21.67  -20.47   -6.81
 1975  -13.27   -9.78  -30.40  -15.26   -3.17
 1976    0.61   -5.55    8.49    2.06   -0.05
 1977    7.13   13.85   10.91   12.49   -2.82
 1978    1.42   -8.78  -24.72    3.01   29.81
 1979   -3.61   -9.29   -0.05   14.65   -4.91
 1980   17.48   18.03    0.98   10.76   30.72
 1981   -5.63    4.68  -12.69   24.07  -15.65
 1982   -6.88    2.45  -10.11    1.84  -14.61
 1983   12.61   15.30  -13.53   -4.48   33.25
 1984   10.04  -10.10   -5.08  -13.72   44.23
 1985   -3.39  -19.58   30.42   -4.93  -13.87
 1986  -11.70   26.98  -38.24    1.54  -29.19
 1987    1.19   15.69   -6.74   -0.04   -5.60
 1988   -7.97   -4.60   20.10   -5.63  -32.48
 1989   -9.46  -14.82  -22.83   -3.57    4.15
 1990    3.30   17.22    0.40  -16.70   -2.93
 1991  -15.85   -5.06   -6.05   -3.56  -35.36
 1992   -0.12    3.12   -6.00   21.46   -3.01
 1993   -7.56   -9.12   16.23    6.33  -26.81
 1994    1.16  -10.64   -1.58   -9.72   15.99
 1995    8.87   -8.28    8.26   -6.30   27.78
 1996  -10.36  -17.82   14.25    8.56  -25.94
 1997    1.78   -8.05   25.82  -14.28   -4.14
 1998   -4.42    0.79  -17.17  -31.85    6.05
 1999    1.40   17.08   -4.29    8.37   -9.82
 2000   34.20  -19.11   71.33    4.53   60.22
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   -1.16   -5.43   11.42  -14.84   -3.97
 2002    7.50   -2.70   19.94  -28.54   14.66
 2003   19.70    1.84   10.34    4.10   45.89
 2004    0.42    3.50    2.18  -16.27   -0.26
 2005   -8.86  -14.84    9.52   -6.02  -17.82
 2006   12.58   15.72    1.06   -7.70   22.52
 2007    1.97   11.36   10.35    0.93  -12.50
