Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         10.01    10.01     9.97     9.98     9.98
Timeseries (% days occurring)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     13.93    14.13    14.78    16.95    13.46
1962     13.86     9.90    19.83    21.37    10.60
1963     15.44     9.77     3.13    16.92    18.86
1964     11.29    15.98    14.19     7.48    11.31
1965     13.47    20.56    20.08    15.72    20.05
1966     14.94    24.58    13.14    18.35    13.71
1967      6.69    10.08     4.99     7.84     5.38
1968     13.75    10.22    11.61    19.27    13.85
1969     19.07    19.79    22.30    26.63    22.51
1970     14.25    15.64     6.42    18.07    13.40
1971     12.36    11.84     7.91    16.78     8.16
1972     12.74    10.87     8.13    13.49    16.56
1973     12.91    11.92    13.63    13.34    14.05
1974      8.17     8.15     4.44     6.49     8.52
1975      7.34    13.74     2.71     8.38     5.74
1976     15.56    17.68    17.62    14.97    21.67
1977     12.11    20.69    14.87     9.30    10.73
1978     16.00    16.97    20.78    22.84    10.27
1979      4.55     4.02     4.88     1.23     9.77
1980     10.67    10.36    15.62     8.04    13.62
1981      6.61     3.82     2.66     5.77     7.60
1982     10.75    13.04    10.02     9.84    14.71
1983      9.92    10.16     9.15    12.21     5.31
1984      9.34     6.33    14.75     6.92     5.22
1985     11.08    15.38    12.43    11.13    14.43
1986      8.32    10.87     4.69     4.10    12.37
1987      9.84    12.89    13.57    12.79     5.53
1988     11.74     7.88    14.33     7.19    20.24
1989     10.29     6.88    12.57     9.35     9.16
1990      9.60     4.55     5.16    12.74    10.12
1991     10.25     4.39     7.70     6.81    17.11
1992      6.19     6.02     4.99     4.37     5.22
1993      8.29     7.41     6.89     8.26     6.86
1994      7.79     2.77     2.91     7.08     3.94
1995      7.31     8.40    12.26     6.86     7.66
1996     11.62    20.21    11.53    13.35     6.80
1997      8.30     9.57    12.93     8.72     3.09
1998      5.41     4.76     5.81     1.32     4.74
1999     11.00     3.09    17.85    17.69     6.84
2000      3.86     3.95     6.73     4.29     6.83
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
