Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         33.12    18.36    24.67    36.90    31.57
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960    -13.31    -6.78      NaN      NaN      NaN
1961      5.49     6.47     5.21    -1.47    13.23
1962      2.38     1.29     3.90     8.23    -8.40
1963     -1.32     1.02    -4.65   -14.71    -7.20
1964     -6.34    -7.11   -12.48   -23.22    -7.14
1965      1.04     6.68     4.44    20.28   -11.13
1966      0.82    -4.61    -0.11    11.38     9.95
1967      0.48     1.27    -6.37   -12.83    -7.02
1968      0.71     0.26    -0.49   -14.03    11.16
1969     -0.45    -0.29    -4.07    17.76    -2.14
1970      5.51    -1.57    12.34    27.49     8.69
1971     -1.07    -3.45     4.82   -14.63   -17.64
1972      4.64     4.80     4.77    10.71    15.11
1973     -3.27    -2.78    -3.41   -13.20   -11.18
1974     -1.33    -7.23     1.33   -10.94    -5.94
1975     -1.41    -0.97   -15.47   -17.74     5.56
1976      1.67    -1.26     0.94    17.44    14.72
1977     -0.45    -4.45     3.14   -10.97    -5.99
1978     -0.38     5.93    -4.81   -25.97   -13.70
1979      1.44    11.45    -3.32   -16.86     7.17
1980     -4.02    -8.46     4.05    -0.12     7.70
1981      0.95     3.00     0.81   -21.83    -8.31
1982      3.77     1.22     2.57     6.15    13.63
1983      3.11     1.73     2.16     1.13     8.31
1984      3.87     8.79     2.95    18.90     6.04
1985      0.16     4.65    -2.16     8.80    -3.61
1986     -0.04    -4.39    -1.40    -9.75    14.62
1987     -0.46    -4.24    -4.22   -18.55    -1.08
1988     -1.04    -0.90    -5.23     5.91   -20.55
1989      2.37     1.09     3.17    -1.30   -19.46
1990      0.14    -2.42     4.72    15.31     3.50
1991     -4.98    -2.61    -1.76   -27.55    -1.34
1992     -7.44    -4.13    -3.48     4.98    -7.80
1993     -0.28     3.79     1.49    23.05   -12.11
1994      0.89    -4.32     1.13    25.99     5.53
1995      3.30     2.71     1.28   -17.68     5.82
1996      1.45     0.15     3.33    33.09     3.55
1997     -0.95    -4.77     5.20     1.54     2.95
1998      3.05     7.81    -8.90   -17.66     9.10
1999     -9.22     0.83    -6.07    24.25    -3.27
2000     -4.90   -10.93    -3.86    15.85   -12.43
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
