Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        143.3    78.3   168.5   116.0   197.6
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.81  -15.21   20.67  -17.83   -1.98
 1961   -4.69   -1.08   -5.76   -3.69   -5.50
 1962    2.55   33.86  -18.60  -17.17   27.75
 1963  -10.53  -17.79  -28.00   -8.54    4.74
 1964    5.10   43.48    9.14    2.64   -6.57
 1965  -12.78  -26.48  -22.10  -16.18    1.44
 1966   -4.20   21.96  -27.50    0.67    4.94
 1967   -2.46   30.41  -20.74    5.45   -1.75
 1968  -16.16  -35.69  -29.91  -16.80    1.23
 1969   -8.04  -49.72   -4.06    0.00   -6.70
 1970   -1.80    0.71   -2.18   -4.91    0.30
 1971   12.00   31.32   15.64   -4.63   16.81
 1972   17.91  -17.75   28.06   17.35   19.13
 1973    4.31  -26.65   14.08   25.48  -12.41
 1974  -12.25   -2.34  -25.92  -21.41    3.96
 1975   -7.59   -4.60   -2.43   -5.18  -14.68
 1976    5.73   36.05   10.89   -1.48   -1.03
 1977   -3.36   45.22    1.31  -12.57  -12.97
 1978    0.85  -20.53   -9.58    8.73    9.23
 1979  -10.06   -4.90  -15.13    1.46  -16.13
 1980   12.85   43.79    8.76   -2.98   20.57
 1981  -17.04  -39.56  -12.79    9.75  -35.68
 1982   -3.25  -17.25   -2.05   -3.19   -0.62
 1983    9.61    4.22   -9.07   17.95   20.44
 1984   10.47  -29.84   13.83    8.22   20.02
 1985    2.82  -15.97   23.49   -6.51   -2.52
 1986  -16.35   53.63  -27.66   -7.18  -32.39
 1987    3.31   42.95    0.80   -1.74   -1.07
 1988    5.74   -1.48   24.28    3.87   -6.71
 1989    0.48  -13.93    0.29    0.94    4.10
 1990   -3.12  -26.83    6.50   -6.09   -2.75
 1991  -13.19  -26.59  -16.49   -9.34   -9.84
 1992    9.76    2.91   -0.90   24.85    8.85
 1993   -5.90  -16.73   11.28    2.70  -24.43
 1994   -2.27   17.79  -34.17   -4.90   21.69
 1995    2.49    1.43   -4.42   -5.23   14.70
 1996   -2.38    1.25   -4.76   -6.45    1.88
 1997    8.28  -13.75    7.76   -3.59   23.85
 1998   -0.95  -20.04   19.27  -17.18   -0.44
 1999   -7.11   17.47  -18.69    3.28  -11.87
 2000    9.22  -15.01   21.86    1.24   11.09
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   -2.02   -0.30    8.36  -16.10   -0.30
 2002   -4.76    5.77  -21.40  -10.51   11.15
 2003   11.37   -0.08    6.49    0.70   26.92
 2004   -7.39    3.04   -6.71  -14.40   -5.25
 2005   -2.00  -16.64   -4.15   -2.11    3.80
 2006   -6.86   -6.33   -8.26  -19.82    4.33
 2007    9.78   42.86   -0.48    9.55    9.97
 2008   23.04   55.55   25.08   13.37   20.26
 2009   14.05   27.02   25.51    2.05   10.25
 2010   -1.42    3.12   11.15  -13.67   -3.76
 2011    5.97    6.64    3.67    0.85   11.76
 2012   -3.48   -2.76   15.36   -1.84  -21.02
 2013   10.45   40.95    6.59   14.60    2.43
 2014  -12.54   -8.68  -15.18  -13.77  -10.35
 2015   20.29   33.18   32.02    1.17   21.84
 2016   -2.02   13.74   -3.93  -10.42    2.03
 2017    2.01    8.78    8.68  -15.44    8.19
 2018    6.13   -0.39   16.76   -2.87    5.84
 2019   12.22   -5.04   14.97   11.47   15.02
 2020   -5.15   20.43   -2.63   -3.72  -15.18
 2021    7.81   -6.34   28.27   10.86   -8.30
 2022   11.49  -23.13   22.83    6.99   14.49
 2023    8.59   12.65   37.63  -25.33    9.30
 2024    7.64   11.67   -3.25    0.90   21.15
 2025   16.65   55.92   32.74    2.82    3.37
 2026   17.73  -14.26   28.45    9.31   23.62
 2027   -2.51    6.51   -8.43    9.96   -9.61
 2028   14.61   65.24    4.14   -9.74   29.23
 2029   13.79   71.31  -15.42    7.03   28.81
 2030   13.30   25.05   33.02   -3.72    6.72
 2031    3.40  -22.31    9.20   14.56   -3.49
 2032   21.49   28.40    0.14   17.62   40.90
 2033    2.52   13.61   -4.00    4.39    3.68
 2034    5.12  -11.47   20.88    0.04    0.04
 2035   16.67    8.48   13.54   29.54   11.43
 2036   10.75   43.12    1.32   17.48    4.97
 2037   -6.26   20.65  -10.11  -10.97   -6.41
 2038    2.53    7.67  -22.46    7.47   18.61
 2039   12.79   54.57   20.00    7.22   -0.04
 2040    8.86   84.76    2.76    9.13   -6.19
 2041   10.38   48.03   14.65    4.86    1.13
 2042   14.45  -15.68   17.70   10.74   22.55
 2043   10.74   16.44    7.93   11.95   10.69
 2044   19.08   38.70   33.85   -0.05   16.26
 2045   15.45   20.60   13.95    4.36   24.06
 2046   11.85   26.73   17.72   -8.15   18.56
 2047   -0.05    5.85   -6.54   -9.26   11.14
 2048    9.70   -6.87   22.37    1.67    9.58
 2049   19.08   -0.14   36.22   19.06    9.56
 2050   21.60   24.42   23.50   15.63   23.91
 2051    5.27  -24.11    6.33   12.15    6.73
 2052   20.29   17.02    7.55   18.84   33.16
 2053   11.84    5.86   20.79   -0.18   15.19
 2054   13.73    6.47   10.06   13.53   18.95
 2055    9.10   44.68   15.00    0.64    1.29
 2056   14.56   22.81   36.30   -0.46    5.61
 2057   16.52   88.14   32.93    1.22   -4.42
 2058    9.85    1.01    7.84   12.41   11.90
 2059   17.87    9.87   40.60    6.62    9.41
