Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        168.9   123.8   208.6   126.8   215.6
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    1.20   -6.20   -3.33   -3.36   12.01
 1961    3.10    0.76    6.88   -7.30    8.50
 1962    1.32   32.19    4.97   -9.22   -5.78
 1963  -13.40  -45.37   -1.47  -21.02   -6.73
 1964   -2.00  -25.10    2.91   -2.97    2.85
 1965    1.05   23.74   -2.96    0.77   -3.52
 1966   -2.64   -2.20   -3.45    1.06   -4.92
 1967   -8.43  -29.34    0.63  -11.99   -6.40
 1968   -2.56  -14.95    1.05   -0.88   -2.63
 1969   -8.54    1.41  -19.37   -3.46   -5.85
 1970   -5.25  -15.73   -4.59   -2.85   -3.75
 1971    2.50    5.17   -5.94    1.20   10.67
 1972   -2.37  -14.56    5.74  -10.30    0.68
 1973    3.54   -0.45   10.87  -10.91    9.30
 1974    6.88   35.49   10.05   -6.89    3.66
 1975   -1.93    8.24    0.07    9.89  -17.02
 1976   -5.09  -10.22   -5.62   -5.75   -2.09
 1977    0.18   -1.54   -2.80   -1.41    4.97
 1978    3.60  -19.99   16.50    9.94   -4.83
 1979   -3.39    1.60  -24.06  -10.75   20.46
 1980    2.91   -3.27    3.44   -2.23    8.79
 1981    3.42  -11.72   13.73    7.80   -4.18
 1982    2.53   32.59   13.16  -11.76   -8.05
 1983   -5.34   -2.13  -10.34   -4.24   -2.61
 1984   -6.71    0.32   -7.74   -5.66   -9.22
 1985   -4.21  -18.77   -6.04   -0.38    0.12
 1986    4.02   -3.80    3.57   17.25   -2.93
 1987    2.73    5.68    0.32    3.55    3.28
 1988    0.91   17.90   -6.43    3.85   -0.80
 1989   -2.63   13.48   -0.97   -9.53   -4.99
 1990    1.60   15.08    3.66   -0.53   -3.88
 1991   -6.45   22.09   -5.66  -14.84  -11.57
 1992    0.54   -0.27   -5.35    5.71    2.51
 1993    4.71    3.96   -2.56    9.04    8.63
 1994   -3.41  -13.67    7.17   -4.87   -8.58
 1995    0.90   18.28  -10.06    6.83    0.21
 1996    3.55    5.85    4.02    4.25    1.66
 1997    4.31  -32.35    5.95   15.71    7.83
 1998   -1.84  -14.65    1.29    9.62   -8.94
