Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
         97.8    64.2   105.6    65.8   155.0
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    5.01   24.98   -1.85   20.74   -4.74
 1961   -4.86   -0.97   19.47  -22.18  -12.73
 1962   12.41   10.60    9.28   43.36   -2.47
 1963  -12.08  -36.98   -3.75    7.45  -21.95
 1964    7.00    9.60   12.64   28.03   -9.45
 1965    5.54   -4.91    0.39   23.64    1.70
 1966    3.47  -34.02   15.53    4.08    5.26
 1967    9.92   44.18   -1.73   15.39    5.30
 1968    5.10    6.30    1.83   14.28    1.80
 1969  -11.25  -17.42   -1.94  -22.36   -9.60
 1970  -15.04  -21.92  -28.86  -26.92    3.00
 1971   -8.38   -6.11    2.74  -27.96   -5.49
 1972   -5.04    1.50  -23.23   10.64   -3.32
 1973   -9.95  -40.03  -10.73  -12.69    0.45
 1974    2.41  -12.60   -2.11    4.43    8.48
 1975    7.44  -28.14   12.71   16.29    8.67
 1976   -9.69    5.93   28.61  -37.63  -24.28
 1977  -13.69  -13.90    4.12  -27.25  -18.10
 1978   16.96    8.48   11.75   18.92   21.75
 1979   -1.67   15.22   -4.83   -0.08   -5.07
 1980   16.07    3.21   20.28   21.62   13.60
 1981  -10.62  -20.88   -9.66   -6.56  -10.74
 1982    7.75   -8.34   14.91   10.78    5.59
 1983   -0.51   -1.51    2.14  -19.40    8.66
 1984    4.17   56.51    0.87  -15.74    3.25
 1985  -22.00  -26.24   -6.98  -27.61  -27.91
 1986   -6.77   15.81   -8.25   -9.82  -10.27
 1987   16.32   12.31   32.94    4.00   13.06
 1988    6.08   -8.68    8.48   26.71   -3.16
 1989   -6.66    8.42   -4.01   -4.86  -13.65
 1990    4.40    4.42    2.89   14.60   -0.35
 1991   12.66   58.04  -12.32   35.88    4.02
 1992   -0.57   -1.28  -14.57   14.70    0.52
 1993    8.33   17.81    1.96   20.84    2.98
 1994   -6.78   -3.65  -12.79  -23.62    5.99
 1995   11.18   37.63   -2.61   29.80    2.74
 1996   -6.90   -2.85    8.98  -16.48  -13.42
 1997   16.16  -10.30    6.20   30.32   22.25
 1998    6.38  -19.39    0.03   24.22    7.72
 1999  -12.05  -19.47  -18.65  -27.12    3.03
 2000    8.72   12.72   18.48   14.20   -2.14
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    8.44   13.43    2.01    4.00   13.96
 2002   11.25   46.00   33.36   -7.81   -2.64
 2003    3.39   13.83  -22.28   19.72    8.77
 2004   -3.57  -14.35   -5.79    8.59   -5.98
 2005    7.86   -0.55   27.83    6.64   -2.75
 2006    8.46    4.20   23.37    0.79    3.81
 2007    8.18   17.35   21.29  -13.65    9.08
 2008    8.26    6.22  -18.73   47.01    5.28
 2009    0.45   60.15    3.09    3.54  -19.58
 2010    1.60    6.60   17.53   -4.60   -7.14
 2011   -2.98  -10.09   -5.94   10.91   -6.85
 2012   -6.12  -11.41  -23.11   18.30   -6.90
