Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        22.19   21.54   22.15   20.70   24.38
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960    0.21   -0.01   -0.01   -0.02    0.60
 1961   -0.03    0.14   -0.11    0.70   -0.83
 1962    0.28   -0.27    0.65   -0.46    1.19
 1963   -0.10   -0.09   -0.67    0.70   -0.33
 1964   -0.64   -0.03   -0.84   -1.09   -0.62
 1965   -0.32   -0.32   -0.53   -0.76    0.34
 1966   -0.24   -0.58    0.25   -0.43   -0.22
 1967   -0.16   -0.41    0.39   -0.12   -0.50
 1968   -0.03   -0.42    0.21    0.31   -0.20
 1969   -0.09    0.30   -0.33   -0.66    0.32
 1970   -0.45   -0.28   -0.66   -0.32   -0.55
 1971   -0.30    0.16   -1.13   -0.54    0.32
 1972   -0.51   -0.52    0.09   -0.84   -0.78
 1973   -0.01    0.14    0.34   -0.10   -0.44
 1974   -0.23   -0.32   -0.30    0.35   -0.67
 1975   -0.20   -0.09   -0.00   -0.18   -0.52
 1976   -0.13    0.04   -0.49   -0.70    0.65
 1977   -0.25   -0.00   -0.58    0.01   -0.44
 1978    0.01   -0.20    0.91   -0.57   -0.11
 1979   -0.16   -0.09   -1.33   -0.14    0.91
 1980    0.63    0.14    1.76    0.15    0.46
 1981    0.02   -0.04    0.65   -0.71    0.17
 1982   -0.05    0.19    0.39   -0.29   -0.47
 1983   -0.45   -0.57   -0.65    0.38   -0.95
 1984   -0.01   -0.32   -0.12    0.09    0.29
 1985   -0.30   -0.40    0.30   -0.82   -0.26
 1986    0.36    0.48    0.39   -0.03    0.61
 1987    0.07    0.04    0.16   -0.57    0.64
 1988    0.17    0.27    0.34    0.09   -0.01
 1989   -0.06   -0.22   -0.96    0.89    0.04
 1990    0.18    0.40   -0.26    0.25    0.31
 1991    0.31    0.53    0.06    0.21    0.42
 1992   -0.67   -0.61    0.06   -0.27   -1.84
 1993   -0.02   -0.23   -0.15    0.67   -0.37
 1994   -0.48   -0.30   -1.09   -0.78    0.24
 1995    0.51    0.32    0.06    1.11    0.54
 1996    0.10   -0.26   -0.44    0.35    0.76
 1997    0.85    0.77    1.27    0.73    0.63
 1998    0.62    0.54    0.06    1.69    0.17
 1999    0.47    0.44    1.32   -0.11    0.24
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    0.62    0.33    0.25    0.60    0.97
 2001    0.90    0.79    1.40    0.38    1.04
 2002    0.23    0.67    0.15   -0.29    0.39
 2003    0.39    0.79    0.12   -0.11    0.74
 2004    0.24    0.20   -0.02   -0.03    0.83
 2005    0.12    0.43   -0.10   -0.01    0.17
 2006    0.19    0.61   -0.14   -0.06    0.34
 2007    0.68    0.69    0.50    1.05    0.46
 2008    0.94    0.55    0.86    0.94    1.43
 2009    0.45    0.17    1.02    0.30    0.30
 2010    0.15    0.51   -1.39    0.59    0.89
 2011    0.80    1.02    0.85   -0.26    1.57
 2012    0.90    1.12    1.12    1.22    0.15
 2013    0.69    0.89    0.90   -0.68    1.65
 2014    0.70    0.83    0.36    0.19    1.42
 2015    1.11    0.93    1.21    0.37    1.94
 2016    1.05    1.41    1.47    0.04    1.30
 2017    0.66    0.77    0.16    0.18    1.53
 2018    1.09    1.44    1.34    0.76    0.81
 2019    1.03    0.68    0.82    1.35    1.27
 2020    1.04    0.99    1.15    0.62    1.38
 2021    0.87    0.36    1.35    0.33    1.42
 2022    0.81    0.82    0.48    0.58    1.34
 2023    1.05    0.82    1.28    0.63    1.48
 2024    1.05    0.89    0.88    0.89    1.56
 2025    1.39    0.95    1.83    1.77    1.03
 2026    1.41    1.54    1.09    1.89    1.13
 2027    1.38    1.81    1.22    1.13    1.37
 2028    1.46    0.94    1.55    1.28    2.08
 2029    1.05    1.14    1.39    0.86    0.79
 2030    1.05    1.32    0.95    0.72    1.20
 2031    1.08    1.45    1.02    0.74    1.10
 2032    1.43    1.10    2.30    0.83    1.48
 2033    1.32    1.15    1.11    0.44    2.58
 2034    1.79    1.63    2.02    1.72    1.81
 2035    1.90    2.24    1.79    1.60    1.97
 2036    1.54    0.67    1.24    1.80    2.44
 2037    1.52    1.46    1.86    1.11    1.67
 2038    1.44    1.57    0.99    1.40    1.80
 2039    1.96    1.95    1.88    1.76    2.25
 2040    1.80    1.09    1.64    1.73    2.73
 2041    1.77    1.48    2.39    1.06    2.17
 2042    1.86    1.79    1.93    1.43    2.28
 2043    1.72    1.66    2.12    1.68    1.41
 2044    1.94    2.13    2.15    1.91    1.55
 2045    1.78    1.55    1.65    1.55    2.38
