Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        21.27   21.95   20.97   18.18   24.00
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.64   -0.34   -1.19   -0.40   -0.29
 1961   -0.64   -0.78   -0.42   -0.16   -1.21
 1962   -0.18   -0.63   -0.51    0.08    0.34
 1963   -0.50   -0.12   -0.44   -0.45   -0.98
 1964   -0.10   -0.14    0.13    0.30   -0.69
 1965   -0.15   -0.03   -0.23   -0.43    0.07
 1966   -0.25   -0.15   -0.29   -0.18   -0.38
 1967   -0.48   -0.45    0.41   -1.30   -0.58
 1968    0.09   -0.34   -0.52    0.40    0.83
 1969    0.17    0.05    0.53    0.04    0.04
 1970   -0.36    0.26   -0.92   -0.28   -0.48
 1971   -0.26   -0.43   -0.25    0.15   -0.53
 1972   -0.41   -0.26   -0.84   -0.11   -0.43
 1973    0.07    0.06    0.42   -0.22    0.02
 1974   -0.21   -0.13   -0.81    0.29   -0.20
 1975    0.06    0.39    0.33   -1.02    0.55
 1976   -0.17   -0.16    0.25   -0.16   -0.61
 1977   -0.17   -0.11    0.25   -0.36   -0.45
 1978   -0.19   -0.09   -0.60    0.24   -0.33
 1979   -0.23   -0.05    0.27   -1.28    0.13
 1980   -0.39   -0.64   -0.18   -0.90    0.17
 1981   -0.28   -0.87    0.02   -0.11   -0.16
 1982    0.00   -0.04   -0.34    0.55   -0.16
 1983   -0.05    0.15   -0.04   -0.30   -0.00
 1984   -0.26    0.10   -0.98   -0.24    0.08
 1985    0.39   -0.23    1.45    0.18    0.15
 1986   -0.20   -0.18   -0.04   -0.14   -0.45
 1987    0.45    0.62    0.70   -0.04    0.50
 1988    0.12    0.07   -0.08    0.05    0.44
 1989    0.29    0.49    0.51    0.78   -0.64
 1990   -0.39   -0.21   -0.54   -0.25   -0.56
 1991   -0.02   -0.53   -0.59    0.43    0.60
 1992    0.14   -0.04    0.18    0.67   -0.25
 1993    0.26    0.29    0.41    0.64   -0.31
 1994    0.41    0.93    0.44    0.35   -0.07
 1995    0.50    0.56    0.24    0.35    0.85
