Frequency of Hot Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        10.97   10.56   11.58   11.82   11.78
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961     6.24    4.65    6.13    3.91    1.23
1962     7.07   14.43    8.47    9.81    6.32
1963     8.18    3.87    4.57    3.51    8.24
1964     4.67    1.77    9.89    4.46    1.34
1965     5.18    8.01    3.48    4.24    4.66
1966     9.23    6.15    5.33    9.72   12.38
1967     4.74    3.92    4.32    3.44    2.55
1968     5.59    7.10    6.81    4.72    5.57
1969    12.60   18.90   18.47    6.02    8.99
1970     8.80    5.60   11.53    6.89    3.32
1971     5.80    4.02    7.07    6.43    2.22
1972     7.95    9.60   10.86    5.48    6.64
1973    11.56    8.30   13.61   11.63    5.42
1974     8.40   12.39   14.56    7.20    6.89
1975     6.89    8.59    4.12    2.20    6.54
1976    10.04   14.49   16.11    3.91    5.15
1977     8.03   11.84    3.84   11.10    9.44
1978     8.84   22.87   14.46    7.64    2.32
1979    15.81    3.39   18.74    8.97   17.47
1980    12.66   19.01   20.58   11.32   21.80
1981    11.18    8.65   12.17   14.66    7.62
1982     9.66    1.20    9.33   10.33   10.10
1983    11.92   16.51    7.69   21.63   12.32
1984    15.11   19.78   10.57   22.00   21.69
1985    13.92    9.12   15.42    9.98   17.58
1986     8.51   10.98    7.55   10.10   10.02
1987    14.36    8.87   11.92   13.17   18.32
1988    10.72    5.36   15.98   18.85   12.44
1989     9.82   10.72   12.45   13.23   19.60
1990    20.36     NaN    4.53   31.41   30.42
1991      NaN     NaN     NaN     NaN     NaN
1992      NaN     NaN     NaN     NaN     NaN
1993      NaN     NaN     NaN     NaN     NaN
1994      NaN     NaN     NaN     NaN     NaN
1995      NaN     NaN     NaN     NaN     NaN
1996      NaN     NaN     NaN     NaN     NaN
1997      NaN     NaN     NaN     NaN     NaN
1998      NaN     NaN     NaN     NaN     NaN
1999      NaN     NaN     NaN     NaN     NaN
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
