Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
 YEAR  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   20.83   21.69   37.60   17.42   16.16
 1961    8.09   19.85   15.22   25.61   23.05
 1962   13.37    9.33   35.97   22.34   40.00
 1963   10.60   49.05   28.80   33.33   11.83
 1964   20.68   13.69   34.86   31.51   35.20
 1965   22.95   21.29   31.64   11.95   36.33
 1966   10.34   18.93   27.29   22.12   15.12
 1967   17.97   16.98   23.80   46.60   34.68
 1968    8.16   14.20   23.39   24.15   24.70
 1969    4.62   18.09   26.29   24.01    7.37
 1970   17.02   14.20   17.29   24.04   40.88
 1971   12.92   22.00   19.18   18.77   11.02
 1972    9.03   15.33   35.03   26.13   32.40
 1973   11.99   19.57   42.14   21.44   25.66
 1974    9.88   11.35   32.73   21.46   17.11
 1975    9.49   15.49   31.55   13.78   20.81
 1976   20.41   13.24   28.55   39.00   13.25
 1977   14.21   25.48   24.92   14.72   48.10
 1978    7.39   17.40   23.15   11.92   11.50
 1979   13.01   13.57   32.94   38.06   37.77
 1980    4.13   19.55   17.80   37.61   36.75
 1981    9.99   16.23   18.80   18.67   28.29
 1982   10.45   16.39   18.58   15.00   36.48
 1983   14.86   17.20   23.84   23.90   22.71
 1984    5.55    9.44   15.75   31.35   20.93
 1985    9.24    9.04   18.27   34.80   29.38
 1986   17.60   12.08   27.45   25.95   29.35
 1987   13.21   31.34   37.40   28.79   23.20
 1988   13.99   10.20   36.99   16.82   31.95
 1989   21.83   16.42   28.13   43.79   45.27
 1990   19.37   17.52   51.56   13.06   40.43
 1991   11.74   12.68   31.54   22.40   39.89
 1992    6.30   16.28   24.67   18.25    8.49
 1993   19.06   22.53   18.61   37.26   34.37
 1994   24.09   19.93   59.28   25.22   51.12
 1995   14.20   11.96   21.25   27.95   40.03
 1996   21.07   15.87   12.95   42.05   24.69
 1997   13.68   18.77   31.17   18.08   34.82
