Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        26.58   25.24   27.45   26.98   26.63
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.32   -0.56   -0.61   -0.40   -0.25
 1961   -0.43   -0.31   -0.35   -0.46   -0.61
 1962   -0.23   -0.48   -0.38   -0.03   -0.04
 1963    0.04    0.18    0.26   -0.00   -0.29
 1964   -0.45   -0.78   -0.23   -0.28   -0.50
 1965   -0.66   -0.40   -0.70   -0.73   -0.80
 1966   -0.55   -0.52   -0.57   -0.48   -0.62
 1967    0.30    0.14    0.56    0.23    0.28
 1968   -0.28    0.40   -0.12   -0.67   -0.72
 1969   -1.07   -1.23   -0.98   -1.12   -0.94
 1970   -0.44   -0.60   -0.23   -0.42   -0.52
 1971   -0.06    0.22   -0.08   -0.25   -0.13
 1972    0.04    0.17    0.40   -0.03   -0.38
 1973   -0.35    0.02   -0.54   -0.48   -0.42
 1974   -0.12    0.00   -0.24   -0.05   -0.18
 1975   -0.23   -0.18   -0.11   -0.18   -0.46
 1976   -0.46   -0.56   -0.40   -0.57   -0.30
 1977   -0.01    0.29   -0.11   -0.15   -0.08
 1978   -0.28   -0.07   -0.66   -0.29   -0.09
 1979    0.11   -0.29    0.52    0.32   -0.11
 1980   -0.35   -0.58   -0.50   -0.25   -0.08
 1981    0.33    0.71    0.55    0.24   -0.17
 1982   -0.16   -0.34   -0.14   -0.08   -0.08
 1983   -0.30   -0.04   -0.51   -0.29   -0.36
 1984   -0.30   -0.21   -0.47   -0.36   -0.15
 1985   -0.07   -0.21    0.28   -0.17   -0.18
 1986   -0.06   -0.27    0.12    0.03   -0.11
 1987    0.10    0.05   -0.03    0.36    0.02
 1988    0.36    0.19    0.44    0.57    0.24
 1989   -0.10   -0.23   -0.09   -0.17    0.10
 1990    0.47    0.64    0.27    0.42    0.54
 1991    0.38    0.55    0.53    0.17    0.28
 1992   -0.14   -0.33   -0.19   -0.16    0.13
 1993    0.13   -0.00   -0.11    0.37    0.27
 1994    0.38    0.60    0.26    0.33    0.32
 1995    0.28   -0.35    0.45    0.52    0.50
 1996    0.13    0.31   -0.15    0.05    0.30
 1997    0.17   -0.37   -0.03    0.31    0.76
 1998    0.42    0.13    0.88    0.47    0.20
 1999    0.13    0.77   -0.12   -0.29    0.15
 2000    0.33    0.16    0.50    0.25    0.42
Projections under SRES A2 scenario
 2000    0.73    0.74    0.83    0.68    0.23
 2001    0.15   -0.01    0.01    0.10    0.50
 2002    0.86    0.46    1.38    1.08    0.51
 2003    0.16   -0.31    0.15    0.48    0.32
 2004    0.70    1.31    0.44    0.68    0.39
 2005    0.54   -0.02    0.90    0.83    0.44
 2006    0.49    0.07    0.26    0.75    0.89
 2007    0.90    0.93    0.91    1.02    0.75
 2008    0.81    1.10    0.59    0.73    0.82
 2009    1.10    1.90    0.85    0.81    0.86
 2010    0.90    0.67    0.85    1.01    1.09
 2011    0.64    0.24    0.62    0.65    1.04
 2012    0.85    0.59    1.05    1.01    0.76
 2013    0.56    0.23    0.18    0.92    0.90
 2014    0.75    0.98    0.92    0.52    0.56
 2015    0.75    0.72    0.57    0.74    0.98
 2016    0.97    0.89    1.51    0.86    0.62
 2017    0.43    0.36    0.35    0.28    0.74
 2018    0.82    0.38    0.95    1.02    0.91
 2019    0.89    1.14    0.99    0.76    0.69
 2020    0.72    1.06    0.57    0.62    0.62
 2021    1.03    0.66    0.99    1.16    1.33
 2022    0.63    0.41    0.85    0.64    0.61
 2023    0.92    0.79    0.98    1.22    0.70
 2024    0.81    0.39    0.98    1.06    0.81
 2025    0.66    0.70    0.53    0.60    0.81
 2026    1.27    1.43    1.26    1.25    1.14
 2027    1.01    1.48    0.92    0.86    0.77
 2028    0.85    0.69    0.83    0.81    1.05
 2029    1.26    1.26    1.62    1.17    1.00
 2030    0.76    0.87    0.64    0.66    0.87
 2031    1.34    1.29    1.50    1.43    1.12
 2032    1.58    1.46    1.68    1.62    1.56
 2033    1.35    1.20    1.20    1.32    1.69
 2034    1.73    2.19    2.20    1.53    1.00
 2035    1.16    0.53    1.19    1.46    1.47
