Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
        141.5    39.1   148.2   186.5   192.3
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    8.74    5.96  -12.40   17.42  -11.09
 1961    4.02   -4.00   -3.91   15.14    8.83
 1962  -13.75   -7.71  -23.80  -20.04   -3.47
 1963    6.72   26.79   18.04   -6.44  -11.52
 1964  -12.00   -6.64  -12.01  -19.42   -9.92
 1965    0.98   -2.96    9.54   -4.15    1.47
 1966   -0.96    7.79   -6.65  -11.75    6.76
 1967   -0.39    3.77   -3.19   14.24  -16.38
 1968    0.75   -6.99   15.03   -5.79    0.74
 1969   -7.76   -6.51   26.29  -19.58  -31.24
 1970  -10.38    8.18   -1.73  -26.84  -21.12
 1971   -1.59   -2.77  -21.29    9.32    8.37
 1972    5.66   15.33   27.48   -8.45  -11.71
 1973   11.99    3.21   15.70    3.40   25.66
 1974    9.18    0.91   32.73   21.46  -18.38
 1975   -4.52  -12.74  -25.01   13.78    5.90
 1976    2.17    1.60    6.14    8.77   -7.85
 1977   14.21    6.41  -12.40   14.72   48.10
 1978   -3.09   -6.32   -2.10   11.92  -15.85
 1979  -15.36  -12.30  -15.96  -17.01  -16.18
 1980   -2.93    3.70   11.80    6.25  -33.49
 1981   -9.56  -11.93   18.80  -36.37   -8.76
 1982  -13.39   -7.73  -16.10  -13.40  -16.34
 1983    0.62  -11.23   -6.94   15.50    5.15
 1984   -7.73   -7.21    0.72   -6.41  -18.03
 1985   -7.59   -4.32   -4.59  -22.10    0.64
 1986    0.11   -7.20   11.46    1.15   -4.95
 1987    2.20   -0.57  -31.14   23.59   16.90
 1988    7.60    3.52   -3.04   16.19   13.73
 1989    0.57   10.30  -18.15    8.09    2.05
 1990   -2.80   -8.25   11.92    4.86  -19.72
 1991  -15.95  -12.53  -16.07  -25.83   -9.36
 1992   -5.26   16.28   -1.35  -39.74    3.75
 1993    4.71   -9.52  -10.92   37.26    2.03
 1994   16.53    0.96   17.56   11.29   36.31
 1995   14.20   11.43    9.17   -3.83   40.03
 1996    3.08   12.28   -7.02   17.63  -10.57
 1997   -2.76   -3.54   13.53  -14.05   -6.98
 1998   -2.40   -0.55    4.63   -3.49  -10.20
 1999   12.50   24.60   12.17   -7.63   20.84
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   15.62   24.99   26.95  -32.70   12.23
 2001    4.42    2.36   -9.31   32.66   -8.04
 2002  -15.08  -13.77  -19.77  -29.98    3.19
 2003    2.32    0.74   -4.00   14.07   -1.53
 2004   13.62    2.15    3.60   38.04   10.68
 2005    9.18   -2.66    6.28   15.59   17.50
 2006   -1.84  -12.53   10.74    6.94  -12.52
 2007    3.29   -9.27   -3.58    6.99   19.03
 2008    4.42   -4.18   -4.11   32.94   -6.98
 2009   16.61   22.50   -6.06   10.68   39.33
 2010   -9.02    9.06  -27.47  -24.81    7.13
 2011  -10.74  -13.05    1.58  -23.04   -8.46
 2012    6.89   19.83   -6.60   17.08   -2.74
 2013    1.67    5.69   28.01  -23.56   -3.44
 2014   -3.47  -11.09   14.61   -9.64   -7.75
 2015    8.52    2.20   23.03    1.49    7.36
 2016    7.59   13.02    6.55   10.66    0.11
 2017    6.76   -8.07   -1.14   28.46    7.79
 2018   -0.39   12.54  -23.94    4.93    4.92
 2019    9.74    6.67    3.90   14.04   14.35
 2020    8.85   -7.77  -24.90   48.15   19.93
 2021   -3.94   -9.86   -8.99    7.45   -4.34
 2022    1.41    4.28  -22.82   -1.01   25.18
 2023   14.09    3.82   27.82   -3.24   27.96
 2024    8.19   -5.07    1.37   40.07   -3.61
 2025    7.32   -7.68   -4.90   20.27   21.60
 2026    9.18   24.22    2.70   17.16   -7.38
 2027    8.50   16.33   12.70   -7.95   12.93
 2028   11.40   -1.02    5.27   27.33   14.00
 2029   -3.75   15.41   -0.13  -25.21   -5.09
 2030    7.14   -4.54    7.00    1.03   25.08
 2031   -0.40  -12.56   -7.72   13.04    5.62
 2032    2.64   -0.43   -8.10    3.58   15.51
 2033    8.69   -4.63  -17.06   28.16   28.28
 2034   -1.45   -4.30    2.48  -31.67   27.70
 2035   25.20   16.43   33.01   33.25   18.10
 2036   21.23    6.26   12.15   42.70   23.81
 2037   -8.40   -0.37    9.68  -26.24  -16.65
 2038   18.80    1.29    3.68    9.52   60.72
 2039   -3.84    3.51   16.23  -30.17   -4.94
 2040    2.31    6.47  -12.90   14.42    1.28
 2041   17.35    7.78  -24.50   56.65   29.48
 2042    5.57   -3.54   -5.38   13.21   18.00
 2043    9.43   -5.77   -7.75   19.86   31.36
 2044   10.90   -4.63    9.70    6.01   32.50
 2045    2.36   -8.75  -17.43   19.88   15.71
 2046    8.49    6.06   -1.69   21.94    7.67
 2047    0.36  -19.21  -13.59   18.07   16.17
 2048   12.16   -5.21    4.51   20.01   29.34
 2049   12.49  -18.23   -2.17   36.79   33.55
 2050   -8.67   -7.00   22.36  -16.20  -33.83
 2051   13.10  -15.08   24.34   21.04   22.09
 2052    1.57    7.27  -27.38    9.98   16.42
 2053    5.35    2.52  -10.51   17.74   11.64
 2054   15.19    3.94   30.57   19.26    7.00
 2055    5.92   -8.16  -52.67   46.99   37.49
 2056   13.66    2.02    9.11  -13.02   56.51
 2057   28.70    6.39  -11.95   52.03   68.33
 2058    6.92    1.97   25.27    5.80   -5.35
 2059   14.84   18.50   21.65    7.70   11.50
 2060   19.03    7.25   18.36   12.96   37.57
 2061   -7.90  -12.07  -20.96  -16.58   18.02
 2062   18.52    3.35   15.16   19.68   35.89
 2063    9.88  -11.57   16.48   17.81   16.81
 2064   -0.03   -7.99   -4.32   20.46   -8.29
 2065    4.25    7.77  -17.33   25.79    0.76
 2066    5.40    6.89   -2.58   23.92   -6.62
 2067   18.75    5.59    4.93   18.68   45.80
 2068   -7.87   -3.91    3.34  -31.88    0.96
 2069   11.43    3.36  -12.25   28.96   25.64
 2070   25.60   -8.24   27.56   27.15   55.92
 2071   10.69   -5.72   -7.40   14.18   41.70
 2072   25.28   12.58   27.82   29.22   31.48
 2073   26.52    1.15   36.72   34.35   33.87
 2074   14.34    2.99   26.10   31.21   -2.93
 2075   22.26   12.42   15.05   29.76   31.82
 2076    7.83   -1.19  -18.65   32.59   18.57
 2077    1.84   -0.99   -1.54    4.21    5.69
 2078   47.53   18.05   32.18   61.26   78.63
 2079   14.49   12.12   13.56   14.69   17.58
 2080    5.29   -9.69  -11.56   19.36   23.04
 2081   26.34    4.79    2.67   37.49   60.40
 2082   11.77    3.88   50.48  -14.88    7.62
 2083   13.59    7.90  -19.33   58.91    6.87
 2084    3.61   -3.85  -30.34   31.39   17.25
 2085   11.92   11.89   10.29   -5.71   31.22
 2086    7.47    9.17   12.12  -11.74   20.34
 2087   12.95   11.31    0.97   27.80   11.73
 2088   20.50   16.90   -4.06   48.80   20.37
 2089   29.76   29.19   12.86   14.23   62.77
 2090    6.56   -0.78    7.72  -21.11   40.41
 2091   10.74    0.98  -10.69   -3.22   55.88
 2092   43.63   12.73   28.99   59.34   73.48
 2093   41.00   12.72   34.79   75.87   40.62
 2094   -3.45   -3.91  -22.17   -7.41   19.68
 2095   14.08   18.94   37.11  -25.21   25.50
 2096   20.60   30.99  -11.09   34.92   27.57
 2097    4.52   27.30   12.50  -23.88    2.16
 2098   23.33   10.18   20.16   24.86   38.10
 2099   17.55    9.26   34.68   -9.77   36.02
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000   15.62   24.99   26.95  -32.70   12.23
 2001   -6.54   -1.85   16.47  -13.81  -26.99
 2002   -7.70   -8.04  -24.84    4.84   -2.77
 2003    7.87   11.23   10.02   -3.55   13.78
 2004    7.39    3.28  -12.50   15.76   23.04
 2005    5.67    9.03   13.03  -14.39   15.03
 2006    6.99  -13.69    9.89   10.61   21.14
 2007   -6.61   -5.56  -18.50   -4.56    2.19
 2008    4.21    9.03   -3.17   -2.66   13.65
 2009    6.35    0.99   24.97   -6.26    5.71
 2010  -17.28  -14.81  -17.57  -42.34    5.60
 2011   14.89   43.29    9.30  -27.96   34.92
 2012    7.72    7.41    6.05    0.21   17.22
 2013   17.31    1.26    6.50   36.55   24.93
 2014  -13.18  -12.73  -15.36  -14.98   -9.65
 2015   19.23    8.27   13.85   15.44   39.34
 2016   13.65    0.63   26.31    1.63   26.04
 2017   -4.69   -6.10    9.50  -13.92   -8.22
 2018    9.05   20.63    2.88    5.73    6.95
 2019   -0.49    0.80    5.45  -19.50   11.27
 2020    9.70    6.26  -13.64   32.76   13.42
