Frequency of Cold Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.99     9.98     9.98    10.00     9.99
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     14.50    14.78    16.47    16.56     8.21
1962     12.08    14.60    13.16    17.67     2.66
1963      9.10    11.94     8.69     4.88    13.50
1964     12.94    16.75     2.38    11.31    17.18
1965     16.81     4.02     1.90    29.11     8.13
1966     16.70    14.93    31.57    16.75    12.33
1967     17.58    17.39    20.57    16.25    15.24
1968     16.92    19.17     1.18    21.97    17.71
1969     10.97     9.61     7.74    12.37     7.57
1970      3.78     5.56     4.62     6.04     0.27
1971     11.19    13.51    21.32     9.02    12.19
1972      9.53    10.80     3.76     9.79    16.78
1973      9.74    18.12     5.40    12.76     2.79
1974     14.42    10.72    19.28    11.88    17.95
1975      5.51     6.27     5.79     5.51     6.50
1976      9.57     3.31    10.60     4.25    15.77
1977      8.08    13.85     1.42    12.48     2.38
1978      9.04    10.94    13.45     9.60     3.02
1979     13.06    13.86    18.50    12.92     4.66
1980      7.39    15.61     4.63     5.95    14.63
1981      7.98     7.65     6.80     5.95    10.37
1982     11.88     5.42    19.73    12.52     2.21
1983     12.56    17.31    24.78    10.51     6.73
1984     12.58    10.72     6.97    15.73     9.97
1985     17.85    18.03    13.12    29.03     8.66
1986     11.34     7.18     6.09     3.88    29.48
1987     11.44     9.41     7.22    13.94     8.83
1988     10.24     4.48     6.29    12.60     4.81
1989     12.35     6.47    16.76     7.86    15.67
1990      4.94     5.55     0.27     0.09    17.02
1991      8.64     4.67     3.91     6.73    11.37
1992     19.55    15.78    16.46    32.35    13.71
1993     13.05    16.98    29.59     9.53    10.64
1994      4.88     4.85     9.05     0.53    14.55
1995      8.05     3.04     5.11     4.26    11.94
1996      5.82     9.91     2.27    10.07     1.69
1997     14.13     6.95    10.44    18.15     2.09
1998      6.08    17.20     1.75     3.73    10.69
1999      4.94     5.37     4.07     2.30    12.47
2000     10.57     1.69     4.44    16.35     5.81
