Frequency of Cold Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.99     9.95    10.03     9.98    10.05
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      6.65     2.38    11.42    12.10     3.74
1962     15.36     6.80     7.33    19.89    24.62
1963     11.29    11.63     2.62    11.46    11.35
1964     12.79    12.67     7.83    21.97    11.01
1965     21.72    14.05    11.73    39.34    29.91
1966     14.33    13.26    11.06    28.42     8.34
1967     13.70    12.94    20.91     6.04    21.44
1968     15.15     5.07     9.01    25.47    16.50
1969      5.86     2.08    13.37     6.37     5.75
1970     19.06    17.12    12.40    35.71    17.60
1971      7.69     9.30     7.12     0.05     6.82
1972      8.80     0.74    18.27     3.12    15.92
1973      8.91    10.71     5.05    13.17     5.99
1974     12.01     4.35    13.44     6.60    25.31
1975     11.14     7.18    16.42     8.82    16.10
1976     10.18     2.28    10.44    14.84    11.57
1977      8.61    20.16     9.17     4.32     3.34
1978     15.67    10.72     9.25    21.50    14.83
1979     16.75    20.34    12.90     7.11    20.87
1980      9.65    11.94    14.34    11.95     3.93
1981      5.31     0.25    11.59     0.02     9.66
1982      8.16     9.79     7.46     7.52     4.95
1983     13.36    17.62    11.20     4.23    18.84
1984     11.74    21.98     8.17    17.11     1.79
1985      5.61     3.88     7.12     3.18     5.34
1986     13.69     8.64    12.00    26.68     5.97
1987     10.13    14.37    14.53    11.00     3.89
1988     11.04    26.30     5.70     0.19     7.45
1989      9.45    19.10     7.56     8.83     1.39
1990      6.61     0.15    15.72     2.18    14.39
1991      6.19     0.00     4.70     2.38    19.31
1992      8.08    12.79    17.13     0.81     5.78
1993      6.70     0.38     8.00     1.80    15.75
1994      5.54     4.82     0.67     7.83     3.09
1995      7.02     1.06     8.24     7.62    13.04
1996      6.16     2.85    12.12    14.24     1.13
1997     11.77    15.86     7.29    12.76     8.08
1998      9.82     0.44     3.85    20.80    12.23
1999     14.96    23.28     9.03    22.88     7.07
2000      6.16     8.37    10.36     1.55     3.83
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
