Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
        104.27    47.62    95.56    74.42    82.04
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961    -13.69    -9.52   -16.24     1.99    -7.36
1962     20.05    15.25    26.68    -0.70    -2.07
1963    -10.41    16.82    -3.44    -1.78    -9.23
1964     -2.10     1.34     5.70    -6.31   -15.93
1965      0.09     5.47    -1.79     2.91     2.59
1966      0.47     3.50     1.80   -12.33    -6.50
1967     -5.45    -0.34    -1.61     9.84     5.80
1968     -8.61    -4.59    -4.90     2.16    -1.80
1969     -7.19    -4.12   -12.48     0.14     0.53
1970      3.04   -12.40    -2.77   -13.61    13.97
1971     -9.82   -11.04    -5.51   -15.22    -5.54
1972     -2.26    13.51     1.03     3.72     1.21
1973     -3.36    -7.48     4.45    -6.65    -5.88
1974     -7.62    -8.74    -0.60   -20.72   -16.77
1975     -7.01   -13.20    -3.33    -0.51     2.07
1976    -10.53     1.87    -8.06    -5.14     3.31
1977      9.35   -12.77     2.43    -1.44    19.00
1978     -0.92     9.74    -4.48     0.37     1.23
1979     -5.11     2.11    -6.02     9.86    12.23
1980     -1.94     9.24   -12.48    22.69    -8.21
1981    -10.50     2.67    -6.72    -3.92   -13.89
1982      6.25     9.52     9.39    -0.99    -4.50
1983     -6.26    -8.62   -10.95   -11.54    12.38
1984     11.34     5.30     7.80   -17.61     1.30
1985      0.49    -6.73     2.83    16.87   -12.55
1986      3.06    10.33     5.78     3.29     7.70
1987     14.31    16.38    20.42   -12.14   -13.03
1988     -2.72    -3.97    -0.19     1.96     7.84
1989    -16.06    -0.04   -12.23     4.50   -10.94
1990     15.72    13.12    23.87     3.94    -1.26
1991     -3.87    15.06    -1.13     3.37    -5.39
1992     -0.45     3.47   -16.21     1.08    18.44
1993      6.35    -4.33     5.74    12.76    -7.99
1994     13.86    -2.57    -3.61    34.77     5.68
1995    -12.81    -6.47   -10.47    -3.74    -5.69
1996      9.56    -2.02     6.38    15.03     6.12
1997      6.91     4.95    12.94   -18.98     0.08
1998    -11.64    -7.28    -9.35   -20.44    -1.32
1999     12.63    -9.60    11.07    18.45     0.38
2000      4.80    19.01    10.77    -3.24     7.12
Projections under SRES A2 scenario
