Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
          9.98    10.02    10.00     9.98     9.98
Timeseries (% days occurring)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     19.17    37.42    28.38    15.18    19.70
1962     24.00    31.53    30.58    35.37    23.84
1963     21.47    38.39    35.16    23.48    21.43
1964     24.75    21.67    38.01    34.48    26.19
1965     21.00    34.21    26.21    20.94    23.43
1966     23.33    43.00    36.89    27.11    30.41
1967     20.60    40.54    34.39    22.63    22.87
1968     17.52    18.02    20.93    21.43    18.89
1969     20.82    21.73    17.90    20.41    22.87
1970     18.23    30.30    25.39    13.13    24.56
1971     17.87    21.69    23.07    14.75    26.17
1972     12.78    18.96    17.59    11.62    11.34
1973     19.78    10.82    20.86    32.41    19.34
1974      9.97    19.46    23.87     6.82    10.20
1975     12.34    11.29    14.41    15.08     4.22
1976     15.31     8.01    14.52    15.89    22.22
1977     13.69    17.10    12.49    18.54    11.02
1978     12.06     5.57     7.93    14.93     5.99
1979     11.25     4.44    12.20    11.66    13.03
1980     12.26    14.39    14.75    14.13     7.56
1981      8.17    16.70     9.30     6.30     7.28
1982      9.28     8.44     9.11     8.08     9.18
1983      6.51     9.00    10.08     5.57     8.04
1984     17.13    12.50    12.30    32.58     9.84
1985      9.81    16.60     5.80     5.86    10.39
1986     10.77     5.85     9.85     7.23     9.53
1987      7.18    10.05     5.80     6.51     4.79
1988      7.56     8.81     6.06     3.82     4.85
1989      9.14     2.00     5.85    10.72     7.21
1990      6.11     3.91     2.35     4.09     9.68
1991      4.49     5.47     6.99     3.80     4.78
1992      5.85     3.39     6.15     6.43     6.90
1993     10.97     4.27     3.07     8.77    15.34
1994      6.85     5.72     5.28     5.11     6.60
1995      7.59     9.74     3.13     5.93     5.53
1996      3.75     1.14     1.92     3.21     6.98
1997      4.26     4.54     3.72     1.40     4.96
1998      4.66     7.33     2.79     2.12     7.51
1999      3.90     3.15     3.48     3.00     4.44
2000      4.09     3.09     1.63     1.24     3.27
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
