Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
        129.7    22.0   125.2   196.1   175.6
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
 1960    2.17   -4.70    9.54   -2.27    6.33
 1961    3.34   -2.71  -12.10    1.37    1.46
 1962    6.95  -10.40   16.44   -2.67   24.49
 1963   -0.13   10.28   14.82   -1.65  -23.89
 1964    3.02   -7.10   19.64  -21.77   21.39
 1965    2.60    6.98   -2.20   14.02   -8.35
 1966   11.62   -3.87   29.64   10.89    9.89
 1967    1.03   -6.86   -5.92   12.51    4.47
 1968    1.83    2.95   25.65   -6.89  -14.34
 1969    9.85   -0.88   27.73   31.34  -18.73
 1970   -0.03   -6.69   -5.60    8.42    3.81
 1971    4.47    5.91   -6.40   16.14    2.30
 1972   -0.40   -0.11    4.17   -3.22   -2.38
 1973   -3.73    4.78   10.06  -16.58  -13.12
 1974    5.82    3.99   12.04   -3.20   10.53
 1975    1.40    4.44   -6.58   -5.83   13.64
 1976    2.57   10.19   -1.67   -2.37    4.21
 1977   -8.78    1.03  -19.67   -1.84  -14.56
 1978   10.76    5.55   11.34   10.46   15.78
 1979    2.67    0.70    6.77   11.53  -13.00
 1980    5.18   -3.52    3.67   -0.28   20.84
 1981   -1.92   -5.90    8.58   -2.39   -7.97
 1982    5.62    9.83    4.84    3.72    4.07
 1983  -23.95  -12.06  -37.74  -14.17  -31.81
 1984   -4.16    2.95    7.41   -7.16  -19.84
 1985    2.95   -1.26   19.35   -3.71   -2.56
 1986   -7.39    2.18  -11.63  -18.09   -2.02
 1987  -12.94   -8.36  -19.57  -10.58  -13.25
 1988    1.15   -0.99    3.41   -0.76    2.94
 1989   -8.19   -7.95   -5.53   -1.06  -18.21
 1990   -2.29   -6.33  -14.76   10.34    1.60
 1991   -1.09    5.04   24.46    4.33  -38.18
 1992    6.32  -10.76    7.13    3.04   25.86
 1993    3.89   -7.28    5.71   24.07   -6.95
 1994    4.72    2.06   -3.39    5.54   14.66
 1995   -1.09   -8.16   -2.61   -0.57    6.98
 1996    5.57    6.28   34.72  -11.03   -7.68
 1997    4.04   -8.57   14.42    9.43    0.88
 1998   -2.81   -3.08  -25.07  -16.19   33.10
 1999    5.58   11.18  -20.12   11.01   20.24
 2000   -6.98   -4.82  -15.44   10.95  -18.62
 2001   -8.91   -7.55   -8.80  -19.83    0.54
 2002   -1.21   -0.59    8.71   16.08  -29.02
 2003  -24.99    3.49  -18.54  -22.73  -62.16
 2004  -15.28   -3.86  -21.77  -41.40    5.91
 2005  -26.57   -3.66  -15.11  -87.40   -0.08
 2006   -4.03    6.41   -5.84  -28.41   11.74
