Maximum 1-day rainfall - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        86.73    7.62   35.26   45.37   31.92
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN   -3.68  -11.50     NaN     NaN
1961   -17.68   -1.00    0.20   -3.01  -10.28
1962     1.62    5.35    5.02   12.53   -4.90
1963    -9.41   -1.83   -1.38   17.59   19.93
1964   -19.48    6.88    3.05   -7.26   -8.56
1965     0.82   -2.36   -3.46    6.06   -5.26
1966    16.07    0.76    3.16    9.40   -5.11
1967   -11.55    9.37    0.42   -6.40   -6.17
1968    20.97   -3.84   11.59   33.03   13.34
1969   -16.73    0.83    2.02  -10.18   -0.97
1970     3.46   -2.54  -11.43   -9.87   -0.27
1971    -1.83    5.42   -1.03   -2.80   -1.22
1972    -4.73    0.14    7.49   -5.01   14.14
1973     6.30   -0.48   -0.93   11.06   -2.72
1974    -8.27    0.21   -3.27   12.59   -3.61
1975    -0.65    7.69    2.37    4.17    1.67
1976   -17.02   -4.35   -6.11  -15.15    0.76
1977    -6.26   -2.88    6.29   -4.55   -6.15
1978     1.35   -2.57   14.21  -12.81   -4.34
1979    27.33   -1.96   10.11   21.36    8.01
1980   -20.59   -2.82   -5.06    0.62   -2.77
1981    -6.41    5.99   -0.66    3.28   -6.42
1982     9.68   -1.90    3.64   -5.86  -11.58
1983   -19.45    0.33   -3.28  -12.23  -13.48
1984    -9.73   -1.34   -4.22   -4.46    3.34
1985     0.82   -0.99    5.16    7.14    1.37
1986    32.89   -4.30   -1.07    2.66   10.29
1987    -9.80   -4.60  -10.18    7.62    6.07
1988    37.88   -0.75    7.32   17.20    1.75
1989     0.55   11.71   -7.15    3.13    7.78
1990   -15.51     NaN   -2.21  -18.14   -2.55
1991      NaN     NaN     NaN     NaN     NaN
1992      NaN     NaN     NaN     NaN     NaN
1993      NaN     NaN     NaN     NaN     NaN
1994      NaN     NaN     NaN     NaN     NaN
1995      NaN     NaN     NaN     NaN     NaN
1996      NaN     NaN     NaN     NaN     NaN
1997      NaN     NaN     NaN     NaN     NaN
1998      NaN     NaN     NaN     NaN     NaN
1999      NaN     NaN     NaN     NaN     NaN
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
