Frequency of Hot Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        13.54   11.48   13.97   13.42   14.43
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960     5.02    8.76    0.71    3.76    6.57
1961     2.77    3.80    4.27    1.58    2.22
1962     3.83   11.03    1.53    1.84    5.83
1963     8.70    3.85    2.91   12.69    9.09
1964     3.83    9.83    2.58    0.74    1.28
1965     2.54    1.66    0.55    0.73    3.73
1966     4.11    3.50    2.21    6.75    3.60
1967     3.00    5.87    1.70    1.19    1.71
1968     5.56    9.91    0.75    9.57    6.22
1969     7.68   11.80   10.92    7.33    2.05
1970     7.39    5.15    7.29    8.04    5.87
1971     4.07    7.89    3.71    2.29    2.81
1972     7.00   22.11    2.74    4.09    7.88
1973    15.61    6.27   14.41   16.79   10.56
1974     4.58    2.16    5.48    7.81    0.87
1975     2.43    7.34    1.60    1.89    3.01
1976     3.37    7.41    2.20    1.45    2.60
1977     8.95    8.35   14.07    7.24    8.57
1978     5.61   10.65    3.37    2.39    4.17
1979    11.65   18.40   13.05   12.91   11.65
1980    11.80    4.79    7.84   13.70   14.36
1981     8.36    5.07    9.28   11.28   12.74
1982     7.53    9.43    5.46    7.79    6.53
1983    18.48    9.76   30.12   14.68   23.22
1984    18.22   12.05   20.99   19.42   17.70
1985    16.66    6.76   16.77    8.97    8.47
1986     8.92   14.11   11.35    7.46    5.34
1987    28.33   23.01   28.77   43.14   31.58
1988    19.77    4.06   33.32   11.42   19.67
1989    14.31   19.82   10.70   19.03   18.17
1990    23.50   37.01   21.05   15.81   33.77
1991    17.88   11.64   15.80   18.44   15.10
1992    10.70    9.04   11.35    8.46   11.64
1993    17.15   11.78   15.49   15.90   26.44
1994    12.33    1.60   16.66   21.82   20.09
1995    19.13   23.18   16.89   26.11   27.85
1996    17.67   11.24   19.13   23.28    9.75
1997    21.51     NaN    7.60   24.25   43.71
1998    27.42     NaN   32.69     NaN     NaN
1999    15.81     NaN   19.92     NaN     NaN
2000    14.91     NaN   16.57     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
