Maximum 5-day rainfall - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
       120.93    7.48   45.86   73.53   47.51
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
1960    -7.13   -1.58   -8.39   -0.84    5.55
1961   -11.07    1.37    3.14    2.32  -14.66
1962    16.08    8.10    3.34   19.76    6.50
1963    36.93    2.61    2.24   26.05   43.06
1964     3.98    9.89    4.98   -0.33   -0.74
1965    15.64    1.10   -5.34   30.87   -3.60
1966    13.94    5.88    9.58    9.66   -4.42
1967     0.54   12.94   -0.13   -2.21   -3.88
1968    33.78   -2.85   21.18   59.31    9.08
1969    -3.32    2.29    1.75    8.20    8.01
1970    15.04   -1.24  -12.80    5.49   -5.69
1971    -8.38    9.26    5.61    3.79   -8.69
1972   -13.35    5.57   15.57   -4.87   -3.98
1973   -16.26    0.12   -5.21    2.38  -12.38
1974     3.95    5.83   -2.50    8.06   16.22
1975    10.17   11.64    3.09    5.50    5.25
1976    -4.47   -2.90   -5.68  -13.45   10.22
1977   -10.75   -1.05    8.81   -4.29   -0.48
1978     0.44   -1.26   22.36  -13.03   -5.95
1979     6.36    3.17   11.45   15.02    1.12
1980     6.18   -0.90   -6.91   -4.63   15.26
1981    -4.89   10.63   -2.38    3.00  -18.05
1982   -16.43    0.17    7.86  -13.84    7.63
1983   -15.99    2.06    6.32  -17.55  -19.15
1984   -21.77    1.02  -10.96  -15.77   -4.31
1985    -8.53    0.54   -6.62   11.48   -6.53
1986     2.80   -2.73   -4.09    9.48   22.99
1987   -19.22   -3.84  -14.27   -0.16    5.83
1988    15.11    7.90    2.63   22.93   -4.04
1989    16.64   20.63  -11.33    8.18   11.53
1990   -12.42   -7.21   -0.95   -7.71   -6.82
1991    59.27   -7.48     NaN     NaN     NaN
1992     4.49   -7.47     NaN     NaN     NaN
1993    -3.37   -7.30     NaN     NaN     NaN
1994    -5.45   -7.48     NaN     NaN     NaN
1995     4.59   -4.20     NaN     NaN     NaN
1996    10.13   -7.48     NaN     NaN     NaN
1997     1.15   -7.48     NaN     NaN     NaN
1998    -7.25   -5.61     NaN     NaN     NaN
1999    12.21   -2.94     NaN     NaN     NaN
2000     4.79     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
