Frequency of Cold Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         10.00     9.98     9.98     9.99    10.00
Timeseries (% days occurring)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     17.80     2.64     8.06    23.07    22.70
1962     12.95    12.12     7.57    12.58    13.74
1963     10.26     7.17    16.16     6.99    15.25
1964     15.56     8.12    19.31    18.19    15.13
1965     16.62    12.07    22.41    20.53     8.57
1966     17.70    21.68    13.18    24.10    11.61
1967     11.21     4.44    10.63    13.67    12.64
1968     13.47     6.26     5.21    17.20    11.46
1969     11.64    17.53     4.21    12.56    11.51
1970     24.14     7.94    27.85    37.13    16.08
1971      9.20    21.41     8.00     4.88    10.19
1972     12.46    16.04     3.63    14.52    13.75
1973     12.61     8.83    10.91    15.01    10.70
1974      8.02    10.91    11.90     7.21     3.83
1975     10.94    10.11     6.61    10.23    15.53
1976     12.91    23.51    13.85    12.64    11.93
1977      8.43     1.40     9.81     6.98    14.26
1978      7.42     1.99    10.05     6.49    11.64
1979     10.73    12.07    11.72    10.26     9.88
1980     11.30     6.72     7.46    13.51    10.79
1981     11.50    25.88    14.36     9.70     9.26
1982      6.32     0.34     9.67     6.72     6.78
1983      9.87    10.02    17.30     9.41     5.93
1984      8.07     3.28    11.37    10.93     5.19
1985      7.17     1.02    10.21     5.84    13.91
1986     15.75    23.84     9.15    18.06    13.00
1987      9.52     1.71    10.70     9.58    15.53
1988      7.12    17.32     4.70     3.11     9.25
1989      8.69     6.81     5.78     8.71     8.82
1990      7.14    13.20    12.56     3.53     7.39
1991      7.87     7.39     4.82     7.20     8.86
1992      9.74    14.18     7.17     7.38    11.42
1993      8.92    12.93     8.39     7.27     4.26
1994      8.06     5.33     7.46     8.67     9.02
1995      8.31     9.46    17.02     5.59     8.16
1996     10.19     6.96     6.48     8.78    13.19
1997      7.28     8.15     7.38     7.06     4.01
1998      9.90     5.84     3.35    11.62     9.18
1999     10.27     4.94     9.81    11.60     8.22
2000      4.54     5.94    10.53     3.43     3.69
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
