Frequency of Cold Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         10.00     9.97    10.03     9.96     9.93
Timeseries (% days occurring)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     13.77     8.47     9.01    13.42    20.48
1962     17.51    24.81    15.36    27.12     9.31
1963     15.50    15.22    15.61    17.45    12.71
1964     17.07     5.39    20.69     7.74    27.27
1965     16.65    28.65    12.18    19.65    17.23
1966     12.93    21.88    11.25    13.58    10.57
1967      9.38     6.86     8.22     8.75    11.73
1968     10.61    12.95     4.02    15.01    13.85
1969      8.53    10.05     7.12     8.88    10.21
1970     11.23    14.62     6.81    10.31    16.03
1971     10.99    12.71     8.37    16.93     8.12
1972     13.62    14.45    20.83     9.30    13.89
1973     10.12     2.72    12.77    13.11     6.22
1974      9.49     8.31     4.71     5.68    17.88
1975     13.38     9.92     8.73    17.10    15.82
1976     15.26    14.62    13.16    16.34    17.38
1977      9.01    10.07    10.75     9.32    11.46
1978      8.54     5.77     6.83    10.80     8.21
1979      9.49     5.19    14.34    12.93     5.64
1980     11.48    29.41    10.92     7.96     8.84
1981      4.55     5.59     3.64     3.09     5.14
1982     13.25     4.33    10.04    15.86    16.36
1983      8.68    21.63     5.88     9.67     8.10
1984     12.78     2.46    11.02     9.61    19.29
1985     12.98    14.11    17.09    15.16     9.47
1986      7.97     2.99    11.49     7.25     7.40
1987      9.04     6.22     7.66    10.55     7.61
1988     10.40    16.28    17.00    10.12     2.17
1989     10.71     7.97    14.76     8.10     8.76
1990      8.96     4.23     5.72     9.58    11.85
1991     12.50     7.97    16.55    10.39    11.05
1992      7.76     9.14     9.67     7.15     5.30
1993      4.74     3.83     3.14     3.93     4.37
1994      6.88    11.00     6.35     4.27     9.01
1995      8.43     6.49     9.09     6.43     7.52
1996      9.61     8.68     9.16     4.89    13.80
1997      7.75    11.11     5.08     3.65    12.32
1998      9.74    16.56     8.53    12.64     5.20
