Frequency of Cold Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
          9.93     9.95     9.96     9.95     9.99
Timeseries (% days occurring)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     14.32    12.17    26.53    12.75    13.39
1962      8.98    12.92     8.27     5.72     8.35
1963     16.89    11.93    13.22    12.85    27.13
1964     13.98    19.73    12.49     9.21    18.56
1965     22.93    23.65    24.03    38.41    14.60
1966     20.18    16.58    20.31    24.98    22.89
1967      5.43     0.43     2.50     4.53     6.51
1968     23.24     6.11    29.75    41.97    18.42
1969     26.09    29.51    30.95    33.06    20.37
1970     15.50    11.40     4.94    10.91    26.66
1971      9.29     8.03    18.92    11.68     6.37
1972     11.83     5.25     4.00     5.62    19.21
1973     15.81    20.32    15.27    16.74    12.07
1974     10.41     7.81    16.91     9.70    10.43
1975     17.96    14.81    21.41    16.00    21.55
1976      9.79    11.38    11.34    12.85     5.68
1977     12.14    13.50     6.94    11.79    14.34
1978     14.57    16.73    23.36    13.47    10.45
1979      6.56     7.98     4.94     5.81     5.95
1980     11.11     7.74    15.93    11.42    11.53
1981      9.17     3.15     6.58     4.69    15.52
1982     11.02    14.77    11.00    11.67     8.33
1983      9.41     2.56     7.61    10.81     9.02
1984     12.61    12.91     6.97     7.43    13.24
1985     14.81    21.69    13.44    15.49    13.53
1986      7.51     5.38    10.22     6.90     7.51
1987      8.37     5.01    10.33     5.91    11.32
1988      9.21     7.26     9.12     9.23    10.35
1989     13.89    17.89    15.72    29.20     4.65
1990      2.51     3.00     5.22     3.10     1.36
1991      4.50     1.51     3.69    13.82     1.66
1992      5.54     3.08    10.60     6.38     3.17
1993      7.68    15.03     3.52     1.84     7.91
1994      7.50     3.86     9.61     7.35     7.26
1995      6.54     8.96     4.43     4.43     7.28
1996     12.65    24.78     9.56    12.31    13.06
1997      5.70    13.61     6.00     3.35     4.02
