Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         65.07    34.57    55.10    35.01    62.77
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     -6.85    -2.71    -4.97    -0.85    -6.76
1962     13.87    11.69    -6.68    12.87    15.78
1963     -2.87   -11.67    -8.06    -7.01    -2.24
1964      7.09    -6.14     9.48     6.22     7.29
1965    -15.37    -2.07    -9.37   -14.93   -16.57
1966      2.96    -8.61     3.35     2.77    -2.83
1967     -2.56    -4.35    -0.39    10.24    -5.10
1968      3.63    -4.23    11.67   -15.01    -1.45
1969      2.92     0.99     4.81   -12.24     2.10
1970      2.28     3.88     0.95    -9.18     4.01
1971      5.55    15.50     9.71    -2.16    -1.38
1972      4.48    -4.12     4.51    21.13     6.24
1973     -6.25     4.99    -1.71    13.94    -4.83
1974      3.86     2.28     6.63     8.45     3.54
1975     -3.28   -10.54     2.87     4.18    -4.95
1976     -1.35     4.04     8.24   -13.96   -11.57
1977     -0.90    13.48     2.94   -16.94    -0.07
1978      4.88     0.65     1.91    -1.31     6.10
1979     -9.08     0.56    -5.06   -14.54    -8.37
1980     -3.40    -4.12     6.33   -12.40    -9.23
1981      5.10     5.03     0.62     9.34     6.99
1982      5.57     4.21     7.32    -3.91     6.67
1983     -3.36    -6.02    -2.04     4.34    -1.73
1984     -1.35     2.23     7.63     5.43    -6.42
1985     -5.46     0.06    -4.78   -14.69    -5.22
1986     -0.19    -7.68    -2.44     2.27     1.00
1987      7.23    -7.00     3.26     7.76     8.91
1988    -14.58   -11.13   -13.71   -11.91   -13.99
1989      7.29     6.50    -5.55     5.12     9.10
1990     10.32    14.49     8.02    26.56    12.00
1991     10.93     1.58     1.96    21.49    12.87
1992      2.97   -10.73    10.11    -5.05     1.79
1993     -3.55     6.57    -2.79   -12.44    -2.05
1994     -7.40    -3.11    -7.59     1.35    -6.80
1995     -6.37   -10.11    -7.41     0.03    -6.59
1996     -2.56   -10.96    -6.95    -0.06    -0.42
1997     -2.11    -5.35    -0.36    13.31    -0.20
1998     -0.98     2.19    -9.91   -10.21     1.00
1999      1.70     2.63   -12.70   -15.94     3.60
2000     -4.64     1.81   -14.86    -4.74    -2.51
Projections under SRES A2 scenario
