Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         10.00    10.01     9.97     9.97     9.96
Timeseries (% days occurring)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     11.03    13.14    12.06    10.96     6.99
1962     18.24     5.38    11.22    22.61    32.85
1963     25.97    30.57    26.90    26.09    25.07
1964     14.34    10.98    16.44    15.06    15.51
1965      9.17     3.85    10.44     6.74    14.75
1966      9.79    12.89     8.60     2.24    12.71
1967     15.68    14.03     8.10     9.23    31.28
1968     36.49    28.69    48.57    40.44    38.48
1969     23.91    43.03    26.78    22.53    16.03
1970     10.31    16.01     6.11     2.29    16.53
1971     27.72    33.09    30.08    27.10    33.23
1972     15.68    15.87    23.45    14.08    15.68
1973     17.20    16.89    12.47    19.50    17.10
1974      6.89    16.63     5.87     0.85     3.02
1975      6.22     2.22     0.43     1.75    15.86
1976     20.84     9.49    29.15    33.35    13.53
1977     13.91    18.04    15.94    17.75     3.88
1978      7.91     3.77     3.84     5.11    17.10
1979     12.24     8.10    17.77    16.85     6.53
1980     12.88    12.09    11.80    11.67    16.98
1981     16.01    17.38    15.65    20.92     9.26
1982     10.65     6.82    13.99    10.79    10.96
1983      6.75    10.56     5.16     6.20     2.72
1984      4.63     2.11     4.50     4.77     5.13
1985      8.15     6.89     4.61     7.37     8.88
1986     11.54     7.60    14.71    16.75     4.04
1987      6.97     7.03    11.54     7.91     3.11
1988      3.98     4.42     3.30     2.15     6.20
1989      8.44     2.63     8.37    13.90     8.02
1990      5.93     5.63     7.53     7.72     5.11
1991      5.17     4.07     5.13     4.19     8.79
1992      6.04     2.71     3.55     3.34    11.19
1993      6.68    10.14     7.16     6.62     3.43
1994      4.87     5.93     6.76     1.64     3.48
1995      8.75     0.29     2.85     7.69    21.67
1996     15.67    23.34    18.18    17.52     7.40
1997      2.55     1.69     0.83     0.70     4.86
1998      4.99     3.10     2.31     3.51     6.87
1999     10.37    25.72     6.14     5.02     8.31
2000     10.14     2.82     9.97    12.90    15.49
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
