Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         29.30    29.81    26.57    35.11    23.45
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     -1.52    13.03     4.68    -6.30    -4.73
1962     -3.96    19.38    -4.11     1.27   -17.71
1963     -1.82     4.96   -15.51    10.41    -0.00
1964     -3.60   -15.62     2.16    -9.15    -1.59
1965     -3.05     5.31    -0.12    -3.57    -7.38
1966      1.34     3.58    15.62   -10.76    -0.64
1967      4.30    17.31     5.73   -14.09    10.46
1968      2.85    19.70     5.87    -8.36     4.23
1969      1.51     6.18     5.50     8.00    -2.63
1970      0.19    26.60    -8.15    -2.12     1.74
1971     -1.03    17.63     9.20    -6.01    -7.78
1972      0.48     5.41     9.62     6.73    -5.91
1973      1.03     7.21     5.83     6.92    -9.81
1974     -2.46     1.64    -6.17     4.29    -5.17
1975     -4.14     6.91     1.24   -13.80    -4.23
1976     -1.63   -12.44    -4.58     8.22    -7.47
1977      3.88   -10.39     9.45    -0.17     3.56
1978      0.10    17.52     2.06    -2.54    -2.94
1979     -3.49    -2.62    -0.20   -20.18     0.12
1980      1.37    -4.46    -0.40    -4.21     7.07
1981      3.15     8.32    -1.52    -8.66    14.87
1982      0.03    -9.85     1.65    11.95    -7.10
1983      0.09   -13.06    11.68    -3.29    -1.68
1984     -2.75     7.73     0.58     1.95   -10.14
1985      2.81   -14.04     9.50   -16.29     8.80
1986      7.52    -0.51     3.76    20.24   -13.07
1987      8.27   -19.51     8.41    -1.97     9.52
1988     -2.30    -2.45     6.42     0.80    -7.34
1989      4.12     5.14     1.20    -1.43    10.09
1990     -0.59     5.75     4.09     8.63    -2.32
1991      0.77     6.74     3.64     1.43     8.18
1992      2.49     3.20    -6.92    -2.71    13.68
1993     -0.22    -2.63   -17.49     6.45     4.07
1994     -5.07     8.04   -16.19    -5.30    -0.12
1995     -2.30   -12.87    -8.71   -11.69     3.71
1996     -1.66     1.92    -4.15    11.37    -1.71
1997     -1.86   -15.76     2.34     3.76     2.59
1998     -6.34    -8.17    -7.35     5.27   -17.45
1999     -0.43    -1.01    -8.84     2.35    16.25
2000       NaN      NaN      NaN      NaN      NaN
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
