Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         17.68    22.67    14.38    24.12    14.13
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960      5.02     6.84     5.81     0.79     5.70
1961      1.85     2.55    -0.71     3.74     5.39
1962      0.60     2.91    -1.20     0.87    -0.01
1963     -1.69   -12.56    -0.51    -3.62    -4.90
1964     -1.91    -8.04    -2.14    -1.38     0.86
1965     -1.42     1.44    -2.35     1.63    -3.25
1966     -0.36     1.08     1.33     2.00    -1.06
1967     -2.41     1.61    -4.26     2.27    -2.86
1968      0.55    -7.60     0.84     3.48     1.72
1969     -0.87    -1.11    -1.43    -0.94    -0.96
1970     -1.66    -0.07    -1.66    -0.55     0.19
1971      1.16    -1.10     2.35    -3.09     0.10
1972     -1.36    -3.35    -5.20     1.98     2.79
1973      0.81    -3.77     2.49    -3.77     0.23
1974      2.24    -0.70     1.33     0.25     2.59
1975      3.25     7.77     3.06    -2.98      NaN
1976       NaN      NaN      NaN      NaN      NaN
1977       NaN      NaN      NaN      NaN      NaN
1978       NaN      NaN      NaN      NaN      NaN
1979       NaN      NaN      NaN      NaN      NaN
1980       NaN      NaN      NaN      NaN      NaN
1981       NaN      NaN      NaN      NaN      NaN
1982       NaN      NaN      NaN      NaN      NaN
1983       NaN      NaN      NaN      NaN      NaN
1984       NaN      NaN      NaN      NaN      NaN
1985       NaN      NaN      NaN      NaN      NaN
1986       NaN      NaN      NaN      NaN      NaN
1987       NaN      NaN      NaN      NaN      NaN
1988       NaN      NaN      NaN      NaN      NaN
1989       NaN      NaN      NaN      NaN      NaN
1990      1.37     8.16     1.74     1.83    -0.21
1991     -2.34     2.47    -1.42    -3.16    -5.93
1992     -1.24     8.23    -0.58     1.80    -2.99
1993     -1.43     4.02    -0.29    -0.50    -0.91
1994      0.26   -10.27     0.17    -0.26     0.66
1995     -0.19     3.64    -1.19     3.06    -0.08
1996      1.12    -2.97     2.10     1.55     2.50
1997      1.79    -1.84     3.07     4.49    -1.19
