Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         10.00     9.99     9.98     9.99    10.00
Timeseries (% days occurring)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     15.56    17.85     7.33    22.30    15.01
1962      9.04     9.22    11.20     6.94    19.82
1963     16.26    40.61    21.51    14.58    26.36
1964      9.46    12.20    10.05     7.02    10.22
1965      8.18    11.51    10.31     6.11    12.66
1966      4.99    14.50     4.23     1.76     7.45
1967      8.51     6.66     6.29     5.73    25.37
1968     21.19    31.82    35.08    21.08    33.63
1969     19.62    47.97    14.47    26.08    16.56
1970      8.23     9.70     4.91     6.95    16.70
1971     22.38    23.13    31.53    26.02    33.01
1972     11.92    28.77    21.45     5.86     8.09
1973     20.50    10.20    16.45    34.04    25.55
1974      4.66    23.98     5.48     1.01     3.00
1975      6.60     1.37     2.99     6.38    15.57
1976     19.22    24.45    23.06    22.33    19.94
1977     17.99    21.62    16.01    25.98    10.66
1978      7.46     4.14     7.66     3.60    12.93
1979      8.97     8.18    10.63     7.07     7.81
1980      9.80    11.21     3.09     8.73     9.91
1981     15.43    14.61    16.00    21.14    15.89
1982     10.05     6.20     9.12     8.95     5.00
1983     10.30    11.19     5.91    14.29     2.29
1984      8.97     1.62     8.24     8.60    10.07
1985     10.52     5.08    10.17     8.08    12.77
1986     14.36    14.64    21.13    12.78     3.71
1987      7.62    11.41    12.03     4.86     1.97
1988      1.76     1.17     1.47     0.72     4.88
1989      9.35     4.76     9.54     9.25     9.44
1990      6.59     8.28     8.77     3.24     6.37
1991      5.47     3.11     4.43     5.06     4.37
1992      4.65     2.62     2.54     0.92    11.85
1993     10.86    13.94    10.71    12.17     3.25
1994      6.56     3.36     1.99     4.37     2.51
1995      8.84     0.32     6.54     6.79    14.62
1996     13.22    14.17    12.70    16.94     7.34
1997      2.45     2.69     0.66     0.82     5.48
1998      5.81     1.65     3.04     6.56     7.53
1999      9.55    12.02    11.16     6.25     7.61
2000      8.84     4.03     6.96     8.15    14.55
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
