Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual       JF      MAM     JJAS      OND
         28.60    19.51    22.38    38.10    20.94
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960     -5.48    -1.08    -5.59     0.90    -5.70
1961      3.58    -2.56     5.18    18.33     4.79
1962      0.57     6.32    -5.05    -6.37     3.23
1963     -1.98     5.54    -3.54    -5.73    -1.87
1964     -1.69   -10.64    -5.38     2.87    -1.56
1965     -0.86    -2.62    -1.44    -5.18     4.40
1966     -0.05   -12.25    -0.25     7.42    -3.05
1967     -4.84    -1.98   -14.85     7.41    -8.04
1968      1.64    -2.13     7.13   -16.41    -8.50
1969     -0.26     3.26   -15.35   -10.85    -3.57
1970     -3.08     6.24    -9.90    -9.83     2.29
1971      5.23    -3.82     8.85    -4.19     7.42
1972      2.15    -1.06     7.85    -4.95     3.09
1973     -3.12    -1.78    -5.61    -0.85     1.06
1974     -1.06    -9.42    -4.39   -15.38     3.89
1975      6.00    -0.94    12.79     5.31     7.53
1976     -2.52    -1.78     2.91     3.56   -15.14
1977     -5.49     1.10     3.37     5.40    -8.63
1978      8.01    -6.94    13.85     3.26     2.14
1979     -4.57     8.47     0.17    10.45    -9.31
1980     -5.45     2.11   -14.42    -2.47    -0.05
1981      3.59     0.81    -6.04    14.70     1.26
1982     -0.46     7.61    -1.29    -4.19     9.08
1983     -5.78    -4.28    -2.23     1.11   -10.64
1984      7.22     0.55    -0.24   -20.36     2.37
1985     -1.99     7.57    -2.29    -4.47     1.26
1986     -1.88    -0.28    -4.70   -13.04     2.00
1987      3.32    -4.87     0.18     2.10     4.02
1988     -3.15    -5.07     2.16    -6.23   -10.39
1989     -1.58    -7.18    -6.16     4.34     1.97
1990     -3.12    -5.04     2.77     7.89     2.97
1991     -7.24     4.39     0.46    -3.72   -13.92
1992      1.20    -0.06   -12.78     5.52    -0.39
1993     -3.64     9.16    -3.53     8.50    -4.56
1994      5.68    -1.96     9.56     0.38     9.29
1995      0.36     4.50     1.81    10.87     5.38
1996      5.21    -2.89     5.34     0.53     3.91
1997      6.64     5.06    -2.54    -1.17    11.66
1998     -3.11    -0.92    -5.81    -2.39    -8.03
1999      2.64     0.72     9.86     9.29    -1.52
2000       NaN      NaN      NaN      NaN      NaN
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
