Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
         81.6   149.7    93.1     3.0    80.1
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     DJF     MAM     JJA     SON
 1960   31.10   27.08   45.83    2.64   24.65
 1961   20.11   25.19   42.14  -45.74   13.88
 1962   10.01    5.43   24.19  -10.11    3.42
 1963   11.07    9.37   25.36  -58.56    0.70
 1964  -19.30   -9.90  -26.98  -20.17  -26.88
 1965    1.94   10.80   -0.14    1.52  -11.78
 1966    2.85   -2.88    8.25   37.22    5.21
 1967    9.90    5.29   17.11  -14.96   11.42
 1968    2.30    4.76   14.30  -57.89  -13.12
 1969    7.95   -1.65   33.84   -2.11   -2.77
 1970  -10.45   -6.70  -13.60    8.84  -14.04
 1971   -0.85    0.74    9.58  -35.76  -15.12
 1972   -3.23  -16.38    5.67   -9.57   11.22
 1973    7.14   11.42   -1.43  -58.26   12.25
 1974    4.95   -9.15   24.93   44.88    5.19
 1975    1.01    5.69   -0.90    8.54   -5.27
 1976    4.77    6.05   14.24  -37.18   -7.27
 1977    2.16    0.59    6.83  -12.68   -0.17
 1978    8.55   -1.22   -1.59   -0.85   38.14
 1979    0.10    4.14   -6.62    2.69    1.88
 1980   -2.06   -1.49   -8.58    8.83    4.41
 1981  -12.53   -3.89  -28.13   58.17  -12.75
 1982   -9.19  -14.65   -1.51  -54.02   -6.25
 1983   -5.46    2.02  -20.36  -47.06   -0.78
 1984    1.35   -1.14    8.62  -57.47   -0.37
 1985   -9.53  -16.65    9.77  -25.16  -17.99
 1986   19.36   17.99   22.72   36.19   17.52
 1987  -13.33  -18.46  -14.76  -46.10   -0.77
 1988    9.40   17.98   -5.34  120.95    7.57
 1989    5.81   19.74   16.99  -47.40  -31.77
 1990   -1.60   -5.76    6.40  -10.95   -3.12
 1991    4.47    9.36   -9.80  271.66    0.61
 1992   -7.89   -2.30  -13.89  -18.28  -10.69
 1993    3.00    4.50   10.15  -39.06   -6.50
 1994   -3.54   -0.92  -18.71   -2.14    9.31
 1995  -12.37  -11.34  -14.69    6.21  -12.17
 1996   -7.27   -1.98  -14.23  -36.51   -7.77
 1997    7.21    7.62   12.90  -20.17    0.80
 1998    3.57    2.51    3.94   16.21    4.55
 1999    9.41    4.07    2.86   21.47   26.91
 2000    5.27   12.10    8.13  -26.79   -9.65
 2001   -1.84    6.32    8.46   26.18  -30.84
 2002  -13.00  -22.31   -6.27  -17.75   -3.40
 2003  -12.96   -0.34  -26.97  -39.77  -18.60
 2004    4.78   10.80    6.02  -48.05   -5.70
 2005  -17.96  -22.66  -22.69   12.97   -4.78
 2006    5.99    6.92   -2.03  -24.26   15.28
