Frequency of Cold Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
         8.53    8.04    8.48    8.21    9.10
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960     9.58    4.94     NaN    7.81    8.02
1961     3.05   11.25    2.76    3.28    3.03
1962    13.69   11.59   27.95   11.32    7.27
1963    11.75    9.37   13.01   17.28    9.42
1964    16.61   19.34    8.21   19.32   24.96
1965    14.15    3.86   16.72   21.17    6.20
1966     5.33    5.62    5.81    4.91    5.67
1967     5.35   14.78    3.39    3.46    5.36
1968    15.56   12.61   12.41   20.58   12.12
1969     6.83    6.81    4.02    6.88    6.71
1970    10.54   15.49    8.09    5.36   13.66
1971    20.98   13.64   22.90   22.15   26.88
1972     8.95    4.95   10.98   11.38    4.99
1973     8.82   16.86    4.01    9.75   10.60
1974    11.88    7.89   10.74    9.57   20.53
1975    10.32   16.49   13.13    4.82   15.44
1976     9.02    8.41    5.86    7.98    6.35
1977    11.56   17.10   11.01    9.91   11.19
1978    11.08   12.91   12.69    8.68    8.19
1979    17.09   11.45   13.74   23.53   14.21
1980    11.66   11.56    8.23    9.37   12.11
1981    12.89   14.55   11.95   13.65   11.05
1982     8.64    3.91   16.63    5.76    3.28
1983     4.94    9.65    0.77    1.80   10.78
1984     9.92    6.65   11.56    6.11   11.87
1985     9.43    9.49   13.90    8.17    9.62
1986     9.16    4.69    4.60   18.86    4.45
1987     4.38    1.75    5.01    4.80    3.21
1988     3.77    9.10    5.03    1.74    5.55
1989    10.80    6.47   10.94    8.68    8.03
1990     9.42    3.90    4.49   10.16   13.53
1991     6.18    2.39     NaN    7.08    5.78
1992     5.19    9.62    4.16    7.71    6.64
1993     5.74    3.82    2.66    9.70    7.32
1994     4.53    1.46    9.19    4.28    3.36
1995     2.44    2.80    2.30    2.45    3.88
1996     6.20    3.92    5.44    9.05    7.64
1997     2.55    0.91    3.61    1.26    1.20
1998     2.60    1.44     NaN    1.24    3.42
1999     5.35     NaN    3.89    1.31    8.31
2000      NaN    1.02     NaN     NaN    1.69
2001     1.71    0.06    1.42    3.66    1.06
2002     1.05    1.17    1.16    1.79    1.27
2003      NaN     NaN    0.68    0.94    0.38
