Frequency of Hot Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.97     9.96     9.93    10.05     9.95
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      3.75     6.29     4.41     0.29     2.57
1962      5.74     3.88     4.12     2.13     8.79
1963      3.14     0.20     0.14     1.56     1.90
1964      1.44     2.78     0.54     0.29     2.53
1965      1.16     4.63     1.42     0.07     2.50
1966      2.20     8.32     6.02     0.04     0.36
1967      7.09     7.04     2.65     7.72     8.76
1968      2.86     7.95     2.09     0.75     2.00
1969      4.40     9.52    10.18     1.19     2.58
1970      0.51     4.81     0.66     0.20     0.39
1971      9.63     7.27    13.31    10.54    11.44
1972      5.66     5.93     6.49     2.99     3.51
1973      8.36     3.64     2.60     9.82     6.81
1974      4.94     4.38     7.98     0.46     1.09
1975      6.00     6.10     7.62     3.54     1.65
1976      3.80     2.52     5.15     0.37     1.22
1977      9.82    17.38     6.48    13.98    10.50
1978      9.11     5.53     6.68     8.57    15.97
1979      6.05     4.55     1.40     3.73     9.30
1980     10.80    24.39    14.96     9.99     7.61
1981     17.20     3.89    11.78    22.24    17.78
1982     12.23    20.17     9.33    14.98     6.98
1983      8.05     6.53     5.26     6.98     6.36
1984      7.11     7.16     7.59     3.76     8.85
1985     11.50    26.18     5.63    17.06    15.49
1986      9.57    12.96    21.19     3.27     9.52
1987      7.10     8.94     5.71     5.79     8.20
1988     11.55     9.78     9.45    15.02    11.12
1989      9.04    23.21    12.30     4.81     9.11
1990     19.87     3.19     9.48    32.30    24.73
1991     12.03    28.66    20.44     9.90     5.39
1992      4.65     7.34     7.28     1.66     2.05
1993     16.80     4.43    18.06    21.75    10.83
1994     12.52    15.04    13.45    10.45     6.07
1995     12.32     1.17     6.02    10.50    26.51
1996      8.10    12.01     6.29     2.51    11.26
1997      9.16     4.97     9.49     4.34    10.05
1998     20.73     9.75    33.53    27.55    18.06
1999     15.02     6.80    12.18    22.36    20.57
2000     23.19    14.42    13.09    41.42    19.82
Projections under SRES A2 scenario
