Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
        106.93     4.42    59.01    99.12    69.72
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      6.76    -0.02    39.00    -6.28     1.78
1962    -10.21     4.80     7.99    -6.41    -3.77
1963     -9.02     0.31   -37.09    -2.08   -20.04
1964     15.88     6.94    23.16    21.99     4.33
1965     44.13    -0.92    56.97    39.23   -26.23
1966      2.17     0.25    22.14     0.65    16.78
1967     -0.50    -0.19   -20.51     1.58     5.95
1968     -2.62     0.40     6.76    -3.19   -33.25
1969     13.06     4.67    20.64     3.57    22.43
1970     -3.27     5.66    27.04    -6.82   -35.72
1971      9.20     1.13     4.74    16.52     9.64
1972      3.80     4.83   -10.67    10.14    10.50
1973      3.58    -1.91    -2.46    -9.02    20.47
1974      6.39    -1.15   -16.60   -10.41    39.52
1975     14.81     5.69   -16.08    21.83    12.81
1976      5.64    -2.62   -25.73     0.41    32.21
1977     -1.82     2.16    10.74    -3.41    -1.33
1978    -19.00     1.50     1.19   -14.08    -7.42
1979    -13.59    -1.49     4.90   -11.93    -7.22
1980    -12.63    -2.72    15.24   -11.52     6.12
1981     -4.98    -1.61    12.73    -8.77     5.61
1982     -9.09    -1.18   -15.67    -1.35   -32.40
1983    -10.92     3.57    10.87    -5.52   -11.26
1984    -10.53    -0.76    -0.44    -7.44   -52.87
1985      6.01     1.63     0.73     2.78     3.88
1986    -16.73    -1.84   -20.10   -11.61   -13.79
1987     22.75    -1.73   -17.40    22.19    25.44
1988     12.68     0.58    27.51    -3.47    -3.99
1989     -7.25    -0.09     3.95    -4.95    21.10
1990     14.20    -2.79   -15.43    20.91    16.35
1991      4.11    -1.32    12.08    -5.24   -17.92
1992      5.00    -2.85     6.62    12.81   -49.46
1993    -10.15    -1.95    14.16    -7.73    12.06
1994     -6.83    -3.42   -47.97    -1.30    -0.29
1995      4.68    -2.57   -18.49    12.05    -7.28
1996      1.93    -2.92     1.63     8.32     0.64
1997    -20.69     2.12   -32.46   -16.19   -10.16
1998      2.69     1.65    20.39     5.67    15.07
1999     30.01     4.42    64.99     7.13    19.69
2000      1.93    -3.19    26.80    -1.88    -8.88
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
