Maximum 1-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
         18.27     1.50    11.50    15.83    13.26
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     -2.27     0.40     1.07    -2.33    -6.29
1962      2.35    -0.60     0.42     4.14     0.27
1963     -0.58    -1.16    -0.10    -1.65     0.99
1964     -0.82     1.13     0.21    -2.25    -2.27
1965     -1.53     0.73     0.01    -1.92    -3.04
1966     -2.87    -0.78    -0.77    -0.79    -2.39
1967      1.40     0.66    -0.34     3.84    -5.22
1968     -0.81     0.77     0.68    -2.40     1.96
1969      0.06    -0.63    -0.51     0.64     1.62
1970     -0.14    -0.37     1.65    -3.54     1.56
1971     -0.99     0.65     1.60     0.81    -7.06
1972     -0.21    -0.50    -2.47    -1.33     0.69
1973     -1.05    -0.74    -0.45     0.57     1.91
1974      0.43    -0.17     1.90     1.17    -1.72
1975     -0.49     0.62    -0.93    -2.33     0.98
1976      2.35    -1.01     1.64     1.66     2.98
1977     -0.18     1.44    -1.22    -0.10    -2.06
1978      1.60    -0.18     0.81     2.60     1.51
1979      0.43    -0.63     2.74    -1.25     2.06
1980      0.12    -0.01    -2.10     2.45    -1.01
1981     -1.37    -0.60     1.75    -2.85    -0.52
1982     -1.00     0.09     1.42    -4.16     0.50
1983      0.76    -0.72    -1.32     0.87     3.54
1984     -1.20     0.45     0.79    -2.62     0.82
1985      1.26     0.78    -2.24     3.40     0.67
1986      2.00     0.54    -0.79     4.42    -1.60
1987      2.16     0.14     0.16     4.60     0.44
1988     -1.41     2.04     0.35    -0.29    -5.33
1989      1.51    -0.45     1.03     1.16     2.45
1990     -0.55    -0.55    -0.14     1.19    -3.59
1991     -3.43     0.84    -1.65    -3.75    -1.37
1992     -0.56    -0.07    -0.25    -1.95    -1.97
1993     -2.36    -0.04     0.24    -0.14    -2.03
1994     -0.75    -1.14     0.93    -0.28    -1.32
1995     -0.27     0.06     1.04    -0.18     2.12
1996      0.63     0.67     1.08    -0.55     0.10
1997      0.16    -0.20    -0.14     0.96     0.52
