Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        244.3   133.2   188.1   319.1   336.8
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960    3.58  -71.30   15.76  -14.97    1.44
 1961    1.99    4.68   -6.95    0.28    7.53
 1962   -2.30   -6.20  -16.22    0.99    3.90
 1963   -0.09   14.73   -4.58   -5.18    1.38
 1964   -3.47   -4.94   -2.77   -8.55    1.52
 1965   -5.32  -12.10    0.77   -5.14   -6.22
 1966    0.01    7.59    0.84   -3.50   -0.11
 1967    4.29    0.20   -9.00    5.82   11.87
 1968   -2.65   -4.25    5.73   -6.20   -3.34
 1969  -11.95   -6.75  -21.73  -12.01   -8.50
 1970   -2.82    0.08  -18.47   -6.27    8.04
 1971   -5.32  -14.47   -3.24    0.02   -7.93
 1972    3.71   -8.35   20.44    3.09   -0.30
 1973    0.97   10.58    2.27   -7.75    4.73
 1974    3.71  -12.07    5.96    2.71    9.65
 1975   -1.96  -16.44    5.16   -2.93    0.71
 1976    5.21    3.13    6.48    6.54    4.07
 1977    1.24   -8.03    5.38    9.65   -5.38
 1978   -0.41    8.31   -3.59   -1.57   -0.97
 1979   -1.95    2.32  -10.28    0.60   -1.41
 1980   -0.74  -16.51   10.29    2.99   -4.21
 1981    0.28    9.11    6.48   -4.22   -2.43
 1982    7.64   10.19   13.76    6.35    4.42
 1983    7.33    6.73   18.60    1.66    6.64
 1984    1.23   -4.13    8.79   -6.06    6.03
 1985   -0.25    8.30   -6.55    4.07   -4.22
 1986   -0.79  -17.38    1.50    1.08    2.72
 1987   -7.27    4.74  -26.36    5.67  -13.62
 1988    4.28    6.43    9.91   10.47   -5.58
 1989    0.90    5.03  -22.42    9.61    4.04
 1990   -7.97  -21.15  -17.38  -12.12    6.44
 1991   -0.24    2.93    1.79   -4.04    0.98
 1992    6.37   31.82   13.40   -2.00    0.30
 1993    0.86  -17.54    0.91    3.28    5.81
 1994  -10.37  -12.17  -21.03    0.08  -13.61
 1995   -1.87  -17.61   -5.26    3.66    1.01
 1996    0.85    1.62    1.54   -6.00    6.66
 1997   -0.44   21.10  -16.37   -2.87    2.23
 1998   -2.41    7.34   11.93   -6.19  -10.70
 1999    0.25   26.09    6.35   -9.52   -4.12
 2000   -6.90   -1.90  -16.58  -10.76    0.21
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -25.86    9.42   -4.96
 2002   -9.40  -23.69  -16.90   -7.70   -1.17
 2003   -2.27   -4.21  -17.81    3.58    1.62
 2004   -1.27  -17.05   -0.69    2.42    1.16
 2005    3.03    7.31  -12.23    6.49    6.59
 2006    0.70  -13.46    3.61    5.99   -0.35
 2007   -1.44  -20.02   -3.28    5.06    0.76
 2008   -2.85   -5.25  -15.15   -2.34    4.48
 2009    1.96    8.72   -5.67    5.56    0.14
 2010   -3.63  -25.27   -3.25   -4.53    5.58
 2011   -2.21   27.79  -22.84   -0.42   -4.26
 2012   -2.92    8.98  -30.24    6.54   -1.34
 2013   -8.69  -28.92  -30.74   -4.37    7.52
 2014    2.57    5.67   -2.83   -2.73    9.39
 2015    9.53   23.85    6.42   13.96    1.40
 2016    1.10   -7.50  -16.00   11.93    3.79
 2017   -3.23   14.83  -15.93   -7.31    0.58
 2018   -5.40  -21.36   -4.42   -7.55    2.39
 2019    1.12   18.47  -23.79    3.23    6.16
 2020   -2.73    9.58   -2.59  -15.33    4.26
 2021   -7.54   31.30  -29.49  -16.71   -1.94
 2022  -11.98   -4.06  -25.56   -2.93  -16.10
 2023    0.83   -4.48  -13.37    6.75    5.25
 2024   -0.59  -12.63   -1.75    0.82    3.47
 2025  -12.16  -24.72  -24.59   -0.05  -11.71
 2026   -3.58    4.91  -20.83    4.38   -4.84
 2027    1.96  -16.69   -2.61    2.18   11.69
 2028   -7.32  -17.30   -3.32   -4.82   -7.99
 2029    0.62   14.74  -18.37    2.22    4.13
 2030   -0.58    3.00  -19.36   -0.21    8.13
 2031   -2.04  -12.20    1.80   -8.13    5.60
 2032   -6.91   -5.04  -11.62    0.85  -12.35
 2033   -0.24   -0.66  -15.69   15.20   -6.08
 2034   -3.67   -2.32  -21.17   -2.13    4.11
 2035    0.81   -0.88    1.87  -11.88   12.90
 2036   -3.45  -27.37  -14.64    0.13    8.87
 2037    4.20   18.24    3.74   -6.66    9.19
 2038   -1.30    9.30  -20.24    0.09    3.76
 2039    5.22   20.84   -3.01    2.68    6.05
 2040   -2.30   -5.31   -0.85   -7.38    2.88
 2041   -6.21   29.38  -14.62   -8.93  -13.02
 2042   -4.55  -14.36  -13.63   -8.92    8.53
 2043   -0.46  -22.60    2.65   -3.81    9.74
 2044   -6.37    1.97  -12.00   -3.85   -8.90
 2045   -4.47   14.53  -37.84   -1.02    3.39
 2046   -7.39  -19.75  -15.61   -1.49   -3.48
 2047   -6.18   -5.78  -15.24   -7.78    0.24
 2048   -3.54  -11.27  -19.61   -0.17    5.31
 2049   -8.27    3.56   -5.61  -11.67  -11.22
 2050  -12.67   -6.43  -18.29   -8.07  -16.37
 2051   -3.89  -27.03   -2.94    9.08   -7.56
 2052   -9.22   -5.53  -20.20   -4.03   -9.46
 2053   -4.58   -4.97   -8.76    2.58   -8.87
 2054   -3.14  -16.42   -5.23    2.87   -2.41
 2055   -6.48   -3.39  -16.09   -8.17   -0.72
 2056   -8.18  -28.34  -25.56   -7.37    8.72
 2057  -11.03  -15.82  -14.65  -12.24   -5.96
 2058   -7.42   -3.79  -27.59    4.08   -8.47
 2059   -4.88  -24.13  -20.77   -0.20    7.17
 2060   -0.23   -8.23   11.18   -0.69   -2.99
 2061  -14.26    6.95  -32.86  -15.43  -11.14
 2062    1.72   14.10  -22.10    2.78    9.12
 2063  -13.80  -24.29  -12.81  -21.46   -2.96
 2064   -2.52   -0.63  -26.73    7.04    1.20
 2065    0.19  -30.72   10.19    5.16    2.11
 2066   -4.00   -2.83   -4.14  -16.44    7.40
 2067    3.94   16.95    4.33   -2.96    5.10
 2068   -6.36   -5.72   -8.89    1.69  -12.83
 2069   -3.68  -17.50   -8.56   -1.58    2.53
 2070   -1.23   -3.76   -4.86   -8.65    8.83
 2071    2.68   19.68  -18.02    9.95    0.62
 2072  -16.12  -12.67  -21.29  -17.39  -13.40
 2073  -12.36  -12.64  -39.12   -4.25   -4.98
 2074   -4.01   -2.97   -7.75   -1.92   -4.31
 2075  -16.21   11.19  -30.37  -18.11  -17.34
 2076   -7.35    6.96  -22.45   -5.11   -6.68
 2077   -0.01   17.66   -3.98   -1.41   -3.45
 2078    2.84  -10.66    3.33   -1.08   11.62
 2079  -10.59   -8.08  -11.73  -13.98   -7.73
 2080   -5.54  -20.14  -24.75    1.34    4.45
 2081   -4.75  -17.04   -7.34   -1.08   -1.93
 2082   -6.41  -12.43  -11.08   -1.89   -5.71
 2083   -3.29   -5.26   -6.74   -4.80    0.84
 2084   -0.74   15.27  -15.01    6.04   -5.52
 2085   -3.03  -19.68    2.28   -5.02    2.47
 2086   -0.73  -13.43   -0.13   -1.43    4.63
 2087   -9.45  -21.96  -18.89   -6.82   -1.71
 2088    0.53   12.64  -10.28    3.23   -0.78
 2089  -10.11   -5.73  -15.71   -0.02  -18.26
 2090   -5.41  -21.01  -15.25   -4.63    5.52
 2091   -2.96  -12.30  -10.50   -1.74    3.79
 2092   -4.49   -6.47    0.62  -11.91    0.48
 2093   -7.82   -0.66    2.23  -15.54   -8.94
 2094   -7.62   10.23   -2.26   -7.41  -17.86
 2095   -5.84    3.87  -13.01   -7.62   -3.99
 2096   -2.14  -16.73    2.14    5.62   -6.11
 2097   -2.06   -8.87   -3.15    1.68   -2.30
 2098   -2.53   15.84  -13.35   -5.59   -0.83
 2099  -10.31  -22.75  -24.32   -2.13   -5.31
 2100   -6.88   13.04   -8.36   -6.45  -14.33
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -29.17    2.29    2.45
 2002   -3.63  -10.07   -2.40    0.16   -5.38
 2003    0.37   -1.80    4.82   -1.49    0.51
 2004    1.30    3.23    6.51    5.64   -6.47
 2005    5.26   -8.94    1.18   12.62    6.19
 2006    0.65    5.34  -14.21   13.88   -5.44
 2007    6.94   17.63    3.58   -5.43   16.30
 2008   -5.95   11.95  -21.36   -3.68   -6.57
 2009   -3.97  -14.29   -1.97    4.10   -8.65
 2010   -3.71   20.05   -7.58   -2.32  -12.27
 2011    6.76   14.92   27.48   -8.66    6.58
 2012    2.65   23.13   -0.30   -5.10    3.54
 2013   -5.25   -3.36  -21.34   -2.73    0.62
 2014    6.76   23.21    3.37   -0.46    8.98
 2015   -0.74   -4.26  -12.50   10.97   -3.87
 2016   -5.29   -8.89  -20.81   -1.69    1.40
 2017   -7.15   -6.96  -10.77   -6.46   -5.85
 2018    1.14   13.37   -2.78   -0.20   -0.25
 2019   -7.55  -17.17   -9.60   -7.57   -2.59
 2020   -6.27  -17.41  -21.92  -15.99   16.08
 2021  -12.22  -11.80  -30.00  -13.99   -0.77
 2022   -7.23  -41.56   -5.31    6.89   -8.10
 2023   -0.48   -1.89   -5.30   -1.87    4.10
 2024    8.33   17.30  -10.27    3.77   19.50
 2025   -1.24  -25.82   -5.07   -2.14   11.46
 2026   -9.45  -17.44  -26.42    2.15   -7.80
 2027   -1.71  -10.68  -10.90    6.39   -0.71
 2028   -2.68   -1.62  -10.85   -2.16    0.96
 2029    8.53   10.14   17.85    2.98    7.93
 2030    8.01   23.26   -1.27    4.61   10.39
 2031    3.40   -4.18   -2.14    6.63    6.42
 2032    1.98   26.80  -11.02   -0.72    1.99
 2033   -1.63    0.82  -17.82   17.02  -11.24
 2034   -4.97   -7.44  -15.04    0.20   -3.26
 2035    0.95    0.63    6.08   -6.66    5.42
 2036   -1.85  -16.25    2.45   -1.70    1.31
 2037    5.69  -11.55   15.25    8.54    4.48
 2038   -1.50  -13.04  -12.04   -3.17   10.53
 2039    2.90    2.83    7.73    4.40   -1.19
 2040   -3.12  -17.44  -19.41   -1.05    9.68
 2041   -0.39    7.43   -7.85    3.36   -2.86
 2042   -5.36    9.53  -25.38   -3.88   -1.48
 2043    0.22   -3.06    8.95   -3.27   -0.06
 2044    8.21   20.19    3.62    7.83    6.39
 2045   -0.90   -8.63   -4.94    0.98    2.62
 2046    2.70    4.95   11.67    2.90   -3.38
 2047    6.22   20.28  -10.38    6.04   10.10
 2048   -1.92  -19.69  -25.37    8.92    7.92
 2049   -5.81   -5.40  -22.53    3.10   -5.07
 2050    5.76   -9.10    7.52   15.65    1.27
 2051   -0.95    2.59   -1.63    0.43   -3.29
 2052  -14.19  -26.65  -34.04   -7.20   -4.81
 2053   -0.27   -0.09    8.36   -8.72    2.85
 2054   -9.62  -22.35  -17.22   -0.75   -8.75
 2055   -5.06  -25.03  -14.62    8.93   -5.09
 2056   -7.18    2.86  -23.25  -10.60    1.07
 2057    5.80   22.11   -7.51   -1.89   14.06
 2058   -8.15   21.73  -35.13   -6.44   -6.53
 2059   -7.42   29.86  -30.47  -14.49   -2.58
 2060   -2.51  -17.77   -2.61   -8.60    9.36
 2061   -0.69  -13.73  -13.47    9.71    1.74
 2062   -8.94   -4.40   -7.46   -7.74  -12.70
 2063   -8.81  -32.58  -13.09   -4.07   -1.51
 2064   -3.59  -33.61    2.79   -0.54    1.84
 2065   -7.69    5.89   -4.22  -22.72   -0.76
 2066   -2.46    3.29  -27.28   -3.56   10.15
 2067   -2.40  -26.23  -21.74   13.26    2.99
 2068    4.68   12.35  -10.13    9.82    5.03
 2069   -4.39    0.31    6.70  -11.89   -5.33
 2070   -0.87  -12.71  -10.59    2.30    6.24
 2071   -4.83  -15.11  -13.68    1.30   -1.64
 2072   -1.35   -3.13  -22.96   10.00    0.66
 2073    2.84   -3.88  -12.66   11.00    6.43
 2074   -0.30   10.50   -6.45  -16.73   14.43
 2075    0.35    0.34  -10.61   -4.44   11.01
 2076   -0.80   -0.21  -12.31    0.12    4.52
 2077   -0.69  -18.77   -2.22    8.19   -1.10
 2078   -1.94    8.43  -11.74   -6.04    3.31
 2079   -8.78  -12.41  -24.09  -12.14    4.39
 2080   -2.18  -13.31  -18.17    3.14    6.11
 2081   -8.20  -39.39  -10.10   -1.26   -1.38
 2082   -3.72  -13.89  -17.06    6.47   -1.90
 2083   -5.71  -26.17  -19.52   -4.99    9.41
 2084   -5.79    5.71  -30.21   -6.17    3.65
 2085   -8.18    6.52  -23.19  -13.74   -0.33
 2086   -8.23   12.58  -26.91   -2.22  -11.72
 2087   -6.73  -16.98   -8.87   -7.67   -0.58
 2088   -6.29  -34.29  -21.92    9.26   -1.22
 2089   -8.64  -24.83   -7.42  -10.23   -1.42
 2090  -12.76  -20.19  -12.72   -1.13  -20.88
 2091   -2.27   -6.11  -26.19    4.45    6.24
 2092   -6.39    9.00   -7.08   -8.69   -9.90
 2093  -12.70  -12.47  -30.02   -5.99   -9.48
 2094   -7.89  -21.05  -21.00    2.76   -5.45
 2095   -7.32  -26.60   -8.81   -8.62    2.37
 2096   10.22   32.82   -1.41   -4.68   21.88
 2097   -6.03  -23.24   -5.34  -11.66    5.72
 2098   -4.59  -38.23    3.58    0.01   -0.22
 2099   -3.88    0.54  -19.87   -6.90    6.15
 2100   -1.73    3.33  -26.05    2.29    6.06
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -26.24   -7.83    4.17
 2002   -2.86   10.23   -4.18    1.34  -11.29
 2003   -7.61    3.62  -39.37    1.68   -3.13
 2004   -2.32   -7.61   14.31   -7.89   -4.23
 2005   11.41   36.74   17.48    7.26    1.93
 2006    3.09   22.77  -23.13    9.81    3.59
 2007   -5.42   -8.03   -8.03   -5.23   -3.10
 2008    0.25   -1.18    5.21   -4.72    2.74
 2009    5.16   -8.27    5.83    9.41    6.06
 2010    1.50    1.70    6.97   -8.26    7.62
 2011   -1.94  -23.04   10.48   -2.72    0.19
 2012   -3.95  -11.44  -14.58    1.58   -0.30
 2013    5.92  -10.12   10.90    7.23    8.23
 2014    0.26   -9.89  -11.22    7.41    3.90
 2015   -3.61   -6.12  -10.58    8.15   -9.86
 2016   -0.89  -32.17   16.63   -5.96    6.48
 2017   -1.41  -14.08   -7.95   12.92   -6.34
 2018   -5.78  -11.11  -19.00  -14.99   12.45
 2019    6.54    3.38   15.13   -2.80   11.83
 2020   -2.89   -3.29  -10.35   -6.42    4.77
 2021    1.68    3.49  -18.95   12.45    2.29
