Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        186.0   173.9   139.3   201.9   228.8
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -0.65  -53.91   24.87   -0.40   -6.42
 1961    3.80   -9.94   15.28    5.42    5.83
 1962    1.83    0.76   -1.67    0.41    6.03
 1963    1.69    1.55   -1.85    0.56    4.94
 1964    0.21  -18.56   15.97    3.54    1.94
 1965   -0.59   10.66   -5.83   -7.12   -0.19
 1966    1.05   10.54    7.51   -9.32   -0.95
 1967    7.73    4.45    7.88    4.76   12.76
 1968    4.24    9.44   32.56   -4.63   -9.13
 1969   -5.25   -4.07   -5.92    0.94  -11.21
 1970    4.16   12.57   -3.42    0.05    6.00
 1971    6.37    6.10   15.56    7.05    0.37
 1972    5.28   11.68    1.34   -4.38   11.35
 1973    3.51    5.13    3.45   -0.15    5.55
 1974   -0.92    2.34   -7.68   -0.73    0.56
 1975   -3.09   -1.31   -4.48    0.63   -6.90
 1976   -3.59  -11.05   -1.52   -0.68   -1.75
 1977    5.55   16.21    2.98    2.04    2.12
 1978   -6.44   -5.58   -7.54    4.08  -15.70
 1979   10.33   12.47    7.85   -4.87   23.63
 1980   -7.09  -18.48   -4.66   -4.83   -1.90
 1981    2.53    2.39   13.96   -6.49    3.62
 1982   -2.64    9.33  -11.28   -5.94   -3.58
 1983   -0.17  -10.86   -0.86   -0.65    8.81
 1984    4.12    3.43    4.96    0.07    7.72
 1985    0.45    4.16   25.57   -2.49  -15.07
 1986   -1.15   -6.77   10.72   -7.63    1.62
 1987    3.62   -0.52    1.14    9.36    3.22
 1988   -5.50  -15.44  -14.65    3.47   -0.29
 1989   -6.05    0.40  -11.77   -3.09  -10.07
 1990    8.21   13.42    8.27    4.71    7.31
 1991   -6.69   -2.58  -19.60   -0.92   -7.04
 1992   -0.79  -14.01    6.44    6.02   -1.14
 1993   -4.91  -13.41   -4.27    0.47   -3.58
 1994    2.43   -1.87   10.25    7.15   -3.23
 1995   -3.38   -1.71  -13.10    5.69   -6.74
 1996    3.21   17.63   -4.18   -5.75    4.66
 1997   -4.66  -12.97   -4.41   -2.06   -0.78
 1998   -3.97   -8.16  -11.03    2.47   -2.18
 1999    1.27    7.45   11.99   -2.58   -6.57
 2000    9.66   10.19    0.81   -0.51   23.64
Projections under SRES A2 scenario
 2000   -1.70  -38.40   11.21   -1.12   -4.23
 2001   -3.67  -17.28   -0.08   -1.31    2.40
 2002    2.88    5.60   13.48    9.92  -11.85
 2003   -2.81   -8.30  -19.52   -0.30    9.32
 2004    6.62   12.83    4.56   -2.23   10.97
 2005   -1.75   -6.83  -10.21    3.34    2.76
 2006   -3.28  -15.63   -9.91    2.73    4.83
 2007    2.49    8.41    4.23   -3.19    1.95
 2008    7.77   18.38   11.21   -5.19    9.06
 2009    7.04   15.21   12.71    1.57    2.21
 2010   -0.76    1.58    6.45   -2.79   -5.13
 2011    1.88   -4.63   -1.04    6.73    4.32
 2012   -2.52  -12.12  -18.68    8.27    5.08
 2013    1.24    8.58   -4.02   -1.36    1.15
 2014   -5.58  -13.87    2.47   -5.66   -4.11
 2015    0.40   -0.65    4.86   -1.07   -0.21
 2016    3.44   -0.19    3.50   -3.55   12.32
 2017   -2.74   -3.10   -1.65    0.84   -6.30
 2018    2.26   -1.57   -6.25    9.52    3.95
 2019    6.70   23.37    1.57   -0.25    3.28
 2020    4.53   12.74   -5.18    1.11    7.23
 2021   -1.62   -2.48    5.90   -6.32   -1.41
 2022    1.23   -8.40   12.38    3.37   -0.13
 2023    2.14   21.42   -8.87    1.27   -5.03
 2024    1.61    0.37    1.14    1.19    3.21
 2025   -0.61   -1.65  -12.55   -3.75   10.23
 2026    9.04    4.15    2.17    6.30   19.37
 2027    1.33   -0.59   -4.47   -2.10    9.35
 2028   -4.83  -11.59   -8.92   -0.00   -1.48
 2029    6.26    5.41    2.14    3.17   12.16
 2030   -1.60  -20.37   -2.84    6.95    5.89
 2031    7.38   13.66   11.66    6.16    1.08
 2032   -3.45   -2.24   -1.93   -0.72   -7.70
 2033    2.91   15.01   -9.65   -0.63    4.50
 2034    8.61   16.09   11.44    5.44    3.99
 2035   -2.54  -10.86    1.57    1.83   -2.58
 2036    3.72   10.51    0.32   -5.46    8.73
 2037    4.61    5.42    0.18   -1.59   12.16
 2038   13.27   35.31    6.95   10.89    2.47
 2039   -4.50  -12.80  -13.51    2.09    1.49
 2040    8.73   29.01   -5.43    2.34    7.58
 2041    6.03    7.31   10.70    5.16    2.97
 2042   -2.98  -23.87    5.02   -4.48    9.36
 2043   -0.05  -11.94  -13.98    4.18   13.75
 2044   -0.61   10.02    6.21  -11.34   -3.37
 2045   -0.11   -5.65   14.05   -0.20   -4.43
 2046    2.08    2.06   -6.51    3.58    6.02
 2047    3.48    3.91   -2.41   -6.12   15.20
 2048    0.71   -7.94    0.43    2.77    5.64
 2049   -2.38  -17.80   -6.44   -1.12   10.68
 2050   11.65   23.52   19.10   -4.77   12.59
 2051   -4.44   -9.22  -13.59   -1.48    2.16
 2052    0.33    3.64  -10.09   -4.17    8.13
 2053   15.12   25.85    7.21   12.34   14.22
 2054    1.77   -0.04    1.20    1.80    3.47
 2055    0.43  -13.81   12.85    0.47    3.66
 2056    2.54    7.57    3.47   -4.37    4.23
 2057   -3.56  -21.03    0.43    1.33    2.98
 2058    6.61   12.52   12.12   -1.66    6.06
 2059    8.32   11.52   17.48   -1.16    8.67
 2060    1.40   -7.40   -3.86    1.46   11.25
 2061   11.67   29.78   12.29    3.38    4.84
 2062    4.04   -3.54   18.67    5.92   -0.77
 2063    5.97   -9.21   17.79   11.45    5.47
 2064   10.39   15.75    5.31    1.72   17.07
 2065    9.24    8.09   38.86    0.41   -0.13
 2066    2.03    1.38   14.03   -5.22    1.60
 2067   -2.10   -2.63   -9.34    8.79   -6.91
 2068    7.51   20.60   -8.24    4.33    9.94
 2069    7.19    6.39   17.86    0.16    7.49
 2070    4.75    6.93    7.61    0.48    5.12
 2071   11.60   28.37   21.55    6.61   -2.80
 2072   -0.81  -18.54   -2.08    2.04   10.91
 2073    5.44   11.51   17.61   -1.93   -0.06
 2074    1.01   -7.75    1.28    5.03    3.97
 2075   13.47   29.13   23.57    6.15    1.87
 2076    3.80   16.00    0.47    3.08   -2.81
 2077    4.55   11.46   -9.23    4.93    7.35
 2078    2.58   -2.86   15.02    3.61   -1.77
 2079    4.18    9.85   12.75    2.29   -3.69
 2080   -8.98  -28.93    0.38    8.56  -14.99
 2081    5.36    5.00  -17.21   13.69   12.02
 2082    4.94   -5.36   -3.77   16.72    7.68
 2083    1.20  -15.18    8.23    4.02    6.87
 2084    9.06   13.02    4.76    6.80   10.66
 2085    6.49    3.93    8.90    1.31   11.56
 2086    2.59   -4.21   -4.27    7.79    7.35
 2087    1.70   -3.65    3.43    5.52    1.33
 2088    4.13    3.86  -12.04    1.58   16.45
 2089    8.59    9.04    0.73    8.28   13.31
 2090    7.33    0.82   12.94    5.86   10.16
 2091    4.21    5.02  -20.27    8.00   15.15
 2092   -3.98  -24.91    1.45   -0.70    5.73
 2093    7.62   -8.09   21.05    5.14   13.58
 2094   14.59   37.32  -13.22   12.32   16.24
 2095    6.35    0.72   -8.16    0.38   24.74
 2096    2.32  -24.65   -2.10    4.70   23.41
 2097   14.16   21.56   14.44    8.32   13.51
 2098   11.18   -7.87   18.16    7.34   24.80
 2099    9.63   13.75    0.18    3.51   17.65
 2100   14.01   14.53   10.59   12.43   17.09
Projections under SRES A1B scenario
 2000   -1.70  -38.40   11.21   -1.12   -4.23
 2001   -5.15  -17.88    1.88    4.10   -7.91
 2002    8.45   12.04   28.49    1.04    0.06
 2003    1.06    0.22   -6.10   -4.87   11.29
 2004    2.31    0.92    4.52   -1.50    5.38
 2005    7.25    1.63   14.45    8.92    5.66
 2006   13.09   32.91   13.03    6.39    3.98
 2007   -1.97   -9.89  -10.50    6.32    1.91
 2008    9.49    3.81   15.87   13.06    6.78
 2009   -3.43  -23.16    3.89   -7.86   11.04
 2010   -3.45   -8.64    3.64   -8.98    1.07
 2011   -2.04  -11.07   -2.38   -2.99    5.88
 2012   -5.35   -8.11    6.24   -1.10  -14.07
 2013   -1.90   -3.30   -9.01    2.84   -0.71
 2014   -2.80    1.86   -7.33   -3.71   -2.80
 2015    5.06   15.67   10.22    2.12   -3.54
 2016   -4.10   -1.88   -0.42   -9.99   -2.82
 2017    1.66   25.50  -15.20   -3.72   -1.44
 2018   -6.25   -7.38  -10.98   -6.15   -2.60
 2019   -2.16    1.00  -18.09   -5.96    8.49
 2020    7.26   -2.88   20.78    4.96    8.77
 2021    7.16   25.60    6.02   -3.49    3.23
 2022    6.17    7.82   16.87    2.90    1.28
 2023   -0.35   -0.05   -2.06   -5.52    5.03
 2024    5.68    6.11   20.05    1.23    0.54
 2025    0.22    0.67   -3.94   -8.71   10.30
 2026    4.06   11.08   10.43    5.34   -6.30
 2027    4.63    0.11  -19.59    9.43   18.56
 2028    3.81    8.38    3.09   -1.12    5.12
 2029    2.70   -3.62   -7.05    1.11   14.86
 2030    0.00   13.77    5.00  -13.17   -1.87
 2031    2.94    8.68   12.23   -3.94   -1.00
 2032    8.97   30.28   -8.10    2.98    8.45
 2033    9.52   15.21   25.82    6.31   -1.91
 2034    4.58   18.36    5.59   -2.51   -0.26
 2035   -2.90   -7.50  -17.62    6.18    1.53
 2036    6.75    1.81    3.58    4.71   14.25
 2037   -0.02  -12.09   -4.29    0.44   11.34
 2038   11.22   16.97   17.64    7.24    6.44
 2039    5.25   13.88   16.13    1.78   -4.87
 2040   -8.48  -18.24  -28.23   -0.91    4.27
 2041    3.61   16.14    4.62   -7.87    3.59
 2042    1.76   -4.14   -4.12    1.21   10.30
 2043    1.08    2.94    0.26   -0.81    1.81
 2044    1.92    5.79    2.37    3.96   -3.10
 2045    1.45   -0.69   -8.95    0.81    9.97
 2046    8.22   14.33   12.65   14.27   -4.45
 2047    2.13   -0.64   -3.37    8.92    1.60
 2048   -0.01    4.64  -11.24   -0.89    4.07
 2049   -0.90   -6.39   -3.02   -1.34    4.94
 2050   -1.30   22.22  -25.90   -7.45    1.21
 2051    6.80   11.87   26.40   -0.17   -2.82
 2052   -1.87    2.07  -11.80   -2.61    1.83
 2053    2.95   12.50    2.02   -0.59   -0.61
 2054    6.05    8.59    6.66    8.41    1.65
 2055    4.50    4.53    5.49    3.04    5.17
 2056    1.57    6.93  -18.06   -4.79   15.05
 2057   -1.26   -3.69  -23.36    6.28    7.38
 2058    7.95   17.66    7.10   -0.43    8.48
 2059   -0.81   -9.14    5.29    5.05   -3.36
 2060    3.16    3.09    9.21    1.04    1.40
 2061    0.80    7.01  -10.20    3.35    0.52
 2062    0.49   -5.88   -3.03   -1.71    9.42
 2063    2.51   -8.97    2.30    3.39   10.58
 2064    2.31    7.91   -2.12    2.08    0.97
 2065    6.45   12.58  -13.53   16.73    4.89
 2066    8.39   31.05   -5.79    3.91    3.74
 2067    4.76   18.27   -3.56    5.27   -0.89
 2068   12.16   25.67   14.09   -2.71   13.85
 2069    4.12    6.42    0.56   -0.41    8.54
 2070    1.92    9.20    9.44   -2.94   -3.90
 2071    8.50   17.16    9.35    9.71    0.32
 2072    2.22    2.80   19.46   -4.78   -2.55
 2073    3.57    1.08    1.56    1.00    8.94
 2074   -1.26  -14.76    5.79   -0.15    3.73
 2075    2.71  -16.30   -6.37    2.88   22.54
 2076    7.71   16.51   14.70   -6.29    9.14
 2077   17.97   33.34    4.11    7.70   23.79
 2078    4.12   -1.35   -1.70    8.16    8.25
 2079    9.85    4.19    7.76    2.19   22.19
 2080    7.26   22.48   -8.89   -0.10   12.01
 2081   13.20   28.81    9.60    3.51   12.09
 2082    3.51  -16.43    9.06    0.13   18.28
 2083   13.24   21.18   13.96    2.69   16.09
 2084    5.67   19.59   -4.76    0.60    5.94
 2085    2.21    8.24   -9.33   -4.21   10.33
 2086    6.16    0.00    0.08    6.25   14.47
 2087    6.52   -3.18   -1.51   12.15   13.81
 2088   11.44   21.19   -5.32   11.64   14.07
 2089    0.16   11.20   -2.32   -7.62    0.16
 2090   10.46    9.17   16.67    6.61   11.06
 2091    2.89   -0.42   -7.36   10.40    5.03
 2092   -1.68  -15.25  -14.09    3.70   11.46
 2093   12.18   12.34   10.16   13.81   11.84
 2094    7.38    9.40    3.75    1.30   13.43
 2095    3.51    5.22   -1.12   -1.08    9.08
 2096    0.30  -19.02   -2.60    9.26    8.83
 2097   23.66   43.31   29.17    8.97   18.33
 2098    9.06    4.00    8.18    5.01   17.03
 2099   10.23   10.25   -6.91   17.77   14.01
 2100    5.52    0.23    6.12   15.82    0.09
Projections under SRES B1 scenario
 2000    0.18  -32.05   -7.97    5.92    4.71
 2001   -2.05   26.67  -11.64   -7.98  -12.80
 2002   -2.17  -20.53    2.78    5.09    2.36
