Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        159.3   154.9   118.2   162.6   201.6
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -5.17   -2.83   -4.32  -12.17   -2.02
 1961   -0.15   -2.07   -3.72   11.80   -6.23
 1962    8.27    9.82   11.06   11.07    3.20
 1963   -5.19    8.43  -19.54   -2.81   -9.15
 1964    6.73   11.94   -0.16   -4.84   16.11
 1965    0.04    1.36    2.25   -2.11   -0.54
 1966    1.31    4.42  -12.67    8.96    0.96
 1967   -5.57  -15.89    0.30   -0.85   -4.88
 1968    5.94   12.45   -3.02    1.15   10.05
 1969   -5.57  -16.98    3.28    3.70   -9.47
 1970    2.77   19.85   -3.21    5.88   -9.34
 1971   -0.14    2.03    1.23   -7.01    2.93
 1972   -2.30   -2.80   -6.88    5.95   -5.89
 1973   -0.36   -2.45   -3.88   -3.78    6.06
 1974    4.92    0.97    7.81    8.44    3.43
 1975    2.12  -13.74   14.16    3.63    6.03
 1976   -2.27    5.19    4.60  -12.43   -3.83
 1977    2.13    1.48    5.96    2.84   -0.18
 1978    2.76   18.39  -13.46   -6.21    7.49
 1979    3.83   -6.52   16.14   -7.81   13.93
 1980    2.12   -0.86   -1.45   -1.54    9.44
 1981    5.28    4.10   -7.61   17.82    3.62
 1982  -12.47  -14.56   -5.27  -10.35  -16.78
 1983    0.92    3.01   -4.72    2.44    1.41
 1984   -7.36   -9.99  -13.45    3.10  -10.21
 1985    3.27   15.19   -2.51    0.29   -0.09
 1986    2.56   -2.65    7.97    2.47    3.46
 1987   -7.63   -8.04    6.49   -7.67  -15.56
 1988    1.74   -1.09   -1.14    6.52    1.75
 1989   -0.43   -6.56   20.07   -0.72   -7.50
 1990    3.45    3.79    0.12    2.13    6.22
 1991    2.98   15.42  -14.25    1.06    5.08
 1992    1.24   -2.40   -7.05    5.17    5.73
 1993   -5.57   -5.00    3.17    0.41  -15.96
 1994    2.68    5.87    3.76   -2.00    3.37
 1995    1.25    4.84    0.12    2.59   -1.92
 1996   -4.41   -2.60   -8.61   -0.21   -6.74
 1997   -2.47  -16.72    4.90   -1.38    3.28
 1998    2.76    7.63  -15.01   -3.13   14.20
 1999   -3.37  -11.80   11.97   -6.45   -3.41
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   -0.04  -50.37    5.48    2.74    5.89
 2001  -10.68   -5.02   -6.49  -18.37  -11.28
 2002    0.49   -8.63   -3.15   -2.66   12.15
 2003    4.36    5.42    7.75   -0.64    5.59
 2004   -3.94   -8.21    3.90   -7.76   -2.19
 2005   11.58   14.30    1.70    9.79   16.74
 2006   -1.85   -0.01   -3.58   -0.65   -3.23
 2007   -0.49   -9.96    0.15   -2.36    7.91
 2008   -1.55   -3.48   -2.24   -1.87    0.60
 2009   -4.75   -5.90   -2.22   -1.32   -8.11
 2010   -0.58    4.76    3.65   -3.95   -4.44
 2011    0.29  -11.33   16.39   -3.98    3.20
 2012   -2.98   -8.81   16.89   -0.19  -12.40
 2013   -1.79  -13.26    2.08    3.60    0.42
 2014   -6.55  -11.67   -9.56   -1.85   -4.65
 2015   -6.15    0.58    3.59  -14.87   -9.98
 2016    6.42    2.75  -10.48    2.72   22.14
 2017    8.44   13.70   -1.80   -5.45   21.60
 2018   -3.70   -6.91    5.23    5.00  -13.49
 2019   -3.82  -13.09    1.97   -8.39    3.60
 2020   -4.26    1.42    3.34   -8.94   -9.29
 2021    2.87    1.50   -7.54   -9.16   19.72
 2022   -0.88    0.71    2.67   -4.81   -1.00
 2023   -1.87   -3.06    8.42   -7.34   -2.58
 2024   -0.47   -3.38   -2.24   -8.35    9.16
 2025    6.69   16.45   -6.01    2.58    9.97
 2026   -3.04   -0.60   -6.47    2.43   -7.32
 2027   -4.29   -2.78  -11.88    0.13   -4.55
 2028   -1.72  -13.77    0.66    1.15    3.85
 2029   -9.61   -1.09   -3.76  -19.73  -11.43
 2030   -7.27  -10.87   -1.47  -14.17   -2.34
 2031   -0.20   -3.70   -6.08    1.82    4.32
 2032    0.03   -2.32   -0.89   -9.58   10.13
 2033   -8.77   -0.15   -5.06  -18.69   -9.57
 2034   -1.33   -7.45  -20.14   -6.28   18.40
 2035    2.85   -3.48    7.91    1.98    5.43
 2036  -10.24  -12.11   -8.05   -5.37  -14.01
 2037   -5.91   -0.01  -16.10  -24.41   10.46
 2038   -1.66   -7.02    3.99   -6.82    3.31
 2039   -9.34  -10.91    1.57  -12.38  -12.08
 2040   -1.41   -5.11   -7.20   -6.37    8.82
 2041   -5.20   -7.66   -9.75  -16.97    8.86
 2042    1.33   -3.91  -11.30    1.12   12.93
 2043   -0.56   -2.02    2.92   -5.85    2.79
 2044    6.27   -3.37   16.33   -0.94   13.59
 2045    3.43   17.58   -2.15   -9.88    6.57
 2046   -6.18   10.45  -15.57  -19.49   -2.72
 2047   -4.19   -4.22   -4.64   -6.53   -2.01
 2048    0.29   -0.66    0.74  -12.96   11.45
 2049   -1.34    4.30   -0.40  -10.95    1.52
 2050    3.23    0.62   -2.97   -7.48   17.50
 2051    0.30    7.38   -3.20    0.28   -3.08
 2052   -8.77   -4.39  -16.49  -23.36    4.15
 2053   -5.27   -2.82  -10.65  -12.73    2.02
 2054    2.04    4.53  -14.60   -7.87   17.88
 2055    1.14   -4.19   11.34   -6.46    5.38
 2056    6.25   14.92    8.82    7.11   -2.62
 2057    7.63    1.45   18.07  -12.62   22.60
 2058    4.69   -3.61   -0.64   -2.30   19.82
 2059    4.67   22.06  -15.37  -14.20   18.29
 2060   -1.37   -1.64   20.49   -0.39  -14.77
 2061    0.70    2.63   24.56   -8.22   -7.59
 2062    1.89    4.32   -1.58  -10.02   11.65
 2063    0.79   15.04   -3.04  -20.53    9.28
 2064   -0.56    3.73   10.39  -15.02    1.38
 2065    6.24    1.99   12.33   -6.43   16.13
 2066    6.69   11.54    7.88   -4.82   11.56
 2067    4.95    7.42    5.52    4.76    2.89
 2068    7.10   13.19   -3.05  -12.10   23.85
 2069    6.60   13.70   14.28   -8.20    8.57
 2070    5.43   16.34   22.20   -3.26   -5.77
 2071    7.70   13.18    5.24    1.00   10.33
 2072    4.97    0.54  -10.13    7.63   15.08
 2073    5.66    2.12   11.19   -4.01   12.93
 2074    5.89    9.73   10.81   -7.92   11.21
 2075    4.77    8.07   11.02   -5.08    6.52
 2076    6.45   17.91   16.09   -6.89    2.78
 2077    9.95    5.21   35.44   -4.15   10.01
 2078    1.16    3.99   10.15   -7.76    0.90
 2079   11.36    7.04   19.61   -3.68   21.97
 2080    7.16   11.64   16.37   -4.90    8.06
 2081   14.04   15.89   19.41  -11.31   29.91
 2082   12.46   29.73   18.10   -6.87   11.46
 2083    0.77   14.28   -3.47    2.69   -8.66
 2084    5.55   15.75   -2.14   -9.23   14.13
 2085    6.09   24.84    9.40   -3.52   -2.51
 2086    3.08    9.47    2.65   -8.00    7.34
 2087   10.49   16.89    4.34    5.70   13.06
 2088    0.35    7.19    3.17   -4.35   -2.74
 2089    9.62   28.38   -9.36    4.83   10.22
 2090   -8.08    8.22   -2.80  -15.29  -17.86
 2091    7.67   16.22    5.56   -0.80    9.16
 2092   -1.71   -2.37  -18.16  -11.23   16.11
 2093    2.55   23.65  -19.62  -11.47   10.66
 2094   -5.66   10.53   13.01  -12.06  -23.88
 2095    1.14    7.39   15.34   -6.98   -5.44
 2096   14.12   26.47   10.97   -4.80   21.73
 2097   -2.14   10.08    1.42   -7.03   -9.68
 2098   -4.81   25.21   -3.27  -11.02  -23.75
 2099    2.24   13.02    0.72   -6.78    2.11
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000   -2.90  -48.57   -7.85    2.72    5.73
 2001   -1.80   -4.77    6.07   -6.39   -0.42
 2002    1.49   -3.48   -9.51    8.31    6.25
 2003   -3.10   -3.92    3.70  -13.57    2.00
 2004   -5.48   -2.63  -12.54   -1.67   -6.62
 2005    3.65    6.16    5.64   14.30   -8.03
 2006   -1.98    1.92  -12.29   -5.34    3.78
 2007   -3.10   -1.59   -5.05   -2.26   -3.79
 2008   -0.00   10.33   -5.27    5.86   -9.58
 2009   -4.50  -10.86   -1.92   -2.05   -3.10
 2010   -5.21   -0.48  -12.04   -9.06   -1.74
 2011    1.59    1.78    6.20  -13.89   11.21
 2012    2.13   -7.79  -17.19    6.88   17.25
 2013    0.04   -6.97   -4.85    2.13    6.60
 2014   -4.31  -12.95   -0.18    3.69   -6.55
 2015   -3.28   -1.82  -17.96   -1.61    2.86
 2016   -3.01   -1.10    0.85   -3.38   -6.45
 2017    2.20   -0.12   -5.06    6.82    4.51
 2018   -7.33   -5.07  -10.72    7.01  -18.64
 2019    2.01   -3.31   -5.09   -7.16   17.64
 2020  -11.67   -8.88  -28.91   -9.05   -5.81
 2021   -4.53    1.02   -4.18   -4.58   -8.97
 2022   -2.30  -11.66   11.30   -4.82   -1.06
 2023    5.91   -6.63    1.17   12.20   13.25
 2024    0.36   -2.68   -3.25    1.11    4.20
 2025   -4.74   -7.92    4.67   -9.46   -4.01
 2026    3.04   -9.43    9.40   20.88   -5.50
 2027    1.79   -1.08  -10.12   -0.51   12.82
 2028   -3.28  -13.41   -0.65   -1.59    1.60
 2029    0.55    3.85   -8.25   -5.43    7.99
 2030    1.87    0.73   11.13    0.37   -1.46
 2031    2.24   -1.51   -4.20   -2.72   12.90
 2032   -4.37    0.11   12.05  -12.74  -10.70
 2033    3.82   -3.09    1.16   -5.79   18.43
